,smiles,logP
375,CCN(CC)CCC(=O)c1sc(=N)[nH]c1C,1.76
376,CC(C)C1=NS(=O)(=O)c2ccc(Cl)cc2N1,2.0
377,CC(C)=CCCC1=NN(C=O)[C@@](C)(CCC=C(C)C)C1,5.02
378,COc1ccc(S(I)=C(N(C)C)N(C)C)c([N+](=O)[O-])c1,-0.22
379,CCNC(=O)c1cccnc1,0.31
380,NC(=O)c1cccnc1,-0.37
381,N#CC(C#N)=NNc1ccc(CCCl)cc1,3.58
382,c1ccc2nc3ccccc3cc2c1,3.4
383,COCCn1c(C)cc(C(=O)CSc2n[nH]c3nc4ccccc4n23)c1C,3.45
384,CCN(CC)CCOC(=O)C=Cc1ccc(F)cc1,3.52
385,CN(C)C(=O)OCCCc1cccnc1,1.44
386,Cc1cccc(C)c1OCC(C)N,2.15
387,CCOP(=O)(NC)ON=C(C#N)c1ccc(Cl)cc1,2.5
388,CNC(=O)Oc1cccc(C(C)=O)c1,0.9
389,CC(C)c1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1Br,-0.08
390,CCC(C(=O)OCc1ccccc1)C(COC(=O)c1cccc(Cl)c1)Cc1cncn1C,5.08
391,COCc1ccc(O)c2ncccc12,1.78
392,O=[N+]([O-])c1c[nH]c(=NC2=NCC(O)CN2)s1,0.74
393,CCC(C)NC(=O)CC(=N)c1ccc(Cl)cc1,2.94
394,CC(=O)OC(C(=O)ON=C(C)C12CC3CC(CC(C3)C1)C2)c1ccccc1,5.89
395,O=C(O[Na])c1ccc2ccccc2c1,-1.07
396,Clc1cnccn1,0.7
397,CC(=O)c1ccc(C(=O)O)cc1,1.61
398,COc1ccc2cc(CC(=O)OCC(=O)NC(C)C)ccc2c1,2.89
399,CCCCOc1ccc(O)cc1,2.9
400,CCCCNc1cc(N)[n+]([O-])c(=N)[nH]1,1.02
401,CCN(CC)CCNC(=O)c1cc(Cl)ccc1OC,3.11
402,CNC12CCCCC1COc1ccccc12,3.31
403,OCC1CO1,-0.95
404,CC(C)N1CCOC(c2ccccc2)C1,2.3
405,CC1(C)N=C(N)N=C(N)N1c1cccc(COc2ccccc2)c1,1.86
406,O=[PH](=O)(O)CCCl,-0.22
407,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,1.27
408,CC(C)(C)C(COc1ccc(Br)cc1)OC(=O)n1ccnc1,4.37
409,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,5.78
410,CCCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.81
411,NC(=O)CCCn1nc2ccccc2n1,0.78
412,CN(C)N=O,-0.57
413,CC(C)SC(C)C,2.84
414,CN(C)c1nc(N(C)C)nc(N(C)O)n1,1.61
415,Cc1ccc2[nH]ccc2c1,2.68
416,COc1ccc(CO)cc1,1.1
417,NC(=O)Cn1nnc2ccccc21,-0.1
418,Cc1ccc([C@@H](O)C#CC(O)(c2ccccc2)c2ccccc2)o1,3.53
419,CCCOc1ccc(CC(=O)O)cc1,2.31
420,Oc1ccc(Cn2cc[nH]c2=S)cc1F,1.12
421,NC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.33
422,COc1ccc(C(C)=O)cc1COC(=O)c1cc(Cl)ccc1Cl,4.45
423,Cc1ccc(C)c(Cc2ccccc2)c1,5.65
424,CCCc1ccc(O)cc1,3.2
425,CCCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.56
426,COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.18
427,COC(=O)n1c(-c2cscn2)nc2ccccc21,2.05
428,Oc1c(F)cc(Cn2cc[nH]c2=S)cc1F,1.08
429,Cc1cccc(C2C(=O)c3ccccc3C2=O)c1,3.46
430,CCCCNc1ccccc1,3.58
431,CCC(C(N)=O)n1nnc2ccccc21,0.88
432,N=c1[nH]c(NC2CCCCC2)cc(N)[n+]1[O-],1.62
433,O=Cc1cccnc1,0.29
434,CC(C)COC(=O)C=Cc1ccc([N+](=O)[O-])o1,3.14
435,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],2.1
436,O=C(O)C(Cc1ccccc1)n1cccc1,2.34
437,COC(=O)Nc1cccc(C)c1,2.29
438,CCC(C)NP(=O)(OC)SC,0.95
439,CC1CN1C1=CC(=O)C(N2CC2C)=CC1=O,1.07
440,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.23
441,NC(=O)C(c1ccccc1)c1ccccn1,0.83
442,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,4.12
443,O=C1NC(=O)C2(CCCC2)C(=O)N1,0.24
444,CCOc1cn[nH]c1,0.8
445,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,3.58
446,O=C(NN=Cc1ccccc1O)c1cccc(Br)c1,3.91
447,c1ccc2c(c1)COC2,1.76
448,OC[C@@H](O)Cn1c(SCCSc2nc3ccccc3n2C[C@H](O)CO)nc2ccccc21,3.29
449,C=c1[nH]cc(CO)c(=CNN=c2cccc[nH]2)c1=O,2.46
450,O=[N+]([O-])c1cc([N+](=O)[O-])c(ONC2CCCCC2)c([N+](=O)[O-])c1,2.47
451,Cc1ccc(C(=O)c2ccncc2)cc1,2.51
452,CCOC(=O)COc1cccc2ccccc12,2.9
453,CCCc1nc2cccc(C)n2c(=O)c1CC,2.37
454,Oc1ccc(Cl)c(Cl)c1Cl,3.8
455,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,3.59
456,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1I,1.05
457,Oc1cccc(O)c1,0.8
458,C=CCC1(C2C=CCC2)C(=O)NC(=O)NC1=O,1.51
459,COC1=C(OC)C(=O)C(OC)=C(OC)C1=O,0.41
460,CC(C)(C(N)=O)n1nnc2ccccc21,0.76
461,CC1OC(C)OC(C)O1,0.67
462,CC(=O)NC(CSSCC(NC(C)=O)C(N)=O)C(N)=O,-1.7
463,O=C(Oc1ccc(N=C=S)cc1)c1ccccc1,4.9
464,CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],1.65
465,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,3.51
466,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,4.49
467,Clc1ccc(-c2ccccc2)cc1,4.61
468,O=C(O)Cc1ccc(C(=O)O)cc1,1.24
469,Clc1cccc(NC2=NCCN2)c1Cl,1.94
470,CNC(=O)c1ccc(S(N)(=O)=O)cc1,-0.31
471,CC(=O)Nc1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,1.15
472,COC(=O)C1CCCC(NC(=O)N(CCCl)N=O)C1,1.89
473,Oc1ccc(O)n1-c1cccc(Br)c1,1.09
474,N=c1nc(-c2ccccc2I)[nH]c(=N)[nH]1,1.41
475,OC(C(F)(F)F)C(F)(F)F,1.66
476,CN=CNc1ccc(C)cc1C,2.92
477,CC(C)OC(=O)Nc1cccc(Cl)c1,3.51
478,O=C(Nc1ccc(Cl)cc1)c1cccnc1,2.52
479,N=c1ccc([N+](=O)[O-])c[nH]1,0.65
480,COc1cccc(-c2cc3ccccn3c2)c1,4.14
481,CNC(=O)Oc1ccc(C(=O)OC)cc1,1.5
482,C=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1,5.3
483,CCOP(C)(=S)OCC,2.08
484,N=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1,-1.18
485,COP(=O)(NCC(C)C)Oc1cc(Cl)c(Cl)cc1Cl,3.86
486,Cn1nnnc1SC=C1CSC2C(NC(=O)CSCC#N)C(=O)N2C1C(=O)O,-0.62
487,CC(=O)NC(=O)C1CCC1,-0.4
488,CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(N)=O,0.16
489,Cc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,5.21
490,N=c1[nH]cnc2[nH]nnc12,-0.96
491,N#Cc1ncc(Cl)nc1C#N,0.95
492,O=C(O)c1cc(O)c(C(O)C2CC2)c(O)c1,1.8
493,CC(C)C(=O)NCCNCC(O)COC1CCCc2ccccc21,1.99
494,Cc1ccccc1-c1nc(=N)[nH]c(=N)[nH]1,1.26
495,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,3.72
496,CC(=O)OCn1ncc2c(=O)[nH]cnc21,-0.35
497,NC(=O)OCCCc1cccnc1,0.46
498,CCOC(=O)C(Cc1ccccc1)=NC=O,2.48
499,C/C=C/c1ccccc1,3.35
500,CCC1(CC)C(=O)NCC(C)C1=O,0.78
501,CCCOC,1.21
502,O=C(O)C=Cc1ccc2c(c1)OCO2,2.59
503,CNC(=O)Oc1ccc(C#N)cc1,0.95
504,CC(C)(C)CC(N)C(=O)O,-1.42
505,CCOC(=O)C(Cc1ccc(OC)cc1)=NC=O,2.22
506,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,5.68
507,COc1cncc(C(N)=O)n1,0.13
508,COc1cnc(Cl)cn1,1.52
509,C=C1C(=O)OC2CC(C)C3CC(=O)C(CC12)C1(C3)C(=O)OC2CC(C)=C3CCC(=O)C3C(C)(O)C21,1.66
510,CCC1(c2ccccc2)C(=O)NC(=O)N1S(=O)(=O)c1ccccc1,2.44
511,CC(=O)C1=C(C)N=C(SCC(=O)Nc2ccccc2)C(C#N)[C@H]1c1ccccc1Cl,4.97
512,Clc1cc(Cl)c2c(oc3ccc(Cl)c(Cl)c32)c1Cl,6.51
513,Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1,6.41
514,CC12CCC3C4=C(CCC3C1CCC2O)CC(=O)CC4,2.62
515,CNC(=O)Oc1ccccc1C1OCCO1,0.67
516,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,6.28
517,CC1CN(N=O)CC(C)N1,0.73
518,Cc1ccccc1N1C(=O)c2ccc(C(=O)OCC(=O)c3c(N)n(C)c(=O)n(C)c3=O)cc2C1=O,4.55
519,Nc1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,3.16
520,CCCCCc1ccccc1,4.9
521,CCN(CC)CCSC(=NO)c1cnsn1,0.74
522,Clc1ccccc1Oc1ccc(Cl)c(Cl)c1Cl,5.72
523,COc1ccc(C(C)NCCC(c2ccccc2)c2ccccc2)cc1OC,5.8
524,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(Cl)cccc1Cl,2.56
525,CCOC(=O)C(C=CCc1ccccc1)=NC=O,2.91
526,CC(=O)c1cccc(O)c1,1.39
527,O=C(NC(CO)C(O)c1ccc(Br)cc1)C(Cl)Cl,1.87
528,O=NN(CCCl)C(=O)NC1CS(=O)(=O)CS(=O)(=O)C1,-0.94
529,CCNC(=O)CBr,0.34
530,NS(=O)(=O)c1ccc(S(=O)(=O)CCO)s1,-0.54
531,NC(=O)c1ccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)cc1,1.4
532,CN(CCCNCCc1ccc(O)c2[nH]c(=O)sc12)S(=O)(=O)CCOCCc1ccccc1,1.24
533,O=C(OCCCl)n1cc(F)c(=O)[nH]c1=O,0.02
534,O=C(Cc1ccccc1)Nc1ccc(Cl)cc1,3.54
535,Cn1cnc([N+](=O)[O-])c1Br,0.36
536,O=[N+]([O-])c1ccc2ncccc2c1,1.82
537,CCC1(CCC(C)C)C(=O)NC(=S)NC1=O,2.98
538,CN=c1[nH]cnc2sccc12,1.43
539,Oc1ccccc1,1.46
540,CCOC1OC2OC3(C)CCC4C(CO)CCC(C1C)C24OO3,2.08
541,CC(=O)C(=Cc1ccc(F)cc1)C(C)=O,1.65
542,CCCNC(=O)c1ccsc1,1.65
543,CCC1(C)CCC(=O)NC1=O,0.23
544,O=[N+]([O-])c1ccc2sccc2c1,2.92
545,CNC(C)C(O)c1ccccc1,0.89
546,CC(=O)N(C)Nc1ccccc1,1.31
547,CC1(C)CCCC(C)(C)N1N=O,2.49
548,COc1ccc([N+]([O-])=NC#N)cc1,2.15
549,CCNCCc1cccnc1,0.54
550,O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,2.94
551,CN(C)C(N(C)C)=S(I)c1ccc(O)cc1,-0.88
552,O=C(CCCc1ccc(N(CCCl)CCCl)cc1)O[Na],0.93
553,O=C(O)CCCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.83
554,CS(=O)(=O)c1cc[n+]([O-])c2ccccc12,0.12
555,CS(=O)(=O)CCNCc1cc2cc(S(N)(=O)=O)sc2s1,-0.26
556,CCOC(=O)c1cc(O)c(O)c(O)c1,1.3
557,CS(=O)(=O)CCC(N)C(=O)O,-3.1
558,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,6.2
559,O=C(O)CCn1nnc2ccccc21,-0.63
560,CS(=O)CCCOc1ccc2ccccc2c1,2.42
561,CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,2.84
562,CC(=O)Nc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-1.58
563,C=CCCC(C)=O,1.02
564,OCCCNc1ccccc1,0.57
565,NC(Cc1cccc2ccccc12)C(=O)O,-0.22
566,O=C(O)COc1cccc(C(F)(F)F)c1,2.36
567,O=C(C(=O)c1ccco1)c1ccco1,1.24
568,O=C(c1ccc2c(c1)C(=O)N(c1nccs1)C2=O)c1ccc2c(c1)C(=O)N(c1nccs1)C2=O,3.25
569,COP(=O)(NC(C)=O)SC,-0.85
570,Oc1ccc2c(O)cccc2c1,1.94
571,COC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],1.29
572,CCCCCc1ccc(O)c(O)c1,3.11
573,O=c1[nH]c2c(O)ccc(CCNCCC(F)(F)CCCOCCc3ccccc3)c2s1,3.26
574,Cc1nc(C#Cc2ccncc2)cs1,2.1
575,COc1cc2[nH]c(N3CCN(C(=O)C(C)OC)CC3)nc(=N)c2cc1OC,1.14
576,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,1.7
577,O=C(O)CCC(S)CCS,1.4
578,Cc1cccc(C)c1NN=C(C#N)C#N,2.8
579,CN(C)c1ccc(/N=N/c2ccccc2)cc1,4.58
580,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,1.51
581,CNC(=O)Oc1cccc(C)c1C,1.95
582,CC(C)C(NC(=O)C(N)CO)C(=O)O,-1.53
583,CC(=O)N1c2ccc(C)cc2C2CN(C)CCC21,1.25
584,ClCC1(CCl)C2C(Cl)C(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,6.26
585,COC(=O)C(C#N)=NNc1cc(Cl)c(Cl)c(Cl)c1,5.22
586,S=C=NCCCCCc1ccccc1,4.4
587,Clc1ncnc2sccc12,1.79
588,N#CCCCCCCC#N,0.59
589,CCCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,1.44
590,CC(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.32
591,CC12CCC(C1)C(C)(C)C2O,3.17
592,CC(C)c1nc([N+](=O)[O-])c[nH]1,0.9
593,OCc1ccc2ccccc2c1,2.21
594,O=[N+]([O-])c1ccccc1O,1.79
595,O=C(O)CCSC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,1.96
596,CCN1CC(C(=O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)CC(O)N2CC(OCOC)C(OCOC)C2)OC1=O,2.31
597,N#CC(C#N)=NNc1cccc(Cl)c1,3.38
598,COC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],1.3
599,C=C(C)c1cc(O)c(C)cc1O,2.2
600,CC1=NC2(C)CCC=CN2C(=O)C1,0.69
601,CC(C)=CC1C(C(=O)OCc2ccc(C#N)cc2)C1(C)C,4.91
602,O=C1CC(Sc2ccncc2)N1,0.61
603,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.3
604,CNc1cccc2ccccc12,2.88
605,NCC(CC(=O)O)c1ccc(Cl)cc1,-0.96
606,CC(C)(C)[N+]([O-])=NC#N,1.4
607,CC(=O)Nc1ccccc1C(=O)O,1.88
608,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,3.05
609,CN(C(=O)c1ccccc1)c1ccccc1,2.36
610,O=C(O)CCC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.93
611,CSc1nc2c(C#N)c(SC)nn2c(-c2ccc(Cl)cc2)c1C#N,5.51
612,Cc1ccc(-c2cc(C(F)F)n3ncc(C(=O)N4CCSCC4)c3n2)cc1,4.55
613,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(I)c(OC)c1OC,1.79
614,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCSC)NC(=O)C(N)C(C)C)C(=O)O,-0.63
615,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.76
616,COCCNC(=S)C(F)(F)Cn1cnc([N+](=O)[O-])n1,0.66
617,c1ncc2[nH]cnc2n1,-0.37
618,O=P(N1CCCC1)(N1CCCC1)N1CCCC1,1.67
619,CC(=O)N=c1cnc(Cl)c[nH]1,0.56
620,C#CC(C=CCl)(CC)OC(N)=O,1.71
621,CCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,1.44
622,CCCCNc1ccccc1OC,2.85
623,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,2.78
624,CCCCc1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1Br,0.1
625,CCCCn1ccc(=O)c(O)c1C,0.7
626,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,6.97
627,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,-0.62
628,CCCCCNC(=O)NN,-0.04
629,C=CCN(N=O)C(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,2.16
630,COc1ccc(C(=O)[N-][N+](C)(C)C)cc1,-0.03
631,CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,4.31
632,COc1ccc(C=O)cc1OC,1.22
633,CCCOCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,1.26
634,OC1CCN(CCCc2ccc(CSc3ccccc3)cc2)CC1,3.67
635,COC(=O)CCC(C)=O,-0.13
636,CCOC(=O)C(=O)OCC,0.56
637,O=C(Cc1ccccc1)NCCNCC(O)COCCc1ccccc1,1.24
638,Cc1[nH]cnc1CSCCN=c1[nH]cc(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,2.11
639,COc1cc(OC)c(OC)cc1CC(C)N,1.74
640,OC(Cn1ccnc1)(c1cccc(Br)c1)c1ccc(F)cc1F,3.6
641,O=C(COC(=O)c1ccccc1F)Nc1ccccc1,3.18
642,CCCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,5.28
643,O=CN=c1[nH]c(-c2ccc([N+](=O)[O-])o2)cs1,-1.14
644,O=NN1CCC(Br)C(Br)C1,1.23
645,O=C(O)c1c(F)cccc1F,1.59
646,CC1CN(C)CC(O)(c2ccccc2)O1,1.79
647,O=C(O)CCCC(=O)c1ccccc1,1.49
648,CCOc1ccc(CC(=O)C2=C(N3CCCC3)CCCC2=O)cc1OCC,3.3
649,C=COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.24
650,CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2,5.0
651,NC(C(=O)O)c1ccccc1,-1.7
652,COc1ccc(C(=O)CS(=O)(=O)c2ccc(C)cc2)cc1,2.47
653,O=C(O)C=CC(=O)O,0.46
654,NS(=O)(=O)c1ccc(SCCCCO)cc1,0.93
655,Cc1cc(S(=O)(=O)O[Na])c2cccccc1-2,-1.49
656,CCCCCCCC(=O)O[Na],-1.38
657,Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1,1.68
658,COP(=O)(OC)OC,-0.65
659,O=C(Cc1ccccc1)NCCNCC(O)COCCCc1ccccc1,1.62
660,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,4.5
661,C#CCn1cc(O)n(COC(=O)C2C(C=C(C)C)C2(C)C)c1=O,2.9
662,S=C=NCc1ccc2ccccc2c1,4.42
663,N=C1NCC(CN2CCN(c3ccccc3Cl)CC2)O1,1.87
664,N=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,-1.05
665,NNC(=O)Nc1cccc(O)c1,-0.5
666,O=C(O)c1ccc(C(F)(F)F)cc1,3.1
667,CCCn1c2ccccc2c2nnc(SCC(=O)N[C@H](C)c3ccccc3)nc21,4.36
668,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,2.19
669,CC(=O)NC(CCCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,1.18
670,CC(C)N=c1[nH]c(Cl)nc(=NCCO)[nH]1,0.78
671,N#CC=CC#N,-0.25
672,COc1ccc(-c2nc3ccncc3[nH]2)c(OCCCCl)c1,3.53
673,Oc1ccc(O)n1-c1ccc(Br)cc1,1.18
674,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,5.48
675,CCCCCCCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,3.32
676,COc1cccc([N+](=O)[O-])c1C,2.68
677,CON1C(=O)CC2(CCCC2)C1=O,1.15
678,NCCn1ccc(=O)c(O)c1,-0.66
679,N#CCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,4.0
680,C#CCNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,-0.31
681,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1Cl,3.55
682,Cc1cc(-n2c(=O)cc(C)n2C)nc(C)n1,0.24
683,Brc1ccsc1,2.62
684,COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)C)ccc2c1,2.05
685,CN(C)C(=O)c1ccco1,0.41
686,CCC(NC(C)=O)C(=O)OC,-0.17
687,Oc1cccc(F)c1,1.93
688,COc1cccc(C2=NCC(=O)Nc3ccc(Cl)cc32)c1,3.14
689,Cc1c[nH]c2ccccc12,2.6
690,COc1cc(Cl)c(Cl)c(Cl)c1Cl,4.51
691,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,6.16
692,O=C1c2ccccc2C(=O)C1c1cccc(C(F)(F)F)c1,3.78
693,O=C(NN=Cc1ccoc1)Nc1ccccc1,2.52
694,OCC1OC(SCc2ccccc2)C(O)C(O)C1O,-0.47
695,O=c1[nH]c(=O)c2ccccc2[nH]1,0.77
696,CCN(CC)C(C)CCCC(=O)Nc1c(C)cccc1C,2.64
697,Nc1ccc(S(=O)(=O)c2ccccc2)cc1,1.76
698,CCCCC1CO1,1.95
699,Cc1cc(=O)n(-c2ccccc2)n1C,0.38
700,NC(=O)/C=C/c1ccccc1,1.43
701,COc1ccc2c(c1)[nH]c(=NCCCNCCCN=c1[nH]c3cc(OC)ccc3n3cccc13)c1cccn12,2.76
702,Cc1cccc(C)c1O,2.36
703,CC(O)C(C)(C)C,1.48
704,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,1.23
705,O=C(NN=Cc1c(O)ccc2ccccc12)c1cccc(F)c1,4.06
706,Nc1ccc(C(=O)Oc2ccccc2Cl)c(O)c1,3.72
707,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,2.83
708,Nc1cccc2c(N)cccc12,0.89
709,S=C=Nc1ccc2cc3ccccc3cc2c1,5.7
710,CC=NP(=O)(N=CC)NC(=O)c1cccc(OC)c1,0.86
711,COC(C)(C)C,0.94
712,N=c1o[nH]c2ccccc12,1.31
713,CC(O)CCC(=O)c1ccoc1,0.84
714,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,2.9
715,c1cc(CN2CCCCC2)cc(OCCCN=c2[nH]c3ccccc3s2)c1,5.41
716,CCOP(=S)(OCC)Oc1cccc(F)n1,3.51
717,CC(C)(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,1.34
718,COC(=O)Cc1cccs1,1.51
719,CC(C)c1ccccc1OC(=O)c1ccc(N)cc1O,4.28
720,COC(=O)C(C#N)=NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.16
721,CC(=S)Nc1ccccc1,1.71
722,C=Cc1ccccc1,2.95
723,O=C(O)COc1ccccc1F,1.39
724,CCC(C)C(NC(=O)C(NC(C)=O)C(C)C)C(=O)NCC(N)=O,-0.45
725,Cc1c(I)c(=O)n(-c2ccccc2)n1C,1.27
726,Clc1ccc(Cl)cc1,3.44
727,CCc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.96
728,Cn1c([N+](=O)[O-])cnc1COC(N)=O,-0.38
729,c1ccc(Cc2ccccc2)cc1,4.14
730,CC1=CC=C(C(C)C)CC1,4.25
731,CCOC(=O)C(Cc1ccc(Cl)cc1)=NC=O,2.65
732,CC(N)C(O)c1ccc(O)c(O)c1,-1.43
733,CN(C)c1ccc2c(c1)C(c1ccccc1Cl)=NCC(=O)N2C,2.72
734,COc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C,2.05
735,CC(C)c1ncc([N+](=O)[O-])n1C,1.36
736,N#CSc1ccccc1,2.54
737,CCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,5.49
738,CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,3.51
739,O=C1c2ccccc2Cc2ccccc21,3.66
740,O=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,-2.1
741,NC(=O)N=[N+]([O-])c1ccccc1,0.58
742,CCOC(=O)C(C(=O)OCC)=C1SCCS1,2.45
743,O=c1[nH]c(=S)ccn1C1CCC(CO)O1,-0.21
744,[N-]=[N+]=NC1CC(n2ccc(=O)[nH]c2=O)OC1CO,-0.32
745,OCCCCCCn1nnc2ccccc21,1.71
746,CCCCNC(=O)c1cc(Br)cc(C)c1O,4.21
747,COC(=O)Cc1ccccc1,1.83
748,FC(F)(F)C(F)(F)F,2.0
749,Cc1[nH]c(=NCC(C)O)c(C#N)cc1-c1ccccc1,2.72
750,c1ccc2cc3c(ccc4c5ccccc5ccc34)cc2c1,7.11
751,COc1cc(S(C)=O)ccc1-c1nc2cccnc2[nH]1,1.18
752,O=C(O)COc1cccc(Br)c1,2.22
753,CCC(=O)NN,-1.0
754,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.71
755,O=[N+]([O-])c1ncn(CC(O)CN2CC2)n1,-0.72
756,CCCCCCCCCCCC(=O)OC,5.41
757,CCCCC(C)n1nc2ccccc2n1,3.78
758,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1.74
759,Cc1ccncn1,0.16
760,c1ccc2c(c1)ccc1ncccc12,3.43
761,CNC(=O)Oc1ccc(Cl)c(C)c1,2.57
762,CC1CC2CC=CCC2(N)c2ccccc21,3.4
763,Nc1c(-c2ccccc2)no[n+]1[O-],1.42
764,O=C(CN1CCCCC1)Nc1ccc(Cl)c(Cl)c1,3.65
765,CCOC(=O)C(C)NC(=O)CCCCSc1ncnc2[nH]cnc12,1.51
