,Unnamed: 0,smiles,logP,logD
303,14208,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(OC)cc1,,1.39
304,13192,Oc1c2c(c(O)n1-c1nccs1)C1c3ccccc3C2c2ccccc21,3.83,
305,8494,Cc1ccc(C(=O)CCN2CCCCC2)c(C)c1,3.71,
306,12942,OC(CNC1CCCCC1Br)Cn1ccnc1,1.21,
307,8979,Cc1ccnc2c(O)ccc(C)c12,2.71,
308,9115,Cc1ncc([N+](=O)[O-])n1CCNC(=O)OC(C)C,0.88,
309,16518,N#CN=C(N)c1sc(=Nc2ccccc2)[nH]c1N,,2.91
310,464,C=CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.65,
311,1498,CC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,4.05,
312,1126,CC(=O)Oc1ccc(C(=O)Nc2cccc(C(=O)c3cccc(NC(=O)c4ccc(OC(C)=O)cc4)c3)c2)cc1,5.34,
313,4334,CCN(CCOC(C)=O)c1ccccc1,2.04,
314,17533,Oc1ccc(-c2ccc3cc(O)ccc3n2)cc1,,3.1
315,2117,CC(O)(C(=O)O)c1ccccc1,0.8,
316,3205,CCCCC(O)CC,2.24,
317,9195,Cc1sc2nc(SCC(=O)N3CCCC3)n(C3CCCCC3)c(=O)c2c1C,5.16,
318,2121,CC(O)C(C)(C)C,1.48,
319,8469,Cc1ccc(-c2cc(=S)ss2)cc1,4.26,
320,14077,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1,,2.17
321,1593,CC(C)C(=O)N[C@H](Oc1ccc(C=O)cc1)C(Cl)(Cl)Cl,3.68,
322,4769,CCOC(=O)c1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,2.3,
323,15998,Cc1ccc(-c2cn(C)c(C)n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,2.71
324,4243,CCN(CC)CCC(=O)c1sc(=N)[nH]c1C,1.76,
325,12816,O=c1[nH]cc(O)n1-c1ccccc1,0.04,
326,12306,O=NN(Cc1ccccc1)c1ccccc1,3.38,
327,4635,CCOC(=O)C=Cc1ccccc1,2.99,
328,6051,CNC(=O)C=NC(=O)C=[NH+][NH-],-0.87,
329,12985,OC1C2CC3C1C3C2O,-0.42,
330,1619,CC(C)C(N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,-1.4,
331,12630,O=[N+]([O-])c1cccc2c1ccc[n+]2[O-],0.49,
332,17585,c1ccc(OCC2CNCCO2)cc1,,0.2
333,11130,O=C(/C=C/c1ccccc1)Nc1cccc(NC(=O)c2cccc(Cl)c2)c1,5.53,
334,10561,NC(C(=O)OCn1ncc2c(=O)[nH]cnc21)c1ccccc1,-0.15,
335,10326,N=c1ncn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-2.17,
336,5565,CN(C)C(=O)n1cc(F)c(=O)[nH]c1=O,-0.37,
337,4319,CCN(CC)c1ccc(C=C2C(=O)c3ccccc3C2=O)c(OC)c1,5.05,
338,2364,CC1=CC2C(CC1)C2(C)C,4.44,
339,5992,CN=C(C[N+](=O)[O-])NCCSCc1nccs1,-0.15,
340,6374,COC(=O)C(C#N)=Cc1ccc(C)o1,2.22,
341,14707,CN(C)CC(O)COc1ccc(N=c2[nH]ccc(=Nc3cc(Cl)ccc3Cl)[nH]2)cc1,,2.9
342,16853,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,0.31
343,15414,COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NCC#N)CC2)cc1,,1.6
344,17145,O=C(O)C(Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.5
345,7042,COc1c(O)ccc(O)c1OC,0.61,
346,1201,CC(=O)c1ccc(N(C)C)cc1,2.1,
347,4209,CCN(CC)C(=O)SCc1ccc(Cl)cc1,3.4,
348,5437,CN(C(=O)CCS(C)=O)c1ccc(S(=O)(=O)N(C)C)cc1,-0.67,
349,15335,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,,3.05
350,12897,O=c1ccoc2cc(O)ccc12,1.44,
351,8664,Cc1ccc(OC(=O)N(C)C)cc1,2.03,
352,16783,NC(=O)c1ccccc1OCc1ccccc1,,2.5
353,1779,CC(C)COCC(C)C,2.78,
354,787,CC(=O)NC(Cc1ccccc1)C(N)=O,-0.04,
355,14013,CC(C)NC[C@@H](O)COc1cccc2ccccc12,,1.13
356,8554,Cc1ccc(C)n1N=c1ccc(N(C)CC(C)O)n[nH]1,1.73,
357,3598,CCCCCOc1cc(N)ccc1C(=O)O,2.38,
358,371,C=CCCCCCCCCC(=O)O,3.86,
359,702,CC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(N)=O)C(C)C,0.06,
360,5228,CCc1cc(Br)ccc1NC(C)=O,2.27,
361,4037,CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,3.67,
362,1118,CC(=O)Oc1c(C)cccc1C,2.32,
363,2812,CCC(C)N1C(=O)C(=O)c2ccccc2C1=O,2.15,
364,5109,CCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,4.14,
365,3111,CCCC(N)=O,-0.21,
366,7233,COc1cc(OC)ncn1,0.96,
367,7649,COc1cccc(-c2ccc3c(N)c(C(=O)Nc4ccc(F)c(F)c4)sc3n2)c1,5.86,
368,5224,CCc1cc(=O)n2c(C)cccc2n1,1.59,
369,16330,Cc1noc2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,,2.67
370,7361,COc1ccc(C(C#N)C(C)C)cc1,2.68,
371,1604,CC(C)C(Br)C(=O)NC(N)=O,1.14,
372,3441,CCCCCCCCOC(=O)c1ccc(N)cc1,5.02,
373,8742,Cc1ccc2c(c1)[nH]c(=N)n2C,1.47,
374,14884,CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(OC)cc1,,2.2
375,7425,COc1ccc(CCNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.07,
376,6484,COC(=O)CCN=c1[nH]c(-c2cccnc2)nc2sc3c(c12)CCCC3,4.69,
377,8353,Cc1cc(C)cc(C2C(=O)c3ccccc3C2=O)c1,4.02,
378,357,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1.15,
379,4897,CCOCCOCCOP(=S)(N1CC1)N1CC1,0.38,
380,5453,CN(C)C(=O)C12CC3CC(CC(C3)C1)C2,2.55,
381,9110,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0.6,
382,11720,O=C(O)Cc1ccc(OCc2ccccc2)cc1,2.72,
383,13808,CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,,0.2
384,10885,NS(=O)(=O)c1nc2ccc([N+](=O)[O-])cc2s1,1.36,
385,6176,CNC(=O)Oc1ccc(Cl)c(C)c1,2.57,
386,8633,Cc1ccc(NC(=O)COC(=O)/C(=C/c2cccs2)c2cccs2)c(C)c1,3.83,
387,1685,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,-1.34,
388,3932,CCCN1C(=O)NC(=O)C(=O)C1=O,0.28,
389,9493,Clc1ccc(NC2=NCCN2)c(Cl)c1,1.96,
390,3442,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,8.06,
391,5282,CCc1ccc([N+](=O)[O-])cc1,3.03,
392,2184,CC1(C)C2CCC(CO)C1C2,3.41,
393,9943,N#CCCCCl,0.56,
394,10498,NC(=O)c1cccc(OC(=O)CNC(=O)c2ccccc2)c1,1.2,
395,9858,Fc1cccc(F)c1-c1nnc(-c2ccccc2Cl)nn1,3.3,
396,14740,CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,,2.1
397,2301,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,3.36,
398,11312,O=C(Cn1cnnn1)N(Cc1ccco1)Cc1cccs1,4.33,
399,2495,CC1CCN(S(=O)(=O)N2CCC(C(=O)N[C@@H](C)c3ccccc3)CC2)CC1,4.92,
400,13504,c1ccc(N2CCNCC2)cc1,1.1,
401,3293,CCCCCCC(CCCC)c1ccccc1,7.45,
402,10331,NC(=O)C(=Cc1ccccc1)C(N)=O,-0.13,
403,5953,CN1CCCC1=O,-0.38,
404,17169,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,,-0.84
405,3652,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.29,
406,1216,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.44,-0.49
407,4564,CCOC(=O)C(C)(C)n1nnc2ccccc21,2.6,
408,4075,CCCOn1c(=O)[nH]c(C)c(SC#N)c1=O,-0.22,
409,11260,O=C(Cc1ccccc1)NCCNCC(O)COC1CCCc2ccccc21,1.68,
410,14633,CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,,3.0
411,6585,COC(=O)c1c(NC(NC(=O)c2cccnc2)(C(F)(F)F)C(F)(F)F)sc2c1CCCCC2,5.75,
412,7587,COc1ccc2c(=O)c(C)c(C(C)C)oc2c1,3.39,
413,9490,Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCC2CCNCC2)cc1,6.44,
414,6390,COC(=O)C(C#N)=NNc1ccc(Cl)cc1C(F)(F)F,4.66,
415,10887,NS(=O)(=O)c1nn2c(=Nc3ccc(Cl)cc3)snc2s1,3.63,
416,9182,Cc1nsnc1C,1.28,
417,2261,CC1(O)CC23CC(O)C4(O)C(CC(O)C4(C)C)C(C)(O)C2CCC1C3O,0.27,
418,12611,O=[N+]([O-])c1cccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)c1,2.43,
419,1068,CC(=O)OCC1OC(NC(=O)N(CCCl)N=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1.04,
420,16471,Fc1ccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)cc1,,3.0
421,12552,O=[N+]([O-])c1ccc(CCO)cc1,1.12,
422,8774,Cc1cccc(C(=O)N(C(C)C)C(C)C)c1,3.0,
423,14033,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)C1Cc2ccc(O)cc2CN1,,2.39
424,16343,Cc1occc(=O)c1OCc1ccccc1,,1.87
425,9430,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,6.61,
426,9680,Cn1c(=O)cnc2ccccc21,0.79,
427,10198,N=c1[nH]cc(Cc2cccc(Cl)c2)c(=N)[nH]1,2.29,
428,14513,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cn1,,2.63
429,8614,Cc1ccc(N(CCO)CCO)cc1,1.09,
430,254,C=C(C)C1CCC(C)C(=O)C1,2.85,
431,16694,N=c1[nH]nc(Cc2ccc(Cl)cc2)s1,,2.34
432,9441,Clc1ccc(-c2ccccc2)cc1,4.61,
433,12962,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.02,
434,2286,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1CCC21CCC(=O)O1,2.54,
435,16395,Cn1c(=Nc2ccc(C(F)(F)F)cc2)[nH]c2cc(Oc3ccnc(-c4nc(C(F)(F)F)c[nH]4)c3)ccc21,,3.45
436,307,C=CC(=O)O,0.35,
437,11476,O=C(Nc1ccccc1)Nc1ccccc1,3.0,
438,13259,Oc1ccc(O)n1-c1ccccc1,0.06,
439,8598,Cc1ccc(Cl)c(NS(=O)(=O)c2nc(C)n(-c3ccccc3)n2)c1Cl,4.4,
440,9020,Cc1cnc(C)cn1,0.63,
441,8542,Cc1ccc(C)c(NN=C(C#N)C#N)c1,3.08,
442,13216,Oc1ccc(Br)cc1Br,3.22,
443,1640,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(N)c1=O)C(=O)C(F)(F)F,1.74,1.74
444,8261,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,5.8,
445,9355,Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,6.35,
446,16727,NC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,,3.22
447,5271,CCc1ccc(O)cc1,2.58,
448,17505,OC1(C#Cc2ccc(-c3ccccc3)cc2)CN2CCC1CC2,,3.14
449,15849,Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,,0.2
450,16654,N=c1[nH]c(OCc2nccs2)nc2c1ncn2[C@@H]1O[C@H](CF)[C@@H](O)[C@H]1O,,0.47
451,4246,CCN(CC)CCCC(C)N=c1cc[nH]c2cc(Cl)ccc12,4.63,
452,16645,N=c1[nH]c(CCc2cccc(Br)c2)cc(=O)[nH]1,,2.52
453,1241,CC(=O)c1cccc(NC(=O)N(C)C)c1,0.95,
454,3378,CCCCCCCCCCCCCCCCCC(=O)O,8.23,
455,11000,Nc1ccc(Oc2ccccc2)cc1,2.96,
456,5923,CN1C(=O)SC(=CC=Cc2ccc([N+](=O)[O-])o2)C1=O,1.4,
457,10768,NNc1ccc([N+](=O)[O-])cc1,1.41,
458,2244,CC1(C)SC2C(NC(=O)C(NS(C)(=O)=O)c3ccccc3)C(=O)N2C1C(=O)O,0.95,
459,1702,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C([NH3+])CO)C(=O)[O-],-2.03,
460,16155,Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,,1.59
461,13063,OCCCCCCn1nc2ccccc2n1,2.26,
462,3836,CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,2.72,
463,15211,COc1cc(OC2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3ccccn23)c(Cl)c[nH]1,,4.0
464,7865,COc1cccs1,2.13,
465,6112,CNC(=O)Nc1ccccc1,1.12,
466,8138,C[N+](C)(CCCCS(=O)(=O)[O-])CCCc1ccccc1,-1.7,
467,10006,N#Cc1c(SCC(=O)OCc2ccccc2)nsc1SCC(=O)OCc1ccccc1,5.6,
468,4872,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.7,
469,10010,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,4.12,
470,4050,CCCOc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,2.02,
471,1843,CC(C)NC(=S)N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,3.9,
472,17110,O=C(Nc1ccc(O)cc1)c1ccc(O)cc1,,1.5
473,189,C1=c2ccc3c4c(ccc(c24)=C1)=CC=3,5.07,
474,6266,CNC(N)=O,-1.4,
475,2517,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.39,-0.45
476,13291,Oc1cccc2ccccc12,2.85,2.5
477,12159,O=C1NCCN1c1ccc([N+](=O)[O-])o1,0.25,
478,10410,NC(=O)N=NC(N)=O,-1.7,
479,12022,O=C1C=NC(c2c(F)cccc2F)c2cc(Cl)ccc2N1,2.68,
480,9961,N#CCc1ccc(C(=O)O)cc1,1.18,
481,6349,CNc1ccc(S(N)(=O)=O)cc1,0.08,
482,16751,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(Cl)c3)sc12,,2.94
483,4957,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,6.15,
484,13805,CC(=O)Nc1ccc2c(c1)c(-c1cc(=NC3CC3)n3[nH]cc(C#N)c3n1)cn2CCC(=O)O,,-0.87
485,2616,CCC(=O)CC,0.99,
486,10991,Nc1ccc(N=Nc2ccccc2)cc1,3.41,
487,2351,CC1=C(N2CC2)C(=O)C(Br)=C(N2CC2)C1=O,1.36,
488,4740,CCOC(=O)NNc1ccccc1,1.22,
489,16953,O=C(Cc1ccccn1)c1ccc(Cl)cc1,,2.96
490,8451,Cc1cc2ccccc2cc1C,4.4,
491,12533,O=[N+]([O-])c1ccc(-c2ccccc2)cc1,3.82,
492,3545,CCCCCCc1ccc(C(=O)OCCN(C)C)cc1,5.2,
493,12212,O=CC1=CC=C2C(C(=O)O)CCN2c2cc(Br)ccc21,3.6,
494,3294,CCCCCCC(CCCCC)c1ccccc1,8.01,
495,14967,COC(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccc2ccccc12,,3.58
496,7995,CSC(=O)c1cccc2nnsc12,3.1,
497,16930,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,,3.38
498,16237,Cc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1,,3.8
499,4255,CCN(CC)CCN,0.21,
500,17334,O=S(=O)(Cc1ccccc1)NCC(c1ccccc1)N1CCCCCC1,,2.83
501,9700,Cn1c(O)c(-c2ccccc2)oc1=O,1.06,
502,3248,CCCCCC(C)O,2.31,
503,15911,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCNCCCCc2ccncc2)c1,,4.3
504,9297,Clc1c(Cl)c(Cl)c2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c1Cl,8.6,
505,14038,CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@@H](n3cnc4c(=N)[nH]cnc43)[C@H](O)[C@@H]2O)cc1,,2.5
506,8434,Cc1cc([N+](=O)[O-])ccc1NC(=O)c1cc(Cl)cc(Cl)c1O,4.51,
507,1905,CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.45,
508,5151,CCS(=O)(=O)c1no[n+]([O-])c1C,0.65,
509,6890,COCON1C(=O)CN(C(C)=O)[C@H]1c1ccc(Cl)cc1Cl,1.98,
510,8509,Cc1ccc(C(=O)N2C(=O)c3cccc(N)c3C2=O)cc1NC(=O)c1ccco1,3.55,
511,7005,COS(=O)c1ccc(O)cc1,0.58,
512,14509,CCOC(=O)c1ccc(OCC2CCN(c3ccc(C)nn3)C2)cc1,,3.44
513,4346,CCN1C(=O)C(=O)c2c(Cl)cccc2C1=O,1.43,
514,7271,COc1cc2c(cc1OC)CN(C(=O)c1cccc(S(=O)(=O)N3CCCCC3)c1)CC2,4.2,
515,7081,COc1cc(C(=O)COC(=O)CCCOc2ccc(Cl)cc2Cl)cc(OC)c1OC,5.59,
516,1218,CC(=O)c1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.85,
517,11851,O=C(O)c1ccccc1Nc1cccc(Cl)c1,5.43,
518,13789,CC(=O)Nc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,,1.78
519,4500,CCNc1ccccc1,2.16,
520,13745,CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,3.94
521,12106,O=C1CCCCCCCN1,0.67,
522,4561,CCOC(=O)C(C(=O)OCC)=C1SC=CS1,2.9,
523,4884,CCOCCNCC(O)COc1ccc(-c2nc(-c3cccs3)c[nH]2)cc1,2.25,
524,2989,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,1.44,
525,11183,O=C(CCl)Nc1ccc(Cl)c(Cl)c1,3.29,
526,8611,Cc1ccc(F)cc1NC1=NCCN1,1.41,
527,7395,COc1ccc(C=C(C(C)=O)C(C)=O)cc1,1.73,
528,12652,O=[N+]([O-])c1ccnc2ccccc12,2.06,
529,16399,Cn1c(=O)c2c(-c3ccc(S(C)(=O)=O)o3)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,,2.71
530,4338,CCN(N=O)C(=O)Nc1ccccc1,2.25,
531,4036,CCCOP(=O)(OCCC)OCCC,1.87,
532,12708,O=c1[nH]c(=Nc2ccccc2)[nH]c2c1ncn2CCCCO,1.26,
533,9445,Clc1ccc(-c2ccccc2Cl)cc1Cl,5.87,
534,5026,CCOc1cc([C@H]2[C@@H]3CN(C(=O)OC(C)(C)C)CC=C3C(C#N)C(=N)C2(C#N)C#N)ccc1OC(C)C,5.83,
535,15657,C[C@@H](NC(=O)C1CCCCN1C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,3.34
536,10169,N=c1[nH]c(=O)c2ncn(COC(CO)CO)c2[nH]1,-1.66,
537,16111,Cc1ccc(S(=O)(=O)N=c2c(C(=O)NC3CCCCC3)c[nH]n2-c2ccccc2)cc1,,0.8
538,5500,CN(C)C(=O)Nc1cccc(CCc2ccccc2)c1,3.21,
539,6331,CNS(=O)(=O)c1ccc(N)cc1,-0.01,
540,5507,CN(C)C(=O)Nc1cccc(OCCc2ccccc2)c1,3.39,
541,14198,CCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,,0.6
542,8078,CSc1ccccn1,1.71,
543,5438,CN(C(=O)CCSC#N)c1ccc(S(=O)(=O)N(C)C)cc1,0.84,
544,2407,CC1=NS(=O)(=O)c2cccc(Cl)c2N1,0.72,
545,12228,O=CNc1ccc(F)cc1,1.27,
546,7901,COc1nc(C)cc(-n2[nH]c(C)cc2=O)n1,1.03,
547,16016,Cc1ccc(C(=O)C2CCN(C(=O)c3ccc(C)cc3)CC2)cc1,,3.43
548,16984,O=C(NC(Cc1ccccc1)C(=O)C(O)N1C[C@H](O)[C@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,,2.8
549,9754,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)Oc1ccccc1,1.08,
550,9903,N#CC(C#N)=NNc1ccc(N=Nc2ccccc2)cc1,4.25,
551,5969,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,4.0,
552,5239,CCc1cc(OP(=S)(OC)OC)ccc1[N+](=O)[O-],3.74,
553,4306,CCN(CC)P(=O)(N(CC)CC)N(CC)CC,2.53,
554,11669,O=C(O)COc1cccc(Cl)c1,2.03,
555,14957,CNCc1cccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)c1,,1.26
556,16426,Cn1cc(C(=O)CCCCOc2ccc(C(=O)O)cc2)cc1C=O,,0.14
557,15774,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,,1.6
558,13874,CC(C)(C)OC(=O)N1C[C@@H]2CC[C@H]1CN2c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,,3.4
559,10907,Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.57,
560,810,CC(=O)NN=Cc1ccccc1O,1.71,
561,14495,CCOC(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,,1.67
562,3185,CCCCC(CC)CN,2.82,
563,8748,Cc1ccc2cc(C)ccc2c1,4.31,
564,4290,CCN(CC)CCSC(=NO)c1noc(-c2ccccc2)n1,2.13,
565,11082,Nc1cccc(S(N)(=O)=O)c1,-0.38,
566,16687,N=c1[nH]cnc2sc(-c3c(-c4ccccc4)ncn3C[C@H]3CCCO3)nc12,,2.65
567,6791,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)I,1.03,
568,8500,Cc1ccc(C(=O)N(C(C)C)C(C)C)cc1,2.5,
569,9593,Clc1cccc(Cl)c1,3.53,
570,3714,CCCCNc1c(C)n(C)c(=O)n(-c2ccccc2)c1=O,1.69,
571,16194,Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(=N)[nH]cnc32)nc2cccc(C)c2c1=O,,3.55
572,2219,CC1(C)N=C(N)N=C(N)N1c1ccc(N)cc1,-0.59,
573,10948,Nc1ccc(C(=O)O)cc1F,1.41,
574,10576,NC(CS)C(=O)O,-2.49,
575,11837,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,0.75,
576,3916,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)OCCn2c(O)c3c(c2O)C2c4ccccc4C3c3ccccc32)cc1,4.17,
577,13023,OCC1CC(F)C(n2cnc3cncnc32)O1,-0.4,
578,17534,Oc1ccc(-c2cnc3ccccc3n2)cc1,,3.3
579,16352,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1nnc(C)n1-2,,3.82
580,12379,O=S(=O)(Nc1ccccc1)c1cccc2cccnc12,1.75,
581,1625,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)O,2.88,
582,9164,Cc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,2.26,
583,12650,O=[N+]([O-])c1ccco1,0.66,
584,7565,COc1ccc([C@@H]2C3C(=O)C[C@@H](c4ccco4)CC3=Nc3ccccc3N2C(=O)C(F)(F)F)cc1,4.62,
585,13466,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,4.69,
586,2980,CCC1COC(Cn2cncn2)(c2ccc(-n3cncn3)cc2Cl)O1,1.28,
587,5016,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(C)(C)O,2.11,
588,7542,COc1ccc(OCF)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,3.7,
589,661,CC(=O)N=c1[nH][nH]c(C)cc1=O,-0.89,
590,3877,CCCCn1cc(C)c(=O)[nH]c1=O,0.91,
591,15641,CSc1nc(-c2ccccc2)nn1Cc1ccccc1,,3.83
592,5155,CCS(=O)c1ccc(C(=O)c2ccccc2)cc1[N+](=O)[O-],3.82,
593,17175,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1,,1.01
594,9764,Cn1cncc1[N+](=O)[O-],0.13,
595,15498,COc1cccc(CN=c2[nH]c(=NC(C)C)[nH]c3ccsc23)c1OC,,3.7
596,2142,CC(O)c1ccc2ccccc2c1,2.68,
597,5549,CN(C)C(=O)Oc1cccnc1I,1.26,
598,14818,CN1CCN(c2ccc(NC(=O)c3n[nH]c(=Nc4ccccc4F)o3)cn2)CC1,,2.36
599,2842,CCC(C)OC(=O)C(C(=O)OC(C)CC)=C1SCCS1,4.53,
600,11603,O=C(O)CCCl,0.41,
601,6178,CNC(=O)Oc1ccc(Cl)cc1,2.01,
602,6949,COP(=O)(NC(C)(C)C)Oc1cc(Cl)c(Cl)cc1Cl,3.83,
603,3466,CCCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,4.2,
604,3037,CCCC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.8,
605,934,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.79,
606,13213,Oc1cc2ccccc2cc1O,2.24,
607,4382,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,2.1,
608,15087,COc1cc(-c2nn[nH]n2)ccc1Cn1ccc2ccc(NC(=O)OC3CCCC3)cc21,,2.7
609,4256,CCN(CC)CCN(C=O)c1c(C)cccc1C,3.21,
610,5301,CCc1cccc(CC)c1,4.57,
611,13378,[NH3+]C(Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)[O-],-1.86,
