smiles,logP,TPSA,MV
C=CC(=O)OCCOC,0.56,35.53,126.68000000000004
C=CC(=O)OCCOCCOCCOC(=O)C=C,0.96,71.06,241.26400000000007
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,1.26,80.29000000000002,283.33600000000007
C=CC(=O)c1ccccc1,1.88,17.07,129.71200000000002
C=CC(C)(CCC=C(C)C)OC(C)=O,3.93,26.3,211.14400000000006
C=CC(C)(O)CCC=C(C)C,2.97,20.23,174.45600000000005
C=CC(CC)OC(=O)Nc1ccc(OCC)c(OCC)c1,3.42,56.790000000000006,284.80800000000005
C=CC(CC)OC(N)=O,1.09,52.32,130.89600000000004
C=CC(N)=O,-0.67,43.09,71.45600000000002
C=CC(N)CCC(=O)O,-2.16,63.32000000000001,129.82400000000004
C=CC(OC(C)=O)OC(C)=O,0.78,52.6,147.61600000000004
C=CC1(C)CCC(C(C)(C)O)O1,2.43,29.46,178.47200000000004
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3.1,46.61,225.96000000000006
C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(O)C2,0.31,72.83,242.11200000000005
C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(OC(=O)C(=C)C)C2,1.56,78.9,305.5200000000001
C=CC1CC=CCC1,3.93,0.0,122.49600000000002
C=CC1CCC2OC2C1,2.08,12.53,129.19200000000004
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,3.44,45.59,304.5200000000001
C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,2.82,36.36,277.82400000000007
C=CC=CC,2.44,0.0,82.96800000000002
C=CC=CCC,3.16,0.0,100.23200000000003
C=CC=CCC1=C(C)C(OC(=O)C2=C(CC(C)C(=O)OC)C2(C)C)CC1=O,4.3,69.67000000000002,365.2800000000001
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,5.9,43.370000000000005,334.6240000000001
C=CCC#N,0.4,23.79,74.44000000000001
C=CCC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,3.37,56.790000000000006,286.33600000000007
C=CCC(CC=C)(C(=O)NC(N)=O)C(=O)OC,1.37,98.49,224.84800000000004
C=CCC(CC=C)(NC(C)=O)C(N)=O,0.05,72.19,196.24800000000005
C=CCC1(C(=O)NC(N)=O)CC(C)OC1=O,0.22,98.49000000000001,203.44800000000004
C=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,1.64,75.27000000000001,209.03200000000004
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1.15,75.27000000000001,192.97600000000006
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1.47,75.27000000000001,210.28800000000004
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,1.97,75.27000000000001,226.71200000000005
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,3.23,58.2,236.04800000000006
C=CCC1(C)C(=O)NC(=O)NC1=O,0.36,75.27000000000001,161.61600000000004
C=CCC1(C2=CCCC2)C(=O)NC(=O)N(C)C1=O,1.89,66.48,228.28800000000007
C=CCC1(C2C=CCC2)C(=O)NC(=O)NC1=O,1.51,75.27000000000001,211.20800000000006
C=CCC1(CC(=C)Br)C(=O)NC(=O)N(C)C1=O,1.78,66.48,224.75200000000007
C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1.37,75.27000000000001,207.68800000000005
C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,2.06,75.27000000000001,226.74400000000006
C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,-0.05,95.5,202.59200000000004
C=CCC1(CC)C(=O)NC(=O)N(C)C1=O,1.35,66.48,194.90400000000005
C=CCC1(CC)C(=O)NC(=O)NC1=O,0.95,75.27000000000001,179.03200000000004
C=CCC1(CC=C)C(=O)NC(=O)N(C)C1=O,1.55,66.48,205.62400000000005
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1.15,75.27000000000001,188.31200000000004
C=CCC1(CCCC)C(=O)NC(=O)NC1=O,2.31,75.27000000000001,211.35200000000006
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.69,75.27000000000001,214.92800000000005
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,4.78,43.370000000000005,307.68000000000006
C=CCC1CN(C)CCC1(OC(=O)CC)c1ccccc1,2.97,29.54,286.8160000000001
C=CCC=C,2.48,0.0,83.95200000000003
C=CCCBr,2.53,0.0,92.54400000000003
C=CCCC(C)=O,1.02,17.07,109.08000000000003
C=CCCC=C,2.87,0.0,99.88800000000002
C=CCCCC,3.39,0.0,105.44000000000003
C=CCCCCC,3.99,0.0,122.44800000000004
C=CCCCCCC,4.57,0.0,138.90400000000002
C=CCCCCCCC,5.15,0.0,155.31200000000004
C=CCCCCCCCC,5.7,0.0,172.07200000000003
C=CCCCCCCCCC(=O)O,3.86,37.3,200.91200000000003
C=CCCCCCCCCC1CO1,4.7,12.53,206.92000000000004
C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,3.0,77.57000000000001,322.3280000000001
C=CCN(C(C)=O)C(C)C,1.14,20.310000000000002,154.96000000000004
C=CCN(C)N=Nc1ccc(C(N)=O)cc1,2.09,71.05000000000001,208.14400000000006
C=CCN(C)N=Nc1ccccc1C(N)=O,2.91,71.05000000000001,207.29600000000005
C=CCN(CC=C)C(=O)C(Cl)Cl,1.84,20.310000000000002,180.30400000000003
C=CCN(CC=C)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.67,55.84,333.39200000000005
C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,2.34,46.61,249.24800000000005
C=CCN(CC=C)CC=C,2.59,3.24,156.11200000000002
C=CCN(CC=C)c1cc(N)[n+]([O-])c(=N)[nH]1,1.6,95.84,208.43200000000004
C=CCN(CCC#N)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,5.4,176.36,424.7840000000001
C=CCN(N=O)C(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,2.16,111.18,402.4640000000001
C=CCN(N=O)C(=O)N(CCCCC(NC(C)=O)C(=O)Nc1ccccc1)Cc1ccccc1,2.7,111.18,438.1840000000001
C=CCN(N=O)C(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,1.3,119.97,351.1040000000001
C=CCN(N=O)C(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,1.62,119.97,368.80000000000007
C=CCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,2.22,93.66,221.95200000000006
C=CCN1C(=S)N(c2ccc(CC)cc2)[C@H]2CS(=O)(=O)C[C@@H]21,2.86,40.620000000000005,294.6960000000001
C=CCN1CCC(CNC(=O)c2cc3[nH]nnc3cc2OC)C1,0.95,83.14,288.46400000000006
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,3.48,23.47,277.88000000000005
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,2.09,70.0,287.5040000000001
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,1.86,52.93000000000001,279.63200000000006
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1.47,110.96000000000001,340.9600000000001
C=CCN1CCCC1CNC(=O)c1cc2[nH]nnc2cc1OC,1.79,83.14,288.4960000000001
C=CCN1CCCN(CC=C)C1=S,2.08,6.48,193.21600000000004
C=CCN1CCN(CC=C)C1=S,1.63,6.48,177.60800000000003
C=CCN1CCc2[nH]c(=N)sc2CC1,1.48,42.88,193.30400000000006
C=CCN1CCc2cccc(Cl)c2CC1,3.3,3.24,207.13600000000005
C=CCN=c1[nH]cc(-c2ccncc2)cc1C#N,2.07,64.83,218.72000000000006
C=CCN=c1cc(-c2nc[nH]n2)cc[nH]1,1.26,69.72,182.96800000000005
C=CCN=c1nc(Cl)[nH]c(=NCC=C)[nH]1,2.75,69.19,198.16000000000005
C=CCNC(=O)CN(CC=C)C(=O)C(Cl)Cl,1.0,49.410000000000004,228.85600000000005
C=CCNC(=O)CSc1nc(C(F)F)cc(-c2cn(C)nc2C)c1C#N,3.74,83.6,322.26400000000007
C=CCNC(=O)CSc1nnc(CCn2nc(C)c(Br)c2C)n1CC,3.53,77.63,345.75200000000007
C=CCNC(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,1.21,90.54,383.6960000000001
C=CCNC(=O)N(CCC)CCCCC(NC(C)=O)C(=O)NCc1ccccc1,1.75,90.54,401.8960000000001
C=CCNC(=O)NCC=C,0.64,41.13,144.92000000000004
C=CCNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.68,99.33000000000001,335.2080000000001
C=CCNC(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.76,99.33000000000001,353.7680000000001
C=CCNC(=O)NN,-1.55,67.15,113.72000000000003
C=CCNCC,0.81,12.03,101.96000000000002
C=CCNCC=C,1.11,12.03,112.88000000000002
C=CCNCCC,1.33,12.03,118.17600000000003
C=CCOC(=O)COc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(C)oc2c1,4.84,65.74000000000001,328.0160000000001
C=CCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.75,56.790000000000006,252.07200000000006
C=CCOC(=O)c1ccccc1C(=O)OCC=C,3.23,52.60000000000001,226.51200000000006
C=CCOC(C)=O,0.97,26.3,101.57600000000002
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,3.82,27.05,250.96000000000006
C=CCOC1(c2ccccc2)CN(C)CCO1,2.09,21.700000000000003,226.64800000000005
C=CCOC1=NS(=O)(=O)c2ccccc21,1.4,55.73,183.48000000000005
C=CCOCC(O)Cn1ccnc1[N+](=O)[O-],0.4,90.42,201.38400000000004
C=CCOCCO,-0.1,29.46,106.84800000000003
C=CCON=C(CCC)C1=C(O[Na])CC(C)(C)C(C(=O)OC)C1=O,-0.2,74.19,353.7840000000001
C=CCOP(=O)(OCC=C)OCC=C,1.76,44.760000000000005,203.96800000000005
C=CCOc1cc(N)ccc1C(=O)O,1.25,72.55,175.91200000000003
C=CCOc1cc(NC(C)=O)c(F)cc1Cl,2.76,38.33,205.46400000000006
C=CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.48,68.53,279.48800000000006
C=CCOc1ccc(CC(=O)O)cc1Cl,2.48,46.53,196.16000000000005
C=CCOc1ccc2c(c1)[n+]([O-])[nH]c(=N)[n+]2[O-],0.76,102.75,197.42400000000004
C=CCOc1cccc([C@@H]2c3c(oc4ccccc4c3=O)C(=O)N2c2nnc(C)s2)c1,4.52,85.53,359.8320000000001
C=CCOc1ccccc1,2.94,9.23,135.33600000000004
C=CCOc1ccccc1C(=C)n1ccnc1,2.79,27.05,215.65600000000006
C=CCOc1ccccc1Cc1c[nH]c(=N)[nH]c1=N,2.31,88.50999999999999,237.45600000000005
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C(C)C,3.77,56.79,335.8080000000001
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C1CC1,3.01,56.79,329.7920000000001
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C=CC,3.65,56.79,329.7440000000001
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CC,3.76,56.79,318.97600000000006
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC,3.95,56.79,334.63200000000006
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCCC,4.0,56.79,352.1040000000001
C=CCOc1ccccc1OCC(O)CNC(C)C,2.1,50.72,266.2560000000001
C=CCOc1noc2c1CNCC2,0.56,47.290000000000006,165.26400000000004
C=CCOn1c(=O)[nH]c(C)c(Br)c1=O,0.32,64.09,180.52800000000005
C=CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.34,61.83000000000001,239.24800000000005
C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.17,118.35999999999999,290.44000000000005
C=CCSc1ccccc1,3.51,0.0,145.03200000000004
C=CCc1c(OCC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCC,3.08,97.74,313.5520000000001
C=CCc1ccc(O)c(OC)c1,2.27,29.46,161.32800000000003
C=CCc1cccc2c(=O)c(C)c(-c3ccccc3)oc12,4.67,30.21,256.00800000000004
C=CCc1ccccc1,3.23,0.0,126.87200000000003
C=CCc1ccccc1OCC(O)CNC(C)C,3.1,41.49,255.75200000000007
C=CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.11,50.19,247.20000000000005
C=CCn1/c(=N/C(=O)c2cc(OC)c(OC)c(OC)c2)sc2cccc(OC)c21,5.14,71.28000000000002,361.6000000000001
C=CCn1c(=O)c(N(C)C)c(C)n(-c2ccccc2)c1=O,1.98,47.24,267.76000000000005
C=CCn1c(C)c(C=C2C(=O)OC3(CCCCC3)OC2=O)c2ccccc21,4.62,57.53,333.80000000000007
C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,1.44,47.24,268.0640000000001
C=CCn1c(SCC(=O)N2C[C@@]3(C)C[C@@H]2CC(C)(C)C3)nc2sc(CC)cc2c1=O,6.04,55.2,405.3200000000001
C=CCn1c(SCC(=O)NCc2ccc(C(=O)OCC)cc2)nc2sc(C)c(C)c2c1=O,4.83,90.28999999999999,410.4560000000001
C=CCn1c(SCC(=O)Nc2ccc(C)c(F)c2)nnc1-c1cccs1,4.48,59.81,327.7680000000001
C=CCn1c(SCc2ccccc2)nc2ccccc2c1=O,5.11,34.89,276.48800000000006
C=CCn1cccn1,0.35,17.82,109.20800000000003
C=CCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.57,79.46000000000001,179.75200000000004
C=CCn1cnc2c(=O)[nH]c(=Nc3ccccc3)[nH]c21,1.75,78.83,234.92000000000004
C=CCn1cncc1[N+](=O)[O-],0.52,60.959999999999994,134.09600000000003
C=CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.65,85.16999999999999,258.91200000000003
C=CN1CCCC1=O,0.37,20.310000000000002,111.14400000000002
C=COC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54,87.9,333.12000000000006
C=COC(C)=O,0.73,26.3,85.38400000000001
C=COCC,1.04,9.23,81.84000000000002
C=COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-0.78,88.69,205.68000000000004
C=COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.24,88.69,205.85600000000005
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,2.64,45.59,304.28800000000007
C=Cc1c(O)c(N2CC2)c(C)c(O)c1N1CC1,1.35,46.48,220.94400000000005
C=Cc1cc(C)ccc1C,4.16,0.0,142.68800000000005
C=Cc1ccc(C(=O)O)cc1,2.18,37.3,138.17600000000004
C=Cc1ccc(CC)cc1,4.19,0.0,143.02400000000003
C=Cc1ccc([N+](=O)[O-])o1,1.61,56.28,118.40000000000003
C=Cc1ccc2c(O)c3ccccc3c(O)c2c1,4.37,40.46,211.92000000000004
C=Cc1cccc(CC)c1,4.11,0.0,143.36800000000002
C=Cc1ccccc1,2.95,0.0,110.26400000000002
C=Cc1ccccn1,1.54,12.89,106.16800000000002
C=Cc1cnc([N+](=O)[O-])n1C,0.64,60.96,133.85600000000002
C=Cc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,3.62,50.19,229.64800000000005
C=Cc1ncc([N+](=O)[O-])n1C,0.62,60.96,133.83200000000002
C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.33,110.67000000000002,168.14400000000003
C=Nc1c(O)c(N2CC2)c(NC)c(O)c1N1CC1,0.13,70.87,231.20800000000006
C=Nc1cc(O)c(NC)cc1O,0.34,64.85000000000001,152.53600000000003
C=Nc1cccc2c(O)c3ccccc3c(O)c12,4.1,52.82000000000001,206.67200000000005
C=c1[nH]cc(CO)c(=CNN=c2cccc[nH]2)c1=O,2.46,93.26999999999998,227.65600000000006
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(C(C)(C)C)cc2)c1=O,3.73,94.22,317.39200000000005
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(C)cc2)c1=O,2.54,94.22,268.78400000000005
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(N)cc2)c1=O,1.19,120.24000000000001,264.8160000000001
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(O)cc2)c1=O,1.89,114.45000000000002,262.87200000000007
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(OC)cc2)c1=O,2.47,103.45000000000002,277.19200000000006
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc([N+](=O)[O-])cc2)c1=O,1.55,137.36,276.41600000000005
C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(Br)c2)c1=O,3.07,94.22,272.4000000000001
C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(Cl)c2)c1=O,2.96,94.22,267.9120000000001
C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(F)c2)c1=O,2.42,94.22,258.1360000000001
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccccc2)c1=O,2.23,94.22,251.00000000000006
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccco2)c1=O,1.39,107.36000000000001,234.89600000000004
C=c1[nH]cc(CO)c(=CNNC(=O)c2cccs2)c1=O,2.11,94.22,243.10400000000007
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccncc2)c1=O,1.14,107.11000000000001,248.07200000000006
C=c1[nH]cc(CO)c(=CNNC(C)=O)c1=O,0.65,94.22,198.51200000000006
C=c1c(=Cc2sc(=S)n(CC)c2O)cc(C)n1-c1ccc2c(c1)OCO2,2.52,48.55,325.0400000000001
C=c1c(C)c(O)c(=C)c(C)c1O,2.23,40.46,157.83200000000005
C=c1c(C)c(O)c(=Cc2cccnc2)c(C)c1O,2.55,53.35000000000001,223.63200000000006
C=c1c(O)c(OC)c(OC)c(O)c1=C,1.26,58.92,178.02400000000003
C=c1c(O)cc(C)c(O)c1=C,1.82,40.46,142.01600000000002
C=c1c(O)ccc(O)c1=C,1.23,40.46,125.66400000000003
C=c1cc(O)c(=C)cc1O,1.28,40.46,126.21600000000004
C=c1oc(=Cc2ccc(OC)cc2)c(O)c1C(=O)OCC,2.96,68.9,258.65600000000006
CC#CC#CC,2.24,0.0,91.07200000000002
CC#CC#CC#CC=CC(=O)OC,3.85,26.3,169.73600000000005
CC#CC#CC#Cc1ccccc1,4.91,0.0,167.45600000000005
CC#CC#Cc1ccc(C#CC(Cl)COC(C)=O)s1,4.6,26.3,252.49600000000007
CC#CCOC(C)c1ccc(OC)c(OC)c1,2.4,27.69,231.21600000000007
CC#Cc1cc(C)[nH]c(=Nc2ccccc2)n1,3.28,41.04,213.60000000000005
CC(=C(C#N)C#N)c1ccccc1,2.1,47.58,161.85600000000005
CC(=CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,3.32,54.370000000000005,258.5760000000001
CC(=Cc1ccccc1)C(=O)O,2.6,37.3,155.28800000000004
CC(=Cc1ccccc1)[N+](=O)[O-],2.52,43.14,152.07200000000003
CC(=NN=C(N)N)c1cccs1,1.05,76.75999999999999,162.98400000000004
CC(=NN=C(N)Nc1ccccc1)c1ccccc1,2.18,62.769999999999996,240.94400000000005
CC(=NN=c1nc(C)cc(C)[nH]1)c1ccccc1C,2.98,53.4,246.56000000000006
CC(=NNC(=S)NNC(=S)N(C)C)c1ccccn1,1.25,64.58000000000001,260.10400000000004
CC(=NNC(=S)NNC(=S)Nc1ccccc1Cl)c1ccccn1,2.67,73.37,311.0640000000001
CC(=NO)c1cccs1,1.81,32.59,123.06400000000004
CC(=NOCC(=O)O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.3,111.26000000000002,331.4320000000001
CC(=O)/C=C/c1ccccc1,2.07,17.07,145.74400000000003
CC(=O)/N=c1/sc2nc3ccccc3nc2n1N(C(C)=O)C(C)=O,1.1,97.52000000000001,282.44000000000005
CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,0.13,107.41,179.60000000000005
CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O,1.21,117.74000000000001,223.29600000000005
CC(=O)C(=Cc1ccc(Br)cc1)C(C)=O,2.75,34.14,202.00800000000004
CC(=O)C(=Cc1ccc(C)cc1)C(C)=O,2.14,34.14,197.78400000000005
CC(=O)C(=Cc1ccc(Cl)cc1)C(C)=O,2.32,34.14,196.68800000000005
CC(=O)C(=Cc1ccc(F)cc1)C(C)=O,1.65,34.14,186.95200000000006
CC(=O)C(=Cc1cccc(Cl)c1)C(C)=O,2.26,34.14,196.92000000000004
CC(=O)C(=Cc1ccccc1)C(C)=O,1.59,34.14,180.85600000000005
CC(=O)C(=Cc1ccccc1C)C(C)=O,1.98,34.14,197.63200000000003
CC(=O)C(=Cc1ccccc1Cl)C(C)=O,2.19,34.14,196.55200000000005
CC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,5.08,65.25,221.92000000000004
CC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,4.68,65.25,203.74400000000006
CC(=O)C(C#N)=NNc1ccc(Cl)c(Cl)c1,4.56,65.25,204.46400000000006
CC(=O)C(C#N)=NNc1ccc(Cl)cc1,4.1,65.25,189.35200000000003
CC(=O)C(C#N)=NNc1ccc(Cl)cc1C,4.28,65.25,205.54400000000004
CC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,5.04,65.25,224.71200000000005
CC(=O)C(C#N)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.4,151.53000000000003,222.89600000000004
CC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,5.31,83.71000000000001,234.70400000000006
CC(=O)C(C#N)=NNc1cccc(Cl)c1,3.9,65.25,189.08000000000004
CC(=O)C(C#N)=NNc1ccccc1Cl,4.0,65.25,188.03200000000004
CC(=O)C(C(=O)ON=C(C)C12CC3CC(CC(C3)C1)C2)c1ccccc1,4.64,55.730000000000004,335.3280000000001
CC(=O)C(C)(C)C,1.2,17.07,114.52800000000003
CC(=O)C(C)=O,-1.34,34.14,84.96800000000002
CC(=O)C(C)C,0.84,17.07,98.36800000000002
CC(=O)C(C)CN1CCCCC1,1.28,20.310000000000002,182.40800000000004
CC(=O)C(Cc1ccccc1)C(C)=O,1.89,34.14,187.39200000000005
CC(=O)C(F)(F)F,0.2,17.07,81.12000000000002
CC(=O)C(N)C(=O)NC(C(=O)NC(CC(C)C)C(O)O)C(C)C,-1.97,141.75,322.82400000000007
CC(=O)C(N)C(O)NC(C(=O)O)C(C)C,-1.25,112.65000000000002,207.53600000000006
CC(=O)C(N)C(O)O,-2.94,83.55000000000001,110.64000000000003
CC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(O)O,-1.32,170.85,461.4000000000001
CC(=O)C(NC(=O)C(N)CC(C)C)C(=O)NC(CC(C)C)C(O)O,0.24,141.75,339.4000000000001
CC(=O)C(NC(=O)C(N)Cc1c[nH]cn1)C(O)O,-2.23,141.32999999999998,229.17600000000004
CC(=O)C(O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.42,188.45,434.3920000000001
CC(=O)C(O)O,-0.72,57.53,82.09600000000002
CC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.35,74.6,343.3680000000001
CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.0,74.6,342.3680000000001
CC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,3.17,54.37,318.21600000000007
CC(=O)C12OC(C)(c3ccc(F)cc3)OC1CC1C3CC=C4CC(=O)CCC4(C)C3CCC12C,5.7,52.6,427.5120000000001
CC(=O)C1=C(C)N=C(SCC(=O)Nc2ccccc2)C(C#N)[C@H]1c1ccccc1Cl,4.97,82.32,379.14400000000006
CC(=O)C1=C(C)N=C(SCC(=O)c2ccc(Cl)cc2Cl)C(C#N)[C@@H]1c1cccs1,5.25,70.28999999999999,374.3760000000001
CC(=O)C1CC1,0.49,17.07,91.13600000000002
CC(=O)C1CCC2C3CC(C)=C4CC(=O)CCC4(C)C3C(=O)CC12C,2.75,51.21,329.46400000000006
CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC12C,2.36,54.370000000000005,320.31200000000007
CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,3.87,34.14,311.9600000000001
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,4.22,37.3,316.8640000000001
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,3.28,54.37,325.8160000000001
CC(=O)C=CC1=C(C)CCCC1(C)C,3.85,17.07,206.00000000000006
CC(=O)C=Cc1ccc(Br)cc1,3.03,17.07,165.88000000000005
CC(=O)C=Cc1ccc(C#N)cc1,1.64,40.86,164.40000000000003
CC(=O)C=Cc1ccc(C(F)(F)F)cc1,3.13,17.07,179.76800000000003
CC(=O)C=Cc1ccc(C)cc1,2.65,17.07,162.85600000000005
CC(=O)C=Cc1ccc(Cl)cc1,2.8,17.07,161.28800000000004
CC(=O)C=Cc1ccc(F)cc1,2.22,17.07,151.53600000000003
CC(=O)C=Cc1ccc(N(C)C)cc1,2.66,20.310000000000002,192.11200000000005
CC(=O)C=Cc1ccc(O)cc1,1.86,37.3,155.25600000000003
CC(=O)C=Cc1ccc(OC(C)=O)cc1,1.63,43.370000000000005,192.46400000000006
CC(=O)C=Cc1ccc([N+](=O)[O-])cc1,1.9,60.209999999999994,171.09600000000003
CC(=O)C=Cc1cccc(Br)c1,3.02,17.07,166.46400000000003
CC(=O)C=Cc1cccc(C#N)c1,1.59,40.86,164.76800000000003
CC(=O)C=Cc1cccc(C(F)(F)F)c1,3.03,17.07,178.83200000000005
CC(=O)C=Cc1cccc(C)c1,2.68,17.07,163.12000000000003
CC(=O)C=Cc1cccc(Cl)c1,2.81,17.07,161.26400000000004
CC(=O)C=Cc1cccc(F)c1,2.25,17.07,151.37600000000003
CC(=O)C=Cc1cccc([N+](=O)[O-])c1,1.88,60.209999999999994,170.53600000000003
CC(=O)C=Cc1ccccc1,2.07,17.07,146.20000000000005
CC(=O)C=Cc1ccccc1C,2.6,17.07,162.55200000000005
CC(=O)C=Cc1ccccc1C(F)(F)F,3.14,17.07,177.60000000000005
CC(=O)C=Cc1ccccc1Cl,2.85,17.07,161.56800000000004
CC(=O)C=Cc1ccccc1F,2.34,17.07,152.12800000000004
CC(=O)C=Cc1ccccc1O,2.19,37.3,155.12000000000003
CC(=O)C=Cc1ccco1,1.35,30.21,129.29600000000002
CC(=O)C=NO,0.34,49.66,81.25600000000001
CC(=O)CC(=O)C(C)(C)C,1.67,34.14,150.89600000000004
CC(=O)CC(=O)N=c1[nH][n+]([O-])c2ccccc2[n+]1[O-],-1.4,116.17,216.45600000000005
CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,1.75,92.34,354.24000000000007
CC(=O)CC(C)=O,0.4,34.14,100.20800000000003
CC(=O)CC(C)C,1.31,17.07,114.56800000000003
