,smiles,pH,logD
234,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(N)=O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,7.4,1.96
235,CN=c1[nH]c2[nH]c(SCc3cccc(F)c3F)nc(=N[C@H](C)CO)c2s1,7.4,3.7
236,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)N=c3cccc[nH]3)cc2)ccc1O,7.4,-0.21
237,Cc1cc(-c2nc(C(C)C)n(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c2-c2ccc(F)cc2)cc(C)c1Cl.[Na+],7.4,2.27
238,CCC1C(=O)N(C)c2c[nH]c(=Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,7.4,3.14
239,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,7.4,2.065
240,O=C(O)C(Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3)CC2)CC1,7.4,1.9
241,O=C(Oc1ccccc1)N1CCOCC1,7.4,1.3
242,CC(=O)Nc1ccc2[nH]cc(-c3cc(=NC4CC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,2.65
243,COc1cc(OC2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3ccccn23)c(Cl)c[nH]1,7.4,4.0
244,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,7.4,-1.0
245,CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,7.4,1.28
246,Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)[nH]n2C2CCOCC2)cc1,7.4,0.5
247,NC1(C(=O)NC(CCCN2CCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,2.7
248,Cc1cc(COC(=O)Nc2ccc(-c3ccccc3)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c2=O)cc(C)n1,7.4,2.38
249,O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4,2.13
250,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,7.4,2.26
251,N=c1[nH]cnc(=Nc2ccccc2)[nH]1,7.4,1.4
252,COc1cc(OC)cc(-c2cc3c[nH]c(=N)nc3[nH]c2=N)c1,7.4,2.14
253,CCN(C(=O)NCc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,7.4,3.9
254,N#Cc1c(-c2ccccc2)[nH]c(SCCc2ccccc2)nc1=O,7.4,1.71
255,c1cc(-c2ccc3[nH]c(=Nc4ccc(OCCN5CCCC5)cc4)ncc3c2)ccn1,7.4,2.66
256,CCOc1ccc(-c2cnc3n2CCC3)cc1,7.4,2.65
257,CCOC(=O)CCn1ccc(=O)c(O)c1C,7.4,-0.24
258,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,7.4,2.86
259,CC(C)=NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]cn1)C(=O)N[C@H](C(N)=O)C(C)C,7.0,0.16
260,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C,7.4,1.47
261,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)CCC(=O)O,7.4,-0.53
262,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1Cl,7.4,1.1
263,c1ccc2c(c1)OCC(Cc1ncc[nH]1)O2,7.4,1.92
264,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,7.4,3.08
265,O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCOCCCc3ccccc3)c2s1,7.4,2.22
266,CC[C@H](NC(=O)c1c(N)c(-c2cccc(F)c2)nc2ccccc12)c1ccccc1,7.4,4.05
267,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,7.4,3.2
268,CC(=O)N1CCOc2nc(OCc3ccccc3)ccc21,7.4,2.4
269,Cc1cc(N2CCNCC2)n2nc(-c3cccc(F)c3)cc2n1,7.4,3.44
270,CN1CCN(c2cc3c(=Nc4ccc(F)cc4F)c(C(N)=O)c[nH]c3cc2F)CC1,7.4,2.63
271,O=C(N=c1[nH]ccs1)c1ccccc1,7.4,2.43
272,O=c1[nH]n(Cc2cc3ccccc3s2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,7.4,2.0
273,CCN(CC)CC(=O)Nc1c(C)cccc1C,7.4,1.6075
274,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,7.4,-0.74
275,CCN(CC)Cc1cc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)ccc1O,7.4,0.81
276,CC(C)C[C@H](CO)N=c1[nH]c(SCc2ccccc2)nc2[nH]c(=O)sc12,7.4,4.2
277,O=C(O)c1ccc2c(c1)[nH]c(=Nc1cccc(Cl)c1)c1ccncc12,7.4,1.29
278,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,6.6,-0.66
279,Clc1ccc2c(c1N=c1cc[nH]c(=Nc3ccccc3)[nH]1)OCO2,7.4,3.9
280,CN(C(=O)Cc1ccc(S(C)(=O)=O)c(F)c1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,7.4,3.0
281,COc1ccc(COc2ccc(Cc3c[nH]c(=N)[nH]c3=N)cc2OC)cc1,7.4,2.27
282,Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O,7.4,1.6
283,CC(C)CC([NH3+])C(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],7.0,-1.94
284,N#Cc1cccc(-c2nc(-c3ccccn3)no2)c1,7.4,2.2
285,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc(C(F)(F)F)cs3)CC2)CC1,7.4,2.4
286,CN(C)CCNCc1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,1.4
287,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=CC4[C@@H](C2)N(C)CC[C@@]341,7.4,0.85
288,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(N)c1=O)C(=O)C(F)(F)F,7.4,1.74
289,O=C(O)c1cn(Cc2ccccc2)c2ccccc12,7.4,1.19
290,CCC(N=c1[nH]cnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,7.4,2.72
291,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,7.4,4.06
292,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCNC(=O)CCCc4ccc(N(CCCl)CCCl)cc4)[C@H]3[C@@H]1CC[C@@H]2O,7.4,5.07
293,CCc1ccccc1-c1ccc(-c2[nH]c3ccncc3c(=O)c2C#N)cc1,7.4,3.5
294,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(NC(=O)OCC(F)(F)F)c1=O)C(=O)C(F)(F)F,7.4,2.37
295,NC(=O)c1cc(F)cc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,2.14
296,O=C(O)c1cn(-c2ccccc2F)c2cc(N3CCNCC3)c(F)cc2c1=O,7.4,-1.99
297,CCC(C)C(NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(N)=O,7.0,-1.9
298,CC(c1ccccc1)N1Cc2ccccc2C1=O,7.4,3.0
299,Oc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341,7.4,-1.56
300,c1ccc(-c2ccc(C3CN4CCC3CC4)cc2)cc1,7.4,1.76
301,CCC(C)C(NC(=O)CNC(=O)C1CCCN1C(=O)C(C)[NH3+])C(=O)[O-],7.0,-1.69
302,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1,7.4,2.375
303,CCn1c(-c2cc[nH]c(=Nc3ccc(S(=O)(=O)NCCOC)cc3)n2)cnc1C,7.4,2.44
304,Cc1[nH]c2ccccc2c1CC(NC(=O)C(N)Cc1c[nH]cn1)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(N)=O,7.0,-0.45
305,C[C@]12CC(=O)C3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,7.4,1.4
306,O=C(c1ccc(-c2nc(=O)o[nH]2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4,2.24
307,N=c1cc2[nH][nH]c(=O)n2c2cc(-c3ccco3)ccc12,7.4,2.48
308,CN(C)CCc1c[nH]c2ccc(Cn3ccnn3)cc12,7.4,-0.7
309,CNC(=O)c1cc(-c2ccccc2)sc1NC(N)=O,7.4,3.19
310,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,7.4,0.44
311,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F,7.4,2.1
312,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@@H]1F,7.4,3.3
313,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,7.4,0.21
314,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,7.4,-0.84
315,Cc1ncc(-c2cc[nH]c(=Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C(C)C,7.4,1.32
316,CC(C(=O)NCCN1CCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,7.4,1.64
317,O=[N+]([O-])c1ccc(C=NO)o1,7.4,1.295
318,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,7.4,2.93
319,Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,7.4,2.08
320,Cn1cc(C#N)c2ccc(NC(=O)NOCc3ccccc3)cc21,7.4,2.74
321,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,7.4,-0.66
322,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(CO)cc3)ccc12,7.4,2.86
323,COCCCNS(=O)(=O)c1ccc(N=c2nc(-c3cnc4ccccn34)cc[nH]2)cc1,7.4,3.41
324,O=C(NCCCCc1ccccc1)c1ccccc1,7.4,3.8
325,CN1CCN(c2ccc3[nH]cc(C(N)=O)c(=Nc4ccc(F)cc4F)c3c2)CC1,7.4,2.3
326,O=c1[nH]nc(Cc2ccccc2)c2ccccc12,7.4,2.8
327,COc1cc(OC)c(S(=O)(=O)N(C)c2ccccc2)cc1NC(C)=O,7.4,1.1
328,CNC(=O)C1CCCN1Cc1cc2c(=Nc3cccc(Cl)c3F)[nH]cnc2cc1OC,7.4,3.65
329,CS(=O)(=O)N1CCOc2cc(COc3ccccc3)cnc21,7.4,2.4
330,NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1,7.4,1.19
331,CN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,7.4,3.4
332,COc1cc(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)ncc2Br)[nH][nH]1,7.4,2.6
333,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,7.4,0.91
334,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1ccc(O)c(I)c1)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,1.9
335,C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2nccnc12,7.4,3.15
336,Cc1[nH]c2nc(-c3cccnc3)nn2c(=O)c1Cc1ccccc1,7.4,1.52
337,C[C@H]1C[C@@H]2[C@H]3CC(F)=C4CC(=O)C=CC4(C)[C@@H]3[C@H](O)C[C@@]2(C)C1C(=O)CO,7.4,2.1
338,CCOC(=O)C1=C(C)N=C(C)C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12,7.4,2.63
339,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(=O)[nH]c1,7.4,3.04
340,CN(c1ccc(N2CCOCC2)nn1)n1cccc1,7.4,2.0
341,Cc1cc(Oc2cc[nH]c(=Nc3cccc(N4CCOCC4)c3)c2)c(-c2ccccn2)nc1C,7.4,3.27
342,CCCN=c1[nH]c2ccccc2c(=O)o1,7.4,2.4
343,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,7.4,1.38
344,CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(CCN3CCOCC3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,7.4,1.91
345,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4ccccc4c3C2)CC1,7.4,2.66
346,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,7.4,2.9
347,O=C(O)c1cc2cc(C(F)(F)F)ccc2n1Cc1ccc(Cl)c(Cl)c1,7.4,3.07
348,Cc1sc2ncnc(SCC(=O)N3CCCC3)c2c1C,7.4,2.89
349,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CSCC(=O)O,7.4,-1.18
350,O=C1CCOc2nc(C#CC3CCCC3)ccc21,7.4,3.0
351,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3)sc12,7.4,2.01
352,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)n1,7.4,1.71
353,CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cccc4[nH]ccc34)n2)CC1,7.4,2.6
354,CNC1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cn2)C1,7.4,2.35
355,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,7.4,-0.77
356,COc1cc(N=c2[nH]cnc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)cc(OC)c1OC,7.4,3.01
357,Cc1ccc(S(=O)(=O)N=c2c(C(=O)NC(C)C(C)(C)C)c(C)[nH]n2-c2ccccc2)cc1,7.4,1.21
358,CC(C)CC(NC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)[O-],7.0,-1.75
359,CCOC(=O)c1c(-c2ccccc2)nc2cc(C)ccn12,7.4,3.8
360,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(Cl)c(Cl)c2)cc1,7.4,2.4
361,CSc1ncccc1C(=O)NCc1ccc(C)cc1,7.4,2.71
362,O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Br)cc12,7.4,2.19
363,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3C[C@H]4[C@H](N)[C@H]4C3)c2c1Cl,7.4,2.3
364,CC1(C)N=C(N)N=C(N)N1OCCc1ccc2ccccc2c1,7.4,2.92
365,COc1cc2[nH]cnc(=Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,7.4,3.6
366,NC(=O)C1CCCCC1,7.4,0.9
367,CC(C)C(N)C(=O)NCC(=O)O,7.4,-2.74
368,O=C(NOCc1ccccc1)Nc1ccc2c(-c3ccncc3)c[nH]c2c1,7.4,3.54
369,COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,7.4,2.29
370,CCCCC[C@@H](O)/C=C\[C@H]1C(C/C=C\CCCC(=O)O)C(=O)C[C@H]1O,7.4,0.41
371,CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,7.4,2.65
372,Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1,7.4,0.05
373,CCc1c(C)nc2sc(C(N)=O)c(N)c2c1C,7.4,2.62
374,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,7.4,3.8
375,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,7.4,3.48
376,CC(=O)N(C)c1ccc2ccn(-c3cc(=NC4CC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,2.9
377,CC[C@H](C)C(=N)C1N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,7.4,-0.46
378,CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,-1.25
379,COc1cc2c(=Nc3ccc(Br)cc3F)[nH]cnc2cc1OCC1CCN(C)CC1,7.4,2.6
380,C[C@H](N)Cn1ncc2ccc(O)c(F)c21,7.4,0.39399999999999996
381,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@@H]1F,7.4,2.7
382,Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1,7.4,-0.6
383,N=c1[nH][nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,7.4,2.65
384,CNC1(C)C2CCC(C2)C1(C)C,7.4,-0.84
385,Clc1cccc(Cl)c1-c1nnc2cccc(Cl)n12,7.4,2.66
386,O=C1CCOc2nc(OCc3ccccc3)ccc21,7.4,3.1
387,COc1ccccc1-c1coc2cc(O)ccc2c1=O,7.4,2.55
388,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3cc(F)ccc3s2)CC1,7.4,2.85
389,c1ccccc1,7.4,2.13
390,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12,7.4,2.45
391,NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,7.4,-2.17
392,CC[C@H](NC(=O)c1c(CS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,7.4,3.25
393,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CSc1ccncc1,7.4,2.82
394,CN=c1[nH]c2ccccc2n1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,7.4,1.77
395,CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1,7.4,1.68
396,c1ccc(N=c2cccc[nH]2)cc1,7.4,2.75
397,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1CO,7.4,3.25
398,CC1(c2ccc(Cl)cc2)CCN(C(=O)COCc2ccncc2)CC1,7.4,2.79
399,COc1ccc(S(=O)(=O)Nc2ccc(C=CC(=O)Nc3ccccc3N)cc2)cc1OC,7.4,2.56
400,Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(F)cc3)c(=O)c12,7.4,2.8
401,CC(C)CC([NH3+])C(=O)N1CCCC1C(=O)[O-],7.0,-1.76
402,Cc1c(Oc2ccc(Cl)cc2)c2cc(C(F)(F)F)ccc2n1CC(=O)O,7.4,2.28
403,Cc1cn([C@H]2CCCN(C(CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,7.4,1.105
404,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,7.4,2.6500000000000004
405,COc1cc2[nH]cnc(=Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCOCC1,7.4,3.19
406,CC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](C)C(N)=O,7.4,-0.38
407,Cc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)nc1,7.4,1.56
408,O=C(Nc1ccc(N2CCOCC2)nc1)c1n[nH]c(=Nc2ccc(F)c(F)c2)o1,7.4,2.9
409,CN=c1c(Br)c[nH]c2[nH]c(-c3cccc(N)c3)nc12,7.4,2.96
410,CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,7.4,0.79
411,COc1cc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCCC1,7.4,4.1
412,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1,7.4,1.01
413,C[C@@H]1CN(c2noc(C(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,7.4,2.85
414,CO[C@@]12CC[C@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5,7.4,3.75
415,N=C(N)NCCCC(NC(=O)COCC(c1ccccc1)c1ccccc1)C(=O)O,7.4,0.18
416,COc1cccc(COCC(O)CN2CCC(C(N)=O)CC2)c1,7.4,-0.5
417,CN(C(=O)C1CCC1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,7.4,3.2
418,CN1CCN(c2nc(=N)c(-c3cc(Cl)cc(Cl)c3Cl)c[nH]2)CC1,7.4,3.39
419,O=c1[nH]cnc2scc(-c3ccccc3)c12,7.4,2.07
420,CN1CCN(c2ccc3[nH]cc(C(N)=O)c(=Nc4ccc(Cl)cc4Cl)c3c2)CC1,7.4,3.23
421,CNC(=S)n1[nH]c(-c2ccc(Cl)cc2)nc1=N,7.4,4.12
422,N=C(N)SCc1ccc(Cl)c(Cl)c1,7.4,1.28
423,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Br,7.4,1.68
424,CCn1ccc(=O)c(O)c1C,7.4,-0.31
425,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,3.56
426,O=C(O)c1cncc(-c2cnc3[nH]c(C(=O)NC4CC4)cc3c2-n2ccc(C(F)(F)F)n2)c1,7.4,-0.98
427,Cc1nnc(C)c2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,7.4,1.93
428,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,7.4,2.66
429,CNC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,7.4,2.71
430,CC(=O)Nc1ccc2ccn(-c3cc(=NC4COC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,2.24
431,COc1cccc([C@@H](c2ccc3c(c2)CN(C(=O)CC(=O)O)CC3)N2C[C@@H](C)N(Cc3ccccc3)C[C@@H]2C)c1,7.4,1.3
432,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,7.4,0.74
433,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(=Nc4c(F)ccc5c4OCO5)[nH]cnc3c2)CC1,7.4,3.06
434,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,7.4,0.99
435,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4ccc(Cl)c(Cl)c4)c3)C2)c(=O)[nH]c1=O,7.4,-0.87
436,Cc1cccc([C@H](C)c2c[nH]c(=S)[nH]2)c1C,7.4,2.9
437,CN=C(NC#N)NCCSCc1[nH]cnc1C,7.4,0.3333333333333333
438,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Br)cc54)CC3)nc2N1,7.4,1.42
439,CN1CCOc2cc(COC3CCCCC3)cnc21,7.4,3.1
440,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,6.5,0.8
441,O=C1O[C@@H](Cn2nncc2F)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,7.4,3.54
442,Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1,7.4,3.3
443,c1cc(CN2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccn1,7.4,2.7
444,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,7.4,-0.06
445,CC(O)(C(=O)c1ccccc1)c1ccccc1,7.4,2.92
446,C=CC(=O)Nc1ccc(OC)cc1,7.4,1.68
447,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,7.4,3.42
448,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OCC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O,7.4,1.72
449,O=c1c2ncc3ccccc3c2[nH]n1-c1ccc(Cl)cc1,7.4,1.52
450,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,7.4,4.31
451,NC(CS)C(=O)O,7.4,0.82
452,COc1ccc2c(C)cc(=N[C@H]3CCC[C@H](NCc4cccc(OC(F)(F)F)c4)C3)[nH]c2c1,7.4,3.61
453,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,6.8,4.5
454,N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,6.8,-1.8
455,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1cc2cc(F)ccc2[nH]1,7.4,3.5
456,[NH3+]C(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],7.0,-1.87
457,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,11.0,0.04
458,CN(C)CCNC(=O)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,2.29
459,O=C(O)c1ccc2cccc(O)c2n1,7.4,3.3
460,O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,7.4,3.22
461,COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)cc1,7.4,1.74
462,CC[C@H](NC(=O)c1c(S(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,7.4,3.17
