,Unnamed: 0,smiles,logP,logD
314,3496,CCCCCCN=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,3.3,
315,1855,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,2.81,0.63
316,15896,Cc1cc(=O)[nH]c(-n2nc(C)c(Oc3ccccc3O)c2C)n1,,1.4
317,9836,Fc1ccc(-c2ccoc2-c2ccc(F)cc2)cc1,5.11,
318,15261,COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,,2.16
319,9645,Clc1nc(-c2ccccc2)nc2ccccc12,4.47,
320,7652,COc1cccc(-n2c(SCc3cc(=O)n4ccsc4n3)nc3ccccc3c2=O)c1,3.56,
321,871,CC(=O)Nc1cc(Cl)c(Cl)c(Cl)c1,3.76,
322,11121,Nc1cn[nH]c1,-1.09,
323,15624,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4ocnc34)[nH]2)c1,,2.9
324,2605,CCC(=O)C(CS(=O)(=O)c1ccccc1)c1ccc(OC)cc1,2.18,
325,16047,Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(OC3CCOCC3)cc(N3CCOCC3)c2)n1,,3.7
326,11478,O=C(Nc1ccccc1)Oc1ccccc1,3.3,
327,8376,Cc1cc(C)nc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(c3c(F)cc(F)cc3F)c3ccccc32)n1,0.4,
328,2999,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,2.21,
329,1837,CC(C)NC(=O)COC(=O)c1ccccc1,1.73,
330,9520,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,6.38,
331,15620,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4c3OCC4)[nH]2)c1,,3.0
332,4250,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,4.86,
333,15718,C[C@H](CO)N=c1[nH]c(SCc2ccco2)nc2[nH]c(=O)sc12,,2.21
334,13753,CC(=O)N1CCN(c2[nH]c(C#N)nc(=NCC(C)C)c2N)CC1,,2.4
335,11220,O=C(CNC(=O)c1ccccc1)Oc1ccc(F)cc1,2.46,
336,342,C=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,1.64,
337,6238,CNC(=O)c1cccnc1,0.0,
338,9587,Clc1cccc(-c2ccccc2)c1Cl,5.02,
339,13227,Oc1ccc(Cc2ccc(O)cc2)cc1,2.91,
340,12584,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,4.54,
341,1249,CC(=O)c1cccc(S(N)(=O)=O)c1,0.21,
342,10235,N=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,-1.05,
343,12349,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,4.59,
344,2867,CCC(CC)(C(=O)NC(N)=O)C(=O)OC(C)C,1.99,
345,5354,CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,3.75,
346,14219,CCC1C(=O)OC[C@@H]1Cc1cncn1C,,-0.37
347,10245,N=c1[nH]onc1-c1ccccc1,1.81,
348,3443,CCCCCCCCOC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,1.82,
349,16594,N#Cc1nc(=NC2CCOC2)c(N)c(N2CCOCC2)[nH]1,,1.6
350,5172,CCS(=O)c1sccc1[N+](=O)[O-],2.06,
351,848,CC(=O)Nc1c(F)cccc1F,0.69,
352,6366,COC(=O)C(=Cc1ccc(C(=O)OC)o1)[N+](=O)[O-],1.87,
353,14172,CCC(CC)CC(c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,,1.68
354,7049,COc1c(OC)c(OC(C)=O)c2cc(C#N)ccc2c1OC(C)=O,2.28,
355,11621,O=C(O)CCc1ccc(OCc2ccccc2)cc1,3.31,
356,11630,O=C(O)CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,-0.71,
357,3778,CCCCOCc1cccc(NC(=O)OCCN2CCCCC2)c1,3.73,
358,10546,NC(=S)NNCc1ccc2c(c1)OCO2,0.14,
359,2026,CC(C)n1nc2ccccc2n1,2.53,
360,13261,Oc1ccc(O)n1-c1ccccc1C(F)(F)F,0.76,
361,15747,C[C@H]1CN(c2nc(N3CCOCC3)c3ccc(=Nc4ccccc4)[nH]c3n2)C[C@@H](C)O1,,4.12
362,3130,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(CC)C1,2.51,
363,8742,Cc1ccc2c(c1)[nH]c(=N)n2C,1.47,
364,9551,Clc1ccc2[nH]c(=NCCCN3CCN(CCCN=c4[nH]c5ccc(Cl)cc5n5cccc45)CC3)c3cccn3c2c1,4.92,
365,5027,CCOc1cc[n+]([O-])cc1,-0.53,
366,1612,CC(C)C(C)O,1.28,
367,1555,CC(C)=CC1C(C(=O)OCc2ccccc2)C1(C)C,5.49,
368,3165,CCCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,1.44,
369,11000,Nc1ccc(Oc2ccccc2)cc1,2.96,
370,12026,O=C1C=NC(c2ccc(Cl)cc2)c2cc(Br)ccc2N1,3.78,
371,15458,COc1ccc2c(c1)=C(c1ccccc1)NC(NC(=O)c1ccccc1OC)C(=O)N=2,,3.8
372,7055,COc1c(OC)c(OC(C)=O)c2ccccc2c1OC(C)=O,2.39,
373,11204,O=C(CN1CCCCC1)Nc1ccc(F)cc1,2.7,
374,4536,CCOC(=O)C(=Cc1ccccc1)C(C)=O,2.21,
375,15204,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)Cc1ccnc(F)c1,,3.37
376,17150,O=C(O)C(c1ccccc1)N1CCO[C@@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,,1.71
377,7968,CS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.5,
378,4209,CCN(CC)C(=O)SCc1ccc(Cl)cc1,3.4,
379,16781,NC(=O)c1cccc(S[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,,2.22
380,6126,CNC(=O)ON=C(C)SC,0.6,
381,14286,CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,,1.69
382,4143,CCCc1ccncc1,2.1,
383,9857,Fc1cccc(F)c1,2.21,
384,9055,Cc1cssc1=S,2.18,
385,6003,CN=C(NC)N[N+](=O)[O-],-0.7,
386,13106,OCCOc1c(Br)cc(Br)cc1Br,3.42,
387,3023,CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,4.38,
388,16572,N#Cc1cccc(-c2ccc(C3(CNC(=O)Nc4cc(Cl)cc(Cl)c4)CCN(CC4CC4)CC3)cc2)c1,,3.37
389,17151,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1,,0.78
390,2131,CC(O)CNc1ccccc1C(N)=O,0.62,
391,7522,COc1ccc(OC)c(CC(C)N)c1,1.72,
392,4399,CCN=c1[nH]c(Cl)nc(=N)[nH]1,1.15,
393,6025,CN=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1,-0.19,
394,13096,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.25,
395,8495,Cc1ccc(C(=O)CCN2CCCCC2)cc1,3.55,
396,3018,CCCC(=NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,3.39,
397,13485,c1ccc(COc2ccccc2)cc1,3.79,
398,4752,CCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,1.29,
399,15177,COc1cc(N=c2cc(Oc3ccc(C)nc3)cc[nH]2)cc(OC)c1OC,,3.21
400,14232,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,,3.66
401,16961,O=C(N=c1[nH]cc(F)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,,3.19
402,1558,CC(C)=CC=C(C)C,3.5,
403,14934,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C,,-0.55
404,2487,CC1CCCCC1O,1.82,
405,1152,CC(=O)Oc1cccc2cccnc12,2.03,
406,2101,CC(NC(=O)C(C)NC(=O)C(N)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,-1.91,
407,7511,COc1ccc(Nc2c(C)c(O)c3c(c2O)C(=COC(N)=O)C2(OC)C4NC4CN32)cn1,0.59,
408,3262,CCCCCC1(c2ccc(S(=O)CC)c([N+](=O)[O-])c2)OCCO1,5.11,
409,15808,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(O)ccc12,,-0.3
410,2046,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,2.25,
411,5930,CN1C(N=c2[nH]cc([N+](=O)[O-])s2)=NCC1(C)C,2.35,
412,12498,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,2.5,
413,3566,CCCCCN(C)N=Nc1ccc(C(N)=O)cc1,3.18,
414,17473,O=c1cc(-c2cccnc2)[nH]c2cc(Cc3ccccc3)ccc12,,3.46
415,3115,CCCC(NC(C)=O)C(N)=O,-0.45,
416,14424,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,,1.33
417,10632,NC1CC2CC1c1cc(C(F)(F)F)ccc12,2.85,
418,9771,Cn1ncc(Cl)c1-c1nc(-c2no[nH]c2=N)no1,2.77,
419,5487,CN(C)C(=O)Nc1ccc(F)cc1,1.13,
420,516,CC(=C(C#N)C#N)c1ccccc1,2.1,
421,6426,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1,2.54,
422,6926,CON(C)C(=O)Nc1cccc(C(C)(C)C)c1,3.21,
423,9186,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1S(=O)C(C)(C)C2C(=O)O,2.57,
424,8516,Cc1ccc(C(=O)OCCN(C)C)cc1,2.53,
425,5270,CCc1ccc(NC(C)=O)cc1,2.2,
426,7229,COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,3.08,
427,13401,[O-][n+]1onc(-c2ccccc2)c1CO,1.77,
428,6723,COC(O)c1cc(O)n(C)c1,-0.74,
429,11373,O=C(NCCNCC(O)COc1ccc(-c2ncc[nH]2)cc1)Nc1ccccc1,1.19,
430,16442,Cn1cncc1-c1c2c(=O)n(CC3CC3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,4.33
431,2664,CCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,1.7,
432,8299,Cc1cc(=O)oc2c1ccc1occc12,2.32,
433,3760,CCCCOC1OC(CO)C(O)C(O)C1O,-1.04,
434,6496,COC(=O)CS(=O)(=O)c1ccc(Br)cc1,1.52,
435,13595,c1ccc2c(c1)ccc1ncccc12,3.43,
436,3922,CCCN(CCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)NC,1.47,
437,12682,O=[N+]([O-])c1nccn1CCCOc1ccccc1,2.38,
438,4464,CCNC(=O)c1cccs1,1.18,
439,8916,Cc1ccccc1C(=O)NN,0.22,
440,8208,Cc1c(Cc2ccccc2)no[n+]1[O-],2.08,
441,13840,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,,0.71
442,2426,CC1CC(OC(=O)COc2ccc(F)cc2)CC(C)(C)C1,1.64,
443,14980,COC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,,1.54
444,11812,O=C(O)c1ccc(O)cc1,1.58,
445,17160,O=C(O)CCc1ccc(OCc2cccc(Br)c2)cc1,,1.67
446,12627,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,1.37,
447,6101,CNC(=O)NS(=O)(=O)Cc1ccccc1,0.54,
448,6398,COC(=O)C(C(=O)OC)=C1SCCS1,1.51,
449,12076,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,2.02,
450,7452,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1I,2.09,
451,2669,CCC(=O)c1ccc(OC(=O)NC)cc1,1.55,
452,13836,CC(C#Cc1ccccc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,,1.4
453,14941,CNC(C)C(=O)NC(C(=O)N[C@H]1CCN(CCc2ccccc2)C1)C1CCCCC1,,1.65
454,13963,CC(C)Cn1c(=O)n(C)c(=O)c2c(-c3cncn3C)n(Cc3cccc4ccccc34)nc21,,4.1
455,10611,NC(Cc1ccccc1)C(=O)O,-1.38,
456,9872,Fc1cncc(Cl)n1,1.16,
457,379,C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,2.34,
458,8713,Cc1ccc([N+](=O)[O-])cc1,2.37,
459,9963,N#CCc1ccc(O)c2ncccc12,1.81,
460,16630,N=c1[nH]c(-c2ccc(Cl)cc2)cs1,,3.31
461,16523,N#Cc1c(-c2ccc(-c3ccccc3C(F)(F)F)cc2)[nH]c2ccncc2c1=O,,3.3
462,8924,Cc1ccccc1C(O)c1ccccc1,3.06,
463,7262,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(=O)C(F)(F)F)CC2,2.08,
464,1140,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,1.58,
465,4514,CCOC(=O)C(=Cc1ccc(O)c(OC)c1)C(=O)OCC,2.89,
466,10035,N#Cc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.11,
467,769,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(Cc1ccccc1)C(N)=O,0.99,
468,5947,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,5.23,
469,3625,CCCCCc1ccc(CC(=O)O)cc1,3.75,
470,15603,CS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)N=c2[nH]ccs2)cc1,,3.86
471,11881,O=C(OCC(=O)N1CCCCCC1)c1ccccc1,2.3,
472,14066,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,,0.48
473,4942,CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)C(C)(C)C,2.4,
474,5689,CN(C)N=Nc1ccc(CCCC(=O)O)cc1,2.62,
475,10342,NC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,0.2,
476,11582,O=C(O)CCCCCCCN1C(=O)C=CC1=O,1.99,
477,13076,OCCCCl,0.5,
478,10219,N=c1[nH]cnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2CO[PH](=O)(=O)OC2C1O,-0.98,
479,4393,CCN1Cn2c(nc3ccccc3c2=O)C1C,1.02,
480,3,BrC1CCCCC1,3.2,
481,17292,O=C1CN(C(=O)c2ccco2)C(c2ccccc2)c2cc(Cl)ccc2N1,,3.0
482,1562,CC(C)=CCCC(C)=CCO,3.56,
483,4945,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,3.48,
484,16453,Cn1sc(=O)c2cc(S(N)(=O)=O)ccc21,,0.3
485,12835,O=c1c(NC(O)c2ccc(Cl)cc2)cc2c(O)cccc2n1CCN=c1[nH]cc(C(F)(F)F)cc1Cl,5.83,
486,5198,CC[C@@H]1CCCCN1C(=O)CSc1nc(C)cc(C)n1,3.61,
487,7855,COc1ccccc1SCc1ccccc1CCCN1CCC(O)CC1,3.58,
488,7133,COc1cc(CC(=NC(=O)c2ccccc2)C(=O)Nc2cccc(CO)c2)ccc1OC(C)=O,4.04,
489,12416,O=S1(=O)N=C(c2ccccc2)Nc2ccccc21,1.78,
490,234,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,2.79,
491,87,C#CCCC,1.98,
492,5104,CCOc1ccccc1C(=O)N(C(C)C)C(C)C,3.0,
493,1093,CC(=O)OCCOc1ccc(-c2ccncc2)cn1,1.92,
494,13612,c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,6.41,
495,4896,CCOCCOCCOP(=O)(N1CC1)N1CC1,0.1,
496,14106,CC(c1ccccc1)N1Cc2ccccc2C1=O,,3.0
497,2782,CCC(C)C(NC(=O)C(NC(=O)C(NC(C)=O)C(C)C)C(C)C)C(N)=O,0.49,
498,1266,CC(=O)c1ccco1,0.52,
499,4900,CCOCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.4,
500,1332,CC(C)(C)C(=O)C(C#N)=NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.44,
501,14478,CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(N)=O)c3)cnc2[nH]1,,1.81
502,13404,[O-][n+]1onc(Cc2ccccc2)c1Cc1ccccc1,3.65,
503,4693,CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CCCCSc1ncnc2[nH]cnc12,0.21,
504,6112,CNC(=O)Nc1ccccc1,1.12,
505,11091,Nc1cccc2cccc(N)c12,1.78,
506,2660,CCC(=O)OCCOc1ccc(C=NO)cc1OC,1.52,
507,5404,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.27,
508,13119,OC[C@H]1CCCN(c2ncnc3scc(-c4ccccc4)c23)C1,3.9,
509,12069,O=C1CC(Sc2ccc3ccccc3c2)N1,2.64,
510,7340,COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1,2.56,
511,15330,COc1ccc(-c2cccc3c(=N)c4c(O)n(C5CCC5)cc4[nH]c23)c(C)n1,,3.92
512,15323,COc1ccc(-c2cc3c(C)[nH]c(=N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,,2.2
513,11496,O=C(O)/C=C/c1ccccc1,2.13,
514,7308,COc1ccc(-c2nnc(SCc3cc(=O)oc4ccc5ccccc5c34)n2N)cc1,4.24,
515,13469,c1ccc(C2=NOC3COC(c4ccccc4)OCC23)cc1,2.34,
516,15206,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCCCC2)cc1NC(=O)CCC(=O)O,,-0.72
517,6053,CNC(=O)CCc1c[nH]c2ccccc12,1.23,
518,17560,c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1,,3.8
519,5483,CN(C)C(=O)Nc1ccc(C(C)(C)C)cc1,3.1,
520,16723,NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,2.2
521,2600,CCC(=O)C(CS(=O)(=O)c1ccc(C)cc1)c1ccc(Cl)cc1,3.43,
522,3284,CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2C)c(O)c1,7.49,
523,6507,COC(=O)CS(=O)c1ccccc1[N+](=O)[O-],0.74,
524,5289,CCc1ccc2ccccc2c1,4.38,
525,17198,O=C(O)c1cc(-c2ccncc2)nc2ccc(F)cc12,,-0.8
526,17128,O=C(Nc1cccc2cccnc12)C1CCC(n2c(O)c3c(c2O)[C@@H]2CC[C@H]3C2)CC1,,3.94
527,14924,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C1CCCCC1,,2.39
528,12832,O=c1c(CCS(=O)c2ccccc2)c(O)n(-c2ccccc2)n1-c1ccccc1,2.3,
529,2219,CC1(C)N=C(N)N=C(N)N1c1ccc(N)cc1,-0.59,
530,17488,O=c1ccnc2cc(C#Cc3ccccc3)ccn12,,2.9
531,13044,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,-1.35,
532,6595,COC(=O)c1cc(OC(=O)N2CCCC2)c(Cl)cc1Cl,3.95,
533,16269,Cc1nc(CSc2nc(=N[C@H](C)CO)c3sc(=O)[nH]c3[nH]2)cs1,,1.73
534,11119,Nc1ccccc1[N+](=O)[O-],1.85,-0.96
535,997,CC(=O)Nc1ccccc1O,0.72,
536,4915,CCOP(=O)(CC)Sc1ccccc1,2.11,
537,9393,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,5.81,
538,11194,O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,4.73,
539,3755,CCCCOC(=O)n1cnc(CSCCN=C(NC)NC#N)c1C,2.15,
540,12278,O=NN(CCCl)C(=O)NC12CC3CC(CC(C3)C1)C2,3.56,
541,1159,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C,0.38,
542,3981,CCCNC(C)CC,1.91,
543,4733,CCOC(=O)NC1=NCC(c2ccc(CO)cc2)N1C,0.84,
544,10526,NC(=O)c1ccoc1,0.09,
545,7934,CS(=O)(=O)N(c1ccccc1[N+](=O)[O-])S(C)(=O)=O,0.81,
546,8211,Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.62,
547,8619,Cc1ccc(N)c(N)c1,0.66,
548,1461,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.9,
549,1322,CC(C(c1ccccc1)c1ccccc1)[N+](=O)[O-],3.91,
550,12251,O=Cc1ccc([N+](=O)[O-])o1,1.01,
551,10799,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,1.95,2.12
552,9442,Clc1ccc(-c2ccccc2)cc1Cl,5.29,
553,12086,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.63,2.19
554,10194,N=c1[nH]cc(Cc2cc(Cl)c(Cl)cc2Cl)c(=N)[nH]1,3.79,
555,13860,CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1,,3.0
556,10370,NC(=O)CCCc1ccncc1,-0.09,
557,9579,Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,7.32,
558,5315,CCc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,0.31,
559,9129,Cc1nccnc1C,0.54,
560,17512,OCC(O)CN1CCN(c2ccccc2)CC1,,0.4
561,3712,CCCCNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,4.18,
562,15098,COc1cc(C(=O)N2CC[C@](CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,,3.23
563,9017,Cc1cnc(C(N)=O)cn1,-0.25,
564,2848,CCC(C)c1cc([N+](=O)[O-])cc(C(C)CC)c1O,4.8,
565,14812,CN1CCN(S(=O)(=O)c2ccc(-c3c[nH]c(=N)c(C(=O)Nc4cccnc4)n3)c(C(F)(F)F)c2)CC1,,3.25
566,10051,N#Cc1cccc(C=CC(=O)C(F)(F)F)c1,2.45,
567,7206,COc1cc(N)ccc1C(=O)O,0.45,
568,12630,O=[N+]([O-])c1cccc2c1ccc[n+]2[O-],0.49,
569,2951,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1.74,
570,12312,O=NN1CCC(Br)C(Br)C1,1.23,
571,4965,CCOP(=S)(OCC)Oc1ccc(SC)cc1C,4.16,
572,3831,CCCC[N+](=O)[O-],1.47,
573,7916,COc1nnc(OC)c2ccccc12,2.22,
574,1879,CC(C)NNC(=O)COc1ccc(Cl)cc1,2.02,
575,14194,CCC(Oc1ccc(C(F)(F)F)cc1-c1ccc(S(=O)(=O)CC)cc1C)C(=O)O,,0.31
576,7122,COc1cc(C=NO)ccc1OCCOC(=O)c1ccc(Cl)cc1,3.92,
577,4241,CCN(CC)CC(O)c1ccccc1,2.02,
578,8058,CSc1ccc([C@@H]2c3c(c(O)n(-c4cccc(C(F)(F)F)c4)c3O)ON2c2ccccc2)cc1,5.98,
579,7966,CS(=O)(=O)c1cccc(NS(=O)(=O)C(F)(F)F)c1,1.85,
580,15521,COc1ccccc1-c1nc(=N)[nH][nH]1,,0.91
581,16847,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,,1.7
582,16938,O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,,1.86
583,10627,NC1C2CCC1c1cccc(C(F)(F)F)c1C2,3.41,
584,13531,c1ccc2c(N3CCCCC3)ncnc2c1,2.92,
585,14689,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1cc2sccc2[nH]1,,3.1
586,9477,Clc1ccc(Cl)c(NC2=NCCN2)c1Cl,2.46,
587,14332,CCCc1c(OCCCCSCC(=O)O)ccc(C(C)=O)c1O,,1.3
588,12984,OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,2.54,
589,1039,CC(=O)OC1COC(NC(=O)N(CCCl)N=O)C(OC(C)=O)C1OC(C)=O,1.05,
590,14731,CN(C)CCNC(=O)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,2.29
591,6446,COC(=O)C1=CC2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1.94,
592,6354,CNc1ccccc1,1.66,
593,7284,COc1ccc(-c2cc(C#N)c(Cl)nc2C)cc1,3.38,
594,1614,CC(C)C(Cl)C(=O)NC(N)=O,1.0,
595,17513,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,,3.97
596,1348,CC(C)(C)C(=O)O,1.48,
597,7440,COc1ccc(COC(=O)N(C)C)cc1,2.2,
598,9926,N#CC1CCCN1C(=O)C1CCCN1C(=O)CCCc1ccccc1,1.6,
599,15117,COc1cc(C=C2SC(=O)NC2=O)cc(OC)c1O,,0.74
600,6995,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,3.81,
601,7955,CS(=O)(=O)c1ccc(C(=O)O)cc1,0.67,
602,16699,N=c1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)c[nH]n1-c1ccc(F)cc1,,1.91
603,13438,c1ccc(-c2ccccn2)cc1,2.63,
604,12620,O=[N+]([O-])c1cccc(F)c1,1.9,
605,2695,CCC(C(=O)OCc1ccccc1)C(CO)Cc1cncn1C,1.97,
606,11790,O=C(O)c1cc2ccccc2o1,2.41,
607,6324,CNP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.27,
608,1790,CC(C)Cc1n[nH]c(=N)o1,0.4,
609,4571,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,4.28,
610,10622,NC12CCCCC1c1ccccc1C2,2.94,
611,9659,Cn1c(=N)[nH]c2ccccc21,0.95,
612,11449,O=C(Nc1ccc([N+](=O)[O-])cc1)c1cccnc1,1.82,
613,12238,O=Cc1cc(Br)ccc1Br,3.35,
614,560,CC(=O)C(NC(=O)C(N)Cc1c[nH]cn1)C(O)O,-2.23,
615,245,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1.88,
616,5804,CN(C1CCCCC1)C1CCCCC1,3.71,
617,12826,O=c1[nH]nc(-c2ccccc2)c2ccccc12,2.48,
618,3212,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCN=c1[nH]oc(=N)[nH]1)C(C)C,4.5,
619,7626,COc1ccc2cc(CC(=O)OCC(=O)N(C(C)C)C(C)C)ccc2c1,3.89,
620,15893,Cc1cc(=Nc2nc(OC(C)c3ncc(F)cn3)ncc2Cl)[nH][nH]1,,1.82
621,9868,Fc1ccccc1F,2.37,
