,Unnamed: 0,smiles,logP,logS
331,5654,CN(C)C(N(C)C)=S(I)c1cccc(I)c1,0.29,
332,14014,O=C(Nc1ccccc1)c1ccccc1I,,-4.21
333,5001,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,4.12,-4.194
334,8817,Cc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],0.2,
335,10273,N=c1[nH]c2cc(Cl)ccc2o1,2.46,
336,2157,CC(O)COc1ncc(-c2ccncc2)cc1C#N,1.65,
337,8416,Cc1cc(C)c(NC2=NCCN2)c(Cl)c1,2.1,
338,1605,CC(C)C(=O)N[C@H](Oc1ccc(C=O)cc1)C(Cl)(Cl)Cl,3.68,
339,494,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(N)cc2)c1=O,1.19,
340,9862,Cn1nnnc1SC=C1CSC2C(NC(=O)Cc3csc(=N)[nH]3)C(=O)N2C1C(=O)OCOC(=O)C(C)(C)C,1.36,
341,12949,O=c1cc(C(O)O)oc2ccc(Cl)cc12,1.77,
342,5154,CCOc1cccc2cccnc12,2.25,
343,700,CC(=O)NC(=O)Nc1ccccc1,1.6,
344,1185,CC(=O)Sc1ccccc1,2.23,
345,4138,CCCSc1nc2c(c(=O)n1-c1ccc(Br)cc1)SCC2,4.61,
346,20,Brc1cc2ccccc2nn1,1.72,
347,512,C=c1cc(O)c(=C)cc1O,1.28,
348,7299,COc1cc(S(=O)(=O)CCC(C)C)cc(OC)c1OC,2.12,
349,5848,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,1.85,
350,676,CC(=O)N=c1[nH]cnc2c1ncn2C,-0.41,
351,12917,O=c1[nH]ncc2ccccc12,0.75,
352,489,C=Nc1cc(O)c(NC)cc1O,0.34,
353,4313,CCN(CC)CCNC(=O)c1cc(F)cc(Cl)c1OC,3.18,
354,3260,CCCCC1OC(=O)c2cc(NC(C)=O)ccc21,2.77,
355,10674,NC(Cc1ccc(O)c(O)c1)C(=O)OCCc1ccc(Cl)cc1,2.33,
356,12677,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,1.46,-3.39
357,13538,c1ccc(-c2nc3ccccc3o2)cc1,3.67,
358,4625,CCOC(=O)C(C)Oc1ccc(Oc2cnc3ccccc3n2)cc1,3.47,
359,7991,CS(=O)(=O)CCC(N)C(=O)O,-3.1,
360,158,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.77,
361,5895,CN(CO)c1nc(N(C)CO)nc(N(C)CO)n1,0.4,
362,8400,Cc1cc(C(C)C(=O)O)ccc1-c1nccs1,3.06,
363,3190,CCCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,3.79,
364,3772,CCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.83,
365,8256,Cc1[nH]nc(C(N)=O)c1[N+](=O)[O-],-0.38,
366,7792,COc1cccc(OC)c1C(=O)N=c1[nH]nc(-c2ccccc2)s1,3.5,
367,13197,OCCOc1ccccc1,1.16,-0.7
368,13022,OC(CF)CF,-0.36,
369,1263,CC(=O)c1ccccc1N,1.63,
370,13064,OC1(Cn2cncn2)CCCC1Cc1ccc(-c2ccccc2)cc1,3.92,
371,1625,CC(C)C(C)P(C)(C)=O,1.08,
372,6356,CNCC(c1ccccc1)C(C)C,3.12,
373,5434,CCc1nnc(SC)n(N)c1=O,0.46,
374,9827,Cn1cnc(Br)c1[N+](=O)[O-],0.77,
375,10617,NC(=O)c1ncccc1O,0.65,
376,922,CC(=O)Nc1ccc(Cl)cc1F,1.91,
377,9267,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.58,
378,2768,CCC(C)C(N)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)O,-0.04,
379,13617,c1ccc2[nH]cnc2c1,1.32,
380,3130,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,2.85,-3.36
381,11584,O=C(O)C(=O)N=c1[nH]c(-c2ccc3c(c2)OCCO3)cs1,1.8,
382,8288,Cc1c(Cl)cccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,3.57,
383,9716,Clc1cnc(-c2ccccc2)c(-c2ccccc2)n1,4.05,
384,2381,CC1=CC(C(F)(F)F)(C(F)(F)F)C(C#N)C(=N)N1c1ccc(C(N)=O)cc1,4.41,
385,10040,N#CCOC(=O)c1ccccc1SCC(=O)N1CCCC1,2.57,
386,4219,CCN(C)C(=O)COC(=O)c1ccccc1,1.27,
387,13639,c1ccc2c(c1)Nc1ccccc1S2,4.15,
388,2281,CC1(O)CC23CC(O)C4(O)C(CC(O)C4(C)C)C(C)(O)C2CCC1C3O,0.27,
389,3033,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CCN2CC(C)CC(C)C2)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,3.8,
390,11174,Nc1cccc2cc3ccccc3nc12,3.26,
391,5099,CCOc1ccc(N)cc1,1.24,
392,3860,CCCCSC#N,2.03,
393,4020,CCCNC(=O)c1cccs1,1.68,
394,8132,CSc1cccc(-c2nc(=N)[nH]c(=N)[nH]2)c1,2.16,
395,4105,CCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,4.06,
396,1414,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1Cl,3.51,
397,4448,CCN=c1[nH]c(Cl)nc(=N)[nH]1,1.15,
398,8190,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)C21C,3.5,
399,7146,COc1cc(C(=O)Nc2ccc3nn(C)nc3c2)cc(OC)c1OC,2.38,
400,1545,CC(C)(NC(=O)N(CCCl)N=O)C(=O)O,1.74,
401,11471,O=C(NCc1ccc(O)cc1)c1ccccc1,1.87,
402,12196,O=C1CCCN1,-0.85,1.07
403,11042,Nc1ccc(C(=O)Oc2cccc(Cl)c2)c(O)c1,3.9,
404,10646,NC(C=O)C(O)O,-3.07,
405,1987,CC(C)c1ccc(C(N)=O)cc1,2.14,
406,645,CC(=O)N(CCO)c1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-2.28,
407,9434,Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,6.35,
408,7368,COc1ccc(-c2ncc[nH]2)c(OC)c1,1.72,
409,3809,CCCCOCCO,0.83,-0.42
410,6376,CNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,3.06,
411,5220,CCS(=O)c1sc(C(C)=O)c(C)c1C#N,2.22,
412,9458,Clc1cc(Cl)nc(-c2ccccc2)n1,4.17,
413,9597,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1,6.61,
414,2509,CC1CCCCN1N=O,0.71,
415,6636,COC(=O)c1c(C)[nH]c(-c2cccc(Cl)n2)c1C(=O)OC,2.65,
416,5715,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,2.5,
417,480,C=Cc1ccc2c(O)c3ccccc3c(O)c2c1,4.37,
418,6876,COCC(O)Cn1c(C)cnc1[N+](=O)[O-],0.03,
419,328,C=CC1(C)CCC(C(C)(C)O)O1,2.43,
420,6717,COC(=O)c1ccccc1C(=O)OC,1.56,-1.66
421,3316,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,7.83,
422,4589,CCOC(=O)C(=Cc1ccccc1C)C(C)=O,2.66,
423,10514,NC(=O)Nc1ccc(C(=O)O)cc1,0.73,
424,13048,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,2.29,-3.37
425,7128,COc1cc(-n2c(=O)cc(C)n2C)ncn1,0.3,
426,1443,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1C(F)(F)F,2.85,
427,384,C=CCN(CC=C)c1cc(N)[n+]([O-])c(=N)[nH]1,1.6,
428,1632,CC(C)C(N)C(=O)O,-2.26,
429,277,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(O)(CCl)C1C(OC(C)=O)C=C(C)C21O,1.42,
430,6372,CNCc1cccnc1,0.39,
431,4622,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(C)ccc3n2)cc1,4.11,
432,10411,NC(=O)/C=C/c1ccccc1,1.43,
433,6222,CNC(=O)Oc1cc(Cl)ccc1Cl,2.44,
434,12755,O=[N+]([O-])c1nccn1C1OC(CI)C(O)C1O,0.32,
435,7711,COc1ccc2oc(N(N)CCC#N)nc2c1,0.98,
436,7695,COc1ccc2cc(CC(=O)OCC(=O)N(CCO)CCO)ccc2c1,1.41,
437,3492,CCCCCCCCc1ccccc1,6.3,
438,2266,CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,0.59,
439,2870,CCC(C)OC(C)=O,1.72,
440,10106,N#Cc1ccc(C=CC(=O)C(F)(F)F)cc1,2.42,
441,11078,Nc1ccc(O)c2ncccc12,-0.11,
442,8298,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.0,-0.364
443,5731,CN(C)CNC(=O)c1ccccc1,0.63,
444,3545,CCCCCCOC(=O)C(CC)C(CO)Cc1cncn1C,2.71,
445,360,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1.15,-2.077
446,5023,CCOP(=S)(OCC)Oc1ccccc1,3.46,
447,6003,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,4.69,
448,1676,CC(C)CC(=O)Nc1ccccc1,2.51,
449,527,CC(=NNC(=S)NNC(=S)N(C)C)c1ccccn1,1.25,
450,2503,CC1CCCC1,3.37,-3.3
451,3948,CCCN(CCC)C1COc2c(O)cccc2C1,3.3,
452,2681,CCC(=O)OCCOc1ccc(C=O)cc1OC,1.33,
453,5451,CCn1c(SCC(=O)Nc2ccc(C(=O)OC)cc2)nnc1-c1ccccc1,4.24,
454,2228,CC1(C)CN1P(=O)(NC(=O)NC12CC3CC(CC(C3)C1)C2)N1CC1(C)C,1.98,
455,2366,CC1=C(C(=O)OCCc2ccccc2)[C@@H](c2ccc3c(c2)OCO3)C2C(=O)C[C@@H](c3cccs3)CC2=N1,5.44,
456,13176,OCCCn1nnc2ccccc21,0.91,
457,254,C=C(C)C1CC=C(C=O)CC1,3.13,
458,12064,O=C/C=C/c1ccccc1,1.9,
459,1594,CC(C)C(=O)NCCNCC(O)COCC=Cc1ccccc1,0.51,
460,14032,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,,-0.41
461,13670,c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,6.4,
462,11739,O=C(O)COc1ccc(Cl)cc1,2.25,
463,1577,CC(C)=CCCC1=NN(C=O)[C@@](C)(CCC=C(C)C)C1,5.02,
464,6585,COC(=O)N=c1[nH]c2ccc(C(=O)c3ccccc3)cc2[nH]1,3.14,-3.88
465,1287,CC(=O)c1sc(S(C)=O)c(-c2ccc(Cl)cc2)c1N,3.18,
466,1328,CC(C(N)=O)n1nc2ccccc2n1,0.86,
467,10709,NC1C2CCC1c1ccc(C(F)(F)F)cc1C2,3.54,
468,11503,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1I,1.05,
469,8042,CS(=O)CCCOc1ccc2ccccc2c1,2.42,
470,7471,COc1ccc(C=O)cc1C,2.23,
471,10613,NC(=O)c1cnc2n(c1=O)CCCC2,-0.38,
472,4095,CCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,3.78,
473,13456,[N-]=[N+]=NC1CC(n2cnc3c(=N)[nH]c(=N)[nH]c32)OC1CO,0.24,
474,12741,O=[N+]([O-])c1cn(CCN2CCOCC2)cn1,-0.38,
475,5188,CCOc1cnccn1,1.28,
476,6273,CNC(=O)Oc1ccccc1C(C)(C)C,2.65,
477,11464,O=C(NCN1CCOCC1)c1ccccc1O,1.27,
478,13871,CCCC(C)(C)O,,-0.49
479,5166,CCOc1ccccc1NCc1cnc2[nH]c(=N)[nH]c(=N)c2c1C,2.07,
480,11209,Nn1c(COc2ccccc2)nnc1SC(F)F,1.85,
481,10895,NS(=O)(=O)c1cc2c(s1)C(O)CCS2=O,-1.01,
482,10952,NS(=O)(=O)c1cccc(Br)c1,1.35,
483,3040,CCC=CCC=CCC=CCCCCCCCC(=O)O,6.46,
484,11353,O=C(Cc1ccccc1)Nc1ccc(Cl)c(Cl)c1,4.47,
485,1131,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,3.17,
486,5052,CCOS(=O)(=O)c1cccc2c1C(C)(C)CO2,2.41,
487,6026,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.88,
488,813,CC(=O)NN1CC=CCC1,0.52,
489,5735,CN(C)Cc1ccco1,1.19,
490,6229,CNC(=O)Oc1ccc(C(C)C)c(C)c1,3.11,
491,10062,N#CN=[N+]([O-])c1ccc(F)cc1,1.8,
492,2179,CC(Sc1nnnn1-c1ccc(Cl)cc1)C(=O)NCC(=O)Nc1ccc(F)c(F)c1F,4.52,
493,6933,COCCc1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,2.06,
494,8823,Cc1ccc2cc(C)c(C)cc2c1,4.73,
495,12845,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCc3ccccc3[N+](=O)[O-])c2s1,1.37,
496,2930,CCC(N)=O,-0.66,
497,11623,O=C(O)C1c2ccccc2Sc2ccccc21,2.57,
498,13037,OC(Cn1ccnc1)(c1ccc(-c2cccnc2)cc1)c1ccc(F)cc1F,3.31,
499,9929,Fc1ccc(N2CCNCC2)cc1,1.28,
500,614,CC(=O)CCC(C)=O,-0.27,
501,7340,COc1cc2ccc(=NC(=O)C(F)(F)F)c3c(c2c(OC)c1OC)CCC(=O)C(O)C3,1.82,
502,3795,CCCCOC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,-0.47,
503,11505,O=C(Nc1ccc(Br)cc1)c1ccccc1O,4.51,
504,8698,Cc1ccc(N2C(=O)N(c3cccc(Cl)c3)[C@@H]3CS(=O)(=O)C[C@@H]32)cc1,3.56,
505,7431,COc1ccc(C(C)=O)cc1,1.74,
506,11645,O=C(O)CCC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,1.35,
507,6423,COC(=O)/C=C/c1ccccc1,2.62,
508,13571,c1ccc(COCc2ccccc2)cc1,3.31,
509,12710,O=[N+]([O-])c1cccc(S(=O)(=O)O[Na])c1,-2.61,
510,13478,[O-][n+]1ccc2ccccc2c1,0.25,
511,7843,COc1ccccc1C(=O)NCCCCN,0.58,
512,9095,Cc1cnc(C)c(C)n1,0.95,
513,2558,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)C(OC=O)CC65O)C4)OC3C)OC2C)CC(O)C1O,2.04,
514,8089,CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc1ccccc1)C(=O)C(O)N1CSCC1C(=O)NC(C)(C)C,3.56,
515,10303,N=c1[nH]cnc2c1ncn2C1C=CC(CO)O1,-0.5,
516,7170,COc1cc(C)n(-c2nc(C)cc(C)n2)n1,1.82,
517,3178,CCCCC(=O)CC(=O)CCCC,3.56,
518,6211,CNC(=O)Oc1cc(C)c(Cl)cc1C,2.95,
519,13990,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,,-7.66
520,12353,O=Cc1ccco1,0.41,-0.1
521,1584,CC(C)=NO,0.12,
522,11328,O=C(COc1ccccc1)N1CCCCC1,1.81,
523,3819,CCCCOCc1cccc(NC(=O)OCCN2CCCCC2)c1,3.73,
524,11158,Nc1cccc(F)c1,1.3,
525,1190,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,2.88,
526,940,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.79,
527,289,C=C1C(=O)OC2CC(C)C3CC(=O)C(CC12)C1(C3)C(=O)OC2CC(C)=C3CCC(=O)C3C(C)(O)C21,1.66,
528,13705,c1ccc2cc3ccccc3cc2c1,4.45,-6.35
529,3047,CCCC(=NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(COC(F)(F)C(=O)NCCN1CCOCC1)CC1CCCCC1,3.17,
530,8266,Cc1c(C#N)sc(S(C)=O)c1-c1ccccc1,3.36,
531,12224,O=C1NC(=O)C(c2ccccc2)C1=O,2.26,
532,11689,O=C(O)CCCl,0.41,
533,2874,CCC(C)c1cc([N+](=O)[O-])cc(C(C)CC)c1O,4.8,
534,5217,CCS(=O)c1sc(C#N)c(C)c1C(C)=O,2.22,
535,6477,COC(=O)C(O)c1c(-c2ccc(Cl)cc2)nc(=O)[nH]c1-c1ccc(Cl)cc1,3.56,
536,12440,O=S(=O)(/C=C/C=C/Sc1ccccc1)c1ccccc1,4.03,
537,11563,O=C(Nc1ccccc1)Oc1ccccc1,3.3,
538,5401,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,4.39,
539,2392,CC1=CCC2C(C1)c1c(O)cc(NS(C)(=O)=O)cc1OC2(C)C,3.12,
540,12000,O=C(O[Na])c1ccc2ccccc2c1,-1.07,
541,1918,CC(C)OC(=O)C1=CC2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,2.82,
542,3005,CCC1CCCCN1C(=O)COC(=O)c1ccccc1,2.62,
543,3861,CCCCSC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1,7.0,
544,12176,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46O,1.82,
545,12269,O=C1c2ccc(-c3ccc4c(c3)C(=O)N(CCO)C4=O)cc2C(=O)N1CCO,3.19,
546,9704,Clc1ccccc1N1CCNCC1,2.13,
547,263,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.11,-6.124
548,5643,CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1Cl,0.47,
549,13263,Oc1c(Br)cccc1Br,3.36,
550,9719,Clc1cnc2ccccc2n1,2.23,
551,7514,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1C,1.91,
552,5489,CN(C(=O)CCC(N)=O)c1ccc(S(=O)(=O)N(C)C)cc1,-0.56,
553,1253,CC(=O)c1cccc(O)c1,1.39,
554,11119,Nc1ccc(S(=O)(=O)c2ccc(O)cc2O)cc1,1.29,
555,7536,COc1ccc(N(C)C(C)=O)cc1,0.72,
556,2527,CC1CN1C1=C(F)C(=O)C(N2CC2C)=C(F)C1=O,1.61,
557,11803,O=C(O)Cc1ccc(OCCc2ccccc2)c(Cl)c1,3.53,
558,7273,COc1cc(O)c2c(c1O)c(COC(N)=O)c1n2CC=C1OC(C)=O,0.72,
559,10087,N#Cc1c(SCC(=O)OCc2ccccc2)nsc1SCC(=O)OCc1ccccc1,5.6,
560,2339,CC12CCC(OS(=O)(=O)O)CC1CCC1C2CCC2(C)C(c3coc(O)c3)CCC12O,-0.21,
561,436,C=CCOc1ccccc1Cc1c[nH]c(=N)[nH]c1=N,2.31,
562,4855,CCOC(=O)c1ccc([N+](=O)[O-])cc1,2.33,
563,5379,CCc1ccccc1C,3.53,-3.21
564,4768,CCOC(=O)Cn1ccnc1[N+](=O)[O-],0.33,
565,7727,COc1cccc(C(=O)NN)c1,0.4,
566,7169,COc1cc(C)n(-c2ccncn2)n1,2.21,
567,6188,CNC(=O)ON=C1COCCS1,0.0,
568,8859,Cc1cccc(C(=O)O)c1O,2.86,
569,3588,CCCCCCc1n[nH]c(=N)o1,1.43,
570,1883,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.24,
571,1266,CC(=O)c1ccccc1NCCO,1.59,
572,12794,O=c1[nH]c(=Nc2ccccc2)[nH]c2c1ncn2CCCCO,1.26,
573,629,CC(=O)N(C)N=Nc1ccc(C(N)=O)cc1,1.37,
574,5799,CN(C)c1ccc(C=O)cc1,1.81,
575,6770,COC(=O)n1c(-c2cscn2)nc2ccccc21,2.05,
576,4722,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,3.43,
577,12336,O=Cc1ccc([N+](=O)[O-])cc1,1.56,
578,5841,CN(C)c1cnccn1,0.93,
579,4475,CCN=c1nc(SC(F)F)[nH]c(=NCC)[nH]1,3.28,
580,4955,CCOCOCC,0.84,
581,6517,COC(=O)C=C(C)OP(=O)(OC)OC,0.13,
582,10276,N=c1[nH]cc(Cc2cc(Cl)c(Cl)c(Cl)c2)c(=N)[nH]1,3.64,
583,1038,CC(=O)OC1CC2(O)C3CCC4CC(O)CCC4(C)C3CCC2(C)C1c1coc(O)c1,1.93,
584,3522,CCCCCCCc1nn[nH]n1,2.01,
585,591,CC(=O)C=Cc1cccc(Br)c1,3.02,
586,12911,O=c1[nH]cnc2c[nH]nc12,-0.55,
587,181,C1=CCCC=C1,2.47,
588,1137,CC(=O)Oc1ccc(C(N)=O)cc1,0.27,
589,7468,COc1ccc(C=NN=C(N)N)cc1,0.29,
590,6190,CNC(=O)ON=C1CSC(C)(C)S1,1.33,
591,10701,NC1(C(=O)O)CCCC1,-2.28,
592,3118,CCCC(C(N)=O)n1nc2ccccc2n1,1.75,
593,11337,O=C(CSc1ncnc2sc3c(c12)CCC3)Nc1ccc(F)cc1,4.69,
594,2232,CC1(C)C[C@](C)(O)[P@](C)(=O)O1,0.71,
595,9326,ClC1C=CC(Cl)C(Cl)C1Cl,3.08,
596,10169,N#Cc1ncc(Cl)nc1C#N,0.95,
597,11028,Nc1ccc(C(=O)O)c(I)c1,1.65,
598,1173,CC(=O)Oc1ccccc1C(=O)OCCN(C)C(C)=O,1.46,
599,6019,CN1CCN(C(=O)c2ccccc2)CC1,0.35,
600,11688,O=C(O)CCCc1ccccc1,2.42,
601,9814,Cn1ccc(=O)cc1,-1.22,
602,4027,CCCNCC(C)C,2.07,
603,13710,c1ccc2cnncc2c1,0.57,
604,357,C=CCC1(CC)C(=O)NC(=O)N(C)C1=O,1.35,
605,13537,c1ccc(-c2nc3ccccc3[nH]2)cc1,3.24,
606,3476,CCCCCCCCOC(=O)c1ccc(N)cc1,5.02,
607,7500,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,3.27,
608,9385,Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,7.55,-8.71
609,11703,O=C(O)CCSC1=NS(=O)(=O)c2ccccc2N1,0.66,
610,2567,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(O)CC43O)C2)CC(O)C1O,1.77,
611,9112,Cc1cncc(C#N)n1,0.44,
612,10562,NC(=O)c1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.1,
613,9428,Clc1cc(Cl)c2c(Cl)ccc(Cl)c2c1,5.76,
614,7381,COc1ccc(=NS(=O)(=O)c2ccc(NC(C)=O)cc2)[nH]n1,0.37,
615,7871,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.6,
616,2902,CCC(CC)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.71,
617,1507,CC(C)(C)c1ccc(C(N)=O)cc1,2.51,
618,8000,CS(=O)(=O)N(c1ccccc1[N+](=O)[O-])S(C)(=O)=O,0.81,
619,1469,CC(C)(C)NCC(O)COc1ccccc1C#N,1.6,
620,5771,CN(C)N=[N+]([O-])c1ccccc1,1.8,
621,10759,NCCCO,-1.12,
622,904,CC(=O)Nc1ccc(C(C)(C)C)cc1,3.05,
623,11277,O=C(CN1C(=O)/C(=C2\SC(=S)N(Cc3ccco3)C2=O)c2ccccc21)Nc1ccc(F)cc1,6.36,
624,9609,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl,6.36,
625,1478,CC(C)(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.68,
626,2495,CC1CCC=C2N(C)C=C(C(N)=O)C(=O)N21,0.12,
627,11091,Nc1ccc(S(=O)(=O)N=c2cc[nH]cn2)cc1,-0.24,
628,11316,O=C(COC(=O)c1cccc(N2C(=O)c3ccccc3C2=O)c1)c1ccc(F)cc1,4.68,
629,10989,Nc1c([N+](=O)[O-])ccc2ncccc12,1.61,
630,7235,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1N(C)C,1.51,
631,8047,CS(=O)c1ccccc1,0.55,
632,12720,O=[N+]([O-])c1cccc2cccnc12,1.4,
633,5696,CN(C)CCC=Cc1cccnc1,1.68,
634,10671,NC(Cc1ccc(O)c(O)c1)C(=O)OC1CCCCC1,1.79,
635,7150,COc1cc(C(=O)Nc2ccccc2C(C)(C)C)cc(OC)c1OC,3.61,
636,10713,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,0.31,
637,11535,O=C(Nc1ccc2c(c1)OCO2)C1COc2ccccc2O1,3.28,
638,8747,Cc1ccc(OCCC(=O)N2CCN(S(=O)(=O)c3cccs3)CC2)cc1,2.98,
639,5564,CN(C)C(=O)Nc1cccc(OCc2ccc(Cl)cc2Cl)c1,4.1,
640,2729,CCC(C)(C)C(=O)O,1.9,
641,11972,O=C(OCCCN=c1ccc(-c2ccncc2)c[nH]1)c1ccccc1,4.06,
642,6529,COC(=O)CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.43,
643,5792,CN(C)c1ccc(C#N)cc1,2.2,
644,4783,CCOC(=O)NC,0.34,
645,5043,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.78,
646,2125,CC(NC(=O)C(N)C(C)C)C(=O)O,-1.14,
647,5436,CCc1nonc1C,1.18,
648,7977,COc1ncnc2c1ncn2C1OC(COC(=O)C(C)C)C(OC(=O)C(C)C)C1OC(=O)C(C)C,3.96,
649,12219,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,1.96,
650,9015,Cc1ccccc1N1CCN(C(=O)c2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)CC1,5.31,
651,11340,O=C(CSc1nnc(-c2cccs2)o1)NCCn1c(O)csc1=O,2.31,
652,7719,COc1cccc(/C=C/C(=O)OCC(=O)c2cc(C)n(-c3cc(C)on3)c2C)c1,5.2,
653,8804,Cc1ccc2c([N+](=O)[O-])cccc2n1,1.99,
654,977,CC(=O)Nc1cccc(NC(C)=O)c1,0.5,
655,1498,CC(C)(C)c1cc(C(O)CCC2CCNCC2)c2ccccc2n1,3.63,
656,12448,O=S(=O)(NO)c1ccccc1,0.48,
657,2168,CC(Oc1ccc(Cl)cc1)C(=O)O,2.31,
658,6072,CN=NNc1ccc(C(N)=O)cc1,0.47,
659,5627,CN(C)C(=S)SSC(=S)N(C)C,1.73,-3.9
660,13596,c1ccc(N=c2cccc[nH]2)cc1,2.75,
661,7969,COc1ncc(-c2ccncc2)cc1C#N,2.02,
662,3307,CCCCCCC,4.66,-4.53
663,12173,O=C1CC2C(=O)NCC2CN1,-2.11,
664,11207,Nc1cnn(-c2ccccc2)c(=O)c1Cl,1.14,-2.878
665,1758,CC(C)CCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.48,
666,2406,CC1=NNC(=O)N(N=Cc2cccnc2)C1,-0.18,
