,smiles,logP
415,C=CCNCC=C,1.11
416,C=CCNCCC,1.33
417,C=CCOC(=O)COc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(C)oc2c1,4.84
418,C=CCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.75
419,C=CCOC(=O)c1ccccc1C(=O)OCC=C,3.23
420,C=CCOC(C)=O,0.97
421,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,3.82
422,C=CCOC1(c2ccccc2)CN(C)CCO1,2.09
423,C=CCOC1=NS(=O)(=O)c2ccccc21,1.4
424,C=CCOCC(O)Cn1ccnc1[N+](=O)[O-],0.4
425,C=CCOCCO,-0.1
426,C=CCON=C(CCC)C1=C(O[Na])CC(C)(C)C(C(=O)OC)C1=O,-0.2
427,C=CCOP(=O)(OCC=C)OCC=C,1.76
428,C=CCOc1cc(N)ccc1C(=O)O,1.25
429,C=CCOc1cc(NC(C)=O)c(F)cc1Cl,2.76
430,C=CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.48
431,C=CCOc1ccc(CC(=O)O)cc1Cl,2.48
432,C=CCOc1ccc2c(c1)[n+]([O-])[nH]c(=N)[n+]2[O-],0.76
433,C=CCOc1cccc([C@@H]2c3c(oc4ccccc4c3=O)C(=O)N2c2nnc(C)s2)c1,4.52
434,C=CCOc1ccccc1,2.94
435,C=CCOc1ccccc1C(=C)n1ccnc1,2.79
436,C=CCOc1ccccc1Cc1c[nH]c(=N)[nH]c1=N,2.31
437,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C(C)C,3.77
438,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C1CC1,3.01
439,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C=CC,3.65
440,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CC,3.76
441,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC,3.95
442,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCCC,4.0
443,C=CCOc1ccccc1OCC(O)CNC(C)C,2.1
444,C=CCOc1noc2c1CNCC2,0.56
445,C=CCOn1c(=O)[nH]c(C)c(Br)c1=O,0.32
446,C=CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.34
447,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.17
448,C=CCSc1ccccc1,3.51
449,C=CCc1c(OCC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCC,3.08
450,C=CCc1ccc(O)c(OC)c1,2.27
451,C=CCc1cccc2c(=O)c(C)c(-c3ccccc3)oc12,4.67
452,C=CCc1ccccc1,3.23
453,C=CCc1ccccc1OCC(O)CNC(C)C,3.1
454,C=CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.11
455,C=CCn1/c(=N/C(=O)c2cc(OC)c(OC)c(OC)c2)sc2cccc(OC)c21,5.14
456,C=CCn1c(=O)c(N(C)C)c(C)n(-c2ccccc2)c1=O,1.98
457,C=CCn1c(C)c(C=C2C(=O)OC3(CCCCC3)OC2=O)c2ccccc21,4.62
458,C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,1.44
459,C=CCn1c(SCC(=O)N2C[C@@]3(C)C[C@@H]2CC(C)(C)C3)nc2sc(CC)cc2c1=O,6.04
460,C=CCn1c(SCC(=O)NCc2ccc(C(=O)OCC)cc2)nc2sc(C)c(C)c2c1=O,4.83
461,C=CCn1c(SCC(=O)Nc2ccc(C)c(F)c2)nnc1-c1cccs1,4.48
462,C=CCn1c(SCc2ccccc2)nc2ccccc2c1=O,5.11
463,C=CCn1cccn1,0.35
464,C=CCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.57
465,C=CCn1cnc2c(=O)[nH]c(=Nc3ccccc3)[nH]c21,1.75
466,C=CCn1cncc1[N+](=O)[O-],0.52
467,C=CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.65
468,C=CN1CCCC1=O,0.37
469,C=COC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54
470,C=COC(C)=O,0.73
471,C=COCC,1.04
472,C=COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-0.78
473,C=COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.24
474,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,2.64
475,C=Cc1c(O)c(N2CC2)c(C)c(O)c1N1CC1,1.35
476,C=Cc1cc(C)ccc1C,4.16
477,C=Cc1ccc(C(=O)O)cc1,2.18
478,C=Cc1ccc(CC)cc1,4.19
479,C=Cc1ccc([N+](=O)[O-])o1,1.61
480,C=Cc1ccc2c(O)c3ccccc3c(O)c2c1,4.37
481,C=Cc1cccc(CC)c1,4.11
482,C=Cc1ccccc1,2.95
483,C=Cc1ccccn1,1.54
484,C=Cc1cnc([N+](=O)[O-])n1C,0.64
485,C=Cc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,3.62
486,C=Cc1ncc([N+](=O)[O-])n1C,0.62
487,C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.33
488,C=Nc1c(O)c(N2CC2)c(NC)c(O)c1N1CC1,0.13
489,C=Nc1cc(O)c(NC)cc1O,0.34
490,C=Nc1cccc2c(O)c3ccccc3c(O)c12,4.1
491,C=c1[nH]cc(CO)c(=CNN=c2cccc[nH]2)c1=O,2.46
492,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(C(C)(C)C)cc2)c1=O,3.73
493,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(C)cc2)c1=O,2.54
494,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(N)cc2)c1=O,1.19
495,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(O)cc2)c1=O,1.89
496,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(OC)cc2)c1=O,2.47
497,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc([N+](=O)[O-])cc2)c1=O,1.55
498,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(Br)c2)c1=O,3.07
499,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(Cl)c2)c1=O,2.96
500,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(F)c2)c1=O,2.42
501,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccccc2)c1=O,2.23
502,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccco2)c1=O,1.39
503,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccs2)c1=O,2.11
504,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccncc2)c1=O,1.14
505,C=c1[nH]cc(CO)c(=CNNC(C)=O)c1=O,0.65
506,C=c1c(=Cc2sc(=S)n(CC)c2O)cc(C)n1-c1ccc2c(c1)OCO2,2.52
507,C=c1c(C)c(O)c(=C)c(C)c1O,2.23
508,C=c1c(C)c(O)c(=Cc2cccnc2)c(C)c1O,2.55
509,C=c1c(O)c(OC)c(OC)c(O)c1=C,1.26
510,C=c1c(O)cc(C)c(O)c1=C,1.82
511,C=c1c(O)ccc(O)c1=C,1.23
512,C=c1cc(O)c(=C)cc1O,1.28
513,C=c1oc(=Cc2ccc(OC)cc2)c(O)c1C(=O)OCC,2.96
514,CC#CC#CC,2.24
515,CC#CC#CC#Cc1ccccc1,4.91
516,CC#CC#Cc1ccc(C#CC(Cl)COC(C)=O)s1,4.6
517,CC#CCOC(C)c1ccc(OC)c(OC)c1,2.4
518,CC#Cc1cc(C)[nH]c(=Nc2ccccc2)n1,3.28
519,CC(=C(C#N)C#N)c1ccccc1,2.1
520,CC(=CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,3.32
521,CC(=Cc1ccccc1)C(=O)O,2.6
522,CC(=Cc1ccccc1)[N+](=O)[O-],2.52
523,CC(=NN=C(N)N)c1cccs1,1.05
524,CC(=NN=C(N)Nc1ccccc1)c1ccccc1,2.18
525,CC(=NN=c1nc(C)cc(C)[nH]1)c1ccccc1C,2.98
526,CC(=NNC(=S)NNC(=S)N(C)C)c1ccccn1,1.25
527,CC(=NNC(=S)NNC(=S)Nc1ccccc1Cl)c1ccccn1,2.67
528,CC(=NO)c1cccs1,1.81
529,CC(=NOCC(=O)O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.3
530,CC(=O)/C=C/c1ccccc1,2.07
531,CC(=O)/N=c1/sc2nc3ccccc3nc2n1N(C(C)=O)C(C)=O,1.1
532,CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,0.13
533,CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O,1.21
534,CC(=O)C(=Cc1ccc(Br)cc1)C(C)=O,2.75
535,CC(=O)C(=Cc1ccc(C)cc1)C(C)=O,2.14
536,CC(=O)C(=Cc1ccc(Cl)cc1)C(C)=O,2.32
537,CC(=O)C(=Cc1ccc(F)cc1)C(C)=O,1.65
538,CC(=O)C(=Cc1cccc(Cl)c1)C(C)=O,2.26
539,CC(=O)C(=Cc1ccccc1)C(C)=O,1.59
540,CC(=O)C(=Cc1ccccc1C)C(C)=O,1.98
541,CC(=O)C(=Cc1ccccc1Cl)C(C)=O,2.19
542,CC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,5.08
543,CC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,4.68
544,CC(=O)C(C#N)=NNc1ccc(Cl)c(Cl)c1,4.56
545,CC(=O)C(C#N)=NNc1ccc(Cl)cc1,4.1
546,CC(=O)C(C#N)=NNc1ccc(Cl)cc1C,4.28
547,CC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,5.04
548,CC(=O)C(C#N)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.4
549,CC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,5.31
550,CC(=O)C(C#N)=NNc1cccc(Cl)c1,3.9
551,CC(=O)C(C#N)=NNc1ccccc1Cl,4.0
552,CC(=O)C(C(=O)ON=C(C)C12CC3CC(CC(C3)C1)C2)c1ccccc1,4.64
553,CC(=O)C(C)(C)C,1.2
554,CC(=O)C(C)=O,-1.34
555,CC(=O)C(C)C,0.84
556,CC(=O)C(C)CN1CCCCC1,1.28
557,CC(=O)C(Cc1ccccc1)C(C)=O,1.89
558,CC(=O)C(F)(F)F,0.2
559,CC(=O)C(N)C(=O)NC(C(=O)NC(CC(C)C)C(O)O)C(C)C,-1.97
560,CC(=O)C(N)C(O)NC(C(=O)O)C(C)C,-1.25
561,CC(=O)C(N)C(O)O,-2.94
562,CC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(O)O,-1.32
563,CC(=O)C(NC(=O)C(N)CC(C)C)C(=O)NC(CC(C)C)C(O)O,0.24
564,CC(=O)C(NC(=O)C(N)Cc1c[nH]cn1)C(O)O,-2.23
565,CC(=O)C(O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.42
566,CC(=O)C(O)O,-0.72
567,CC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.35
568,CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.0
569,CC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,3.17
570,CC(=O)C12OC(C)(c3ccc(F)cc3)OC1CC1C3CC=C4CC(=O)CCC4(C)C3CCC12C,5.7
571,CC(=O)C1=C(C)N=C(SCC(=O)Nc2ccccc2)C(C#N)[C@H]1c1ccccc1Cl,4.97
572,CC(=O)C1=C(C)N=C(SCC(=O)c2ccc(Cl)cc2Cl)C(C#N)[C@@H]1c1cccs1,5.25
573,CC(=O)C1CC1,0.49
574,CC(=O)C1CCC2C3CC(C)=C4CC(=O)CCC4(C)C3C(=O)CC12C,2.75
575,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC12C,2.36
576,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,3.87
577,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,4.22
578,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,3.28
579,CC(=O)C=CC1=C(C)CCCC1(C)C,3.8449999999999998
580,CC(=O)C=Cc1ccc(Br)cc1,3.03
581,CC(=O)C=Cc1ccc(C#N)cc1,1.64
582,CC(=O)C=Cc1ccc(C(F)(F)F)cc1,3.13
583,CC(=O)C=Cc1ccc(C)cc1,2.65
584,CC(=O)C=Cc1ccc(Cl)cc1,2.8
585,CC(=O)C=Cc1ccc(F)cc1,2.22
586,CC(=O)C=Cc1ccc(N(C)C)cc1,2.66
587,CC(=O)C=Cc1ccc(O)cc1,1.86
588,CC(=O)C=Cc1ccc(OC(C)=O)cc1,1.63
589,CC(=O)C=Cc1ccc([N+](=O)[O-])cc1,1.9
590,CC(=O)C=Cc1cccc(Br)c1,3.02
591,CC(=O)C=Cc1cccc(C#N)c1,1.59
592,CC(=O)C=Cc1cccc(C(F)(F)F)c1,3.03
593,CC(=O)C=Cc1cccc(C)c1,2.68
594,CC(=O)C=Cc1cccc(Cl)c1,2.81
595,CC(=O)C=Cc1cccc(F)c1,2.25
596,CC(=O)C=Cc1cccc([N+](=O)[O-])c1,1.88
597,CC(=O)C=Cc1ccccc1,2.07
598,CC(=O)C=Cc1ccccc1C,2.6
599,CC(=O)C=Cc1ccccc1C(F)(F)F,3.14
600,CC(=O)C=Cc1ccccc1Cl,2.85
601,CC(=O)C=Cc1ccccc1F,2.34
602,CC(=O)C=Cc1ccccc1O,2.19
603,CC(=O)C=Cc1ccco1,1.35
604,CC(=O)C=NO,0.34
605,CC(=O)CC(=O)C(C)(C)C,1.67
606,CC(=O)CC(=O)N=c1[nH][n+]([O-])c2ccccc2[n+]1[O-],-1.4
607,CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,1.75
608,CC(=O)CC(C)=O,0.4
609,CC(=O)CC(C)C,1.31
610,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1.98
611,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,2.6500000000000004
612,CC(=O)CCC(=O)O,-0.49
613,CC(=O)CCC(C)=O,-0.27
614,CC(=O)CCC(C)C,1.88
615,CC(=O)CCC1CC1,1.5
616,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.29
617,CC(=O)CCCc1ccccc1,2.42
618,CC(=O)CF,-0.39
619,CC(=O)CNc1ccccc1C(=O)O,1.85
620,CC(=O)CNc1ccccc1C(N)=O,0.61
621,CC(=O)COc1ccccc1,1.04
622,CC(=O)Cc1ccccc1,1.44
623,CC(=O)Cn1ccnc1[N+](=O)[O-],-0.34
624,CC(=O)N(C)C,-0.77
625,CC(=O)N(C)C(=O)COC(=O)c1ccccc1,1.58
626,CC(=O)N(C)C1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.05
627,CC(=O)N(C)CCOC(=O)c1ccccc1,1.24
628,CC(=O)N(C)N=Nc1ccc(C(N)=O)cc1,1.37
629,CC(=O)N(C)N=Nc1ccc(C)cc1,3.23
630,CC(=O)N(C)N=Nc1ccc(F)cc1,2.77
631,CC(=O)N(C)Nc1ccccc1,1.31
632,CC(=O)N(C)S(=O)(=O)c1ccc(C)cc1,1.73
633,CC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,2.7
634,CC(=O)N(C)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.06
635,CC(=O)N(C)c1ccc(O)cc1,0.61
636,CC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.23
637,CC(=O)N(C)c1ccc([N+](=O)[O-])cc1,0.91
638,CC(=O)N(C)c1ccccc1,1.12
639,CC(=O)N(CC(=O)Nc1ccccc1)c1ccccc1,2.01
640,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.8
641,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-3.05
642,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCCO)c1I,-1.86
643,CC(=O)N(CCCl)c1ccc(CC(=O)O)cc1,1.2
644,CC(=O)N(CCO)c1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-2.28
645,CC(=O)N(CCO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.33
646,CC(=O)N(CCO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.47
647,CC(=O)N(c1ccc(N2CCOCC2)nn1)n1c(C)ccc1C,1.64
648,CC(=O)N(c1ccccc1)S(C)(=O)=O,0.29
649,CC(=O)N(c1ccccc1)c1ccc(C)cc1,3.05
650,CC(=O)N(c1ccccc1)c1ccccc1,2.02
651,CC(=O)N(c1ccccc1)c1nc(/C=C/C(=O)Nc2ccc3c(c2)OCO3)cs1,4.37
652,CC(=O)N1CCCC1=O,-0.05
653,CC(=O)N1CCCC1C(N)=O,-1.34
654,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.35
655,CC(=O)N1Cc2ccccc2CC1C(=O)OCc1ccc(C#N)cc1,2.41
656,CC(=O)N1c2ccc(C)cc2C2CN(C)CCC21,1.25
657,CC(=O)N=C1C(=O)c2ccccc2C(=O)C1Nc1ccccc1,1.73
658,CC(=O)N=C1C=CC2=CC=CC=CC21,2.48
659,CC(=O)N=C1CC(=O)N(c2ccc(Cl)cc2)C1=O,0.75
660,CC(=O)N=C1CC(=O)c2ccccc2C1=O,1.29
661,CC(=O)N=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.03
662,CC(=O)N=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,1.21
663,CC(=O)N=c1[nH][n+]([O-])c2cc(C)ccc2[n+]1[O-],-0.4
664,CC(=O)N=c1[nH][n+]([O-])c2ccccc2[n+]1[O-],-0.6
665,CC(=O)N=c1[nH][nH]c(C)cc1=O,-0.89
666,CC(=O)N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,-1.3
667,CC(=O)N=c1[nH]c(=O)c2ncn(COCCOC(C)=O)c2[nH]1,-0.85
668,CC(=O)N=c1[nH]c(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,1.01
669,CC(=O)N=c1[nH]c(N2CCN(C)CC2)c(Cl)nc1[N+](=O)[O-],0.5
670,CC(=O)N=c1[nH]c(NC(O)CC(O)CO)c(Cl)nc1[N+](=O)[O-],-0.66
671,CC(=O)N=c1[nH]c(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],0.0
672,CC(=O)N=c1[nH]c2cc3sc(=NC(C)=O)[nH]c3cc2s1,3.13
673,CC(=O)N=c1[nH]cc([N+](=O)[O-])s1,1.3
674,CC(=O)N=c1[nH]ccs1,0.76
675,CC(=O)N=c1[nH]cnc2c1ncn2C,-0.41
676,CC(=O)N=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1,-0.19
677,CC(=O)N=c1[nH]nc(S(N)(=O)=O)s1,-0.26
678,CC(=O)N=c1[nH]o[nH]c1=N,-0.23
679,CC(=O)N=c1[nH]onc1C,0.17
680,CC(=O)N=c1cc(C(=O)NN)cc[nH]1,-1.25
681,CC(=O)N=c1cc[nH]cc1,0.5
682,CC(=O)N=c1cc[nH]cn1,0.03
683,CC(=O)N=c1cc[nH]nc1,-0.41
684,CC(=O)N=c1cccc[nH]1,0.61
685,CC(=O)N=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-1.35
686,CC(=O)N=c1ccn(C2OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)c(=O)[nH]1,-0.16
687,CC(=O)N=c1cnc(Cl)c[nH]1,0.56
688,CC(=O)N=c1cnc2ccccc2[nH]1,1.53
689,CC(=O)N=c1cncc(C)[nH]1,0.38
690,CC(=O)N=c1cncc(Cl)[nH]1,1.1
691,CC(=O)N=c1cncc[nH]1,-0.03
692,CC(=O)N=c1nc2c(c[nH]1)ncn2COCCO,-1.33
693,CC(=O)N=c1nc2c(c[nH]1)ncn2COCCOC(C)=O,-1.05
694,CC(=O)N=c1nccc[nH]1,-0.75
695,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0.13
696,CC(=O)NC(=O)C1CCC1,-0.4
697,CC(=O)NC(=O)COC(=O)c1ccccc1,1.24
698,CC(=O)NC(=O)NC(C)=O,-0.68
699,CC(=O)NC(=O)Nc1ccccc1,1.6
700,CC(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.32
701,CC(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)O,-1.25
702,CC(=O)NC(C(=O)NC(C)C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.67
703,CC(=O)NC(C(=O)NC(C)C(=O)NC(C)C(N)=O)C(C)C,-1.4
704,CC(=O)NC(C(=O)NC(C)C(N)=O)C(C)C,-1.14
705,CC(=O)NC(C(=O)NC(CCC(N)=O)C(N)=O)C(C)C,-1.82
706,CC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(N)=O)C(C)C,0.06
707,CC(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,0.9
708,CC(=O)NC(C(C)=O)C(N)O,-1.57
709,CC(=O)NC(C(N)=O)C(C)C,-0.61
710,CC(=O)NC(C)(C)C(N)=O,-0.87
711,CC(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(C)(C)C,-0.39
712,CC(=O)NC(C)C(=O)NC(C(N)=O)C(C)C,-1.13
713,CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)(C)C,-0.51
714,CC(=O)NC(C)C(=O)NC(C)C(N)=O,-2.0
715,CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)(C)C,-0.74
716,CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.74
717,CC(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(N)=O)C(C)C,-0.14
718,CC(=O)NC(C)C(=O)NC(CC(C)C)C(N)=O,-0.54
719,CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)(C)C,-0.67
720,CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.67
721,CC(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(C)(C)C,1.26
722,CC(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,-0.04
723,CC(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,0.26
724,CC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(C)(C)C,1.01
725,CC(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C)(C)C,-0.6
726,CC(=O)NC(C)C(=O)NCC(=O)NC(Cc1ccccc1)C(N)=O,-0.71
727,CC(=O)NC(C)C(N)=O,-1.52
728,CC(=O)NC(C=O)C(=O)NC(C(C)C)C(N)O,-1.53
729,CC(=O)NC(C=O)C(=O)NC(Cc1ccccc1)C(N)O,-0.79
730,CC(=O)NC(C=O)C(N)O,-1.87
731,CC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.4
732,CC(=O)NC(CC(=O)O)C(N)=O,-2.6
733,CC(=O)NC(CC(C)C)(CC(C)C)C(N)=O,1.87
734,CC(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(C)C)C(N)=O)C(C)O,0.24
735,CC(=O)NC(CC(C)C)C(=O)NC(C(N)=O)C(C)C,0.26
736,CC(=O)NC(CC(C)C)C(=O)NC(C=O)C(=O)NC(Cc1ccccc1)C(N)O,0.23
737,CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(N)=O,0.16
738,CC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(N)=O,-1.3
739,CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.47
740,CC(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(N)=O,1.14
741,CC(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(N)=O,0.53
742,CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(N)=O,-0.12
743,CC(=O)NC(CC(C)C)C(N)=O,-0.13
744,CC(=O)NC(CC(N)=O)C(=O)NC(C(N)=O)C(C)C,-1.85
745,CC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(N)=O,-1.14
746,CC(=O)NC(CC(N)=O)C(N)=O,-2.41
747,CC(=O)NC(CC12CC3CC(CC(C3)C1)C2)C(N)=O,1.9
748,CC(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.32
749,CC(=O)NC(CCC(=O)O)C(N)=O,-2.47
750,CC(=O)NC(CCC(N)=O)C(=O)NC(C(N)=O)C(C)C,-1.85
751,CC(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(N)=O,-1.32
752,CC(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(N)=O,-1.14
753,CC(=O)NC(CCC(N)=O)C(N)=O,-2.05
754,CC(=O)NC(CCCCN(Cc1ccccc1)C(=O)N(C)N=O)C(=O)NCc1ccccc1,2.12
755,CC(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(N)=O,-0.26
756,CC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(C(N)=O)C(C)C,0.51
757,CC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.98
758,CC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(N)=O,0.12
759,CC(=O)NC(CCCCN)C(N)=O,-2.82
760,CC(=O)NC(CCCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,1.18
761,CC(=O)NC(CCCCNC(=O)NCCCl)C(=O)NCc1ccccc1,0.61
762,CC(=O)NC(CCCN)C(=O)NC(CC(C)C)C(N)=O,-0.71
763,CC(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.54
764,CC(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(N)=O,0.41
765,CC(=O)NC(CCCN=C(N)N)C(N)=O,-2.84
766,CC(=O)NC(CCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,0.98
767,CC(=O)NC(CCCNC(=O)NCCCl)C(=O)NCc1ccccc1,0.34
768,CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,-0.03
769,CC(=O)NC(CS)C(N)=O,-0.29
