,smiles,pH,logD
236,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,7.4,0.82
237,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,7.4,2.9
238,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,7.4,2.9
239,CC(=O)Nc1ccc(CN2CCN(Cc3ccc4[nH]cc(CCN(C)C)c4c3)S2(=O)=O)cc1,7.4,0.42
240,CC(=O)Nc1ccc(CN=c2[nH][nH]c3cccc(Oc4ccc(F)cc4)c23)cc1,7.4,4.28
241,CC(=O)Nc1ccc(CN=c2[nH][nH]c3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,7.4,2.63
242,CC(=O)Nc1ccc(CN=c2[nH][nH]c3ccnc(Oc4ccccc4)c23)cc1,7.4,3.03
243,CC(=O)Nc1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,3.04
244,CC(=O)Nc1ccc(O)cc1,7.4,0.37666666666666665
245,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,7.4,2.76
246,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,7.4,2.1
247,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,7.4,-1.4
248,CC(=O)Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,7.4,0.24
249,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cc3ccncc3)cc2)cc1,7.4,2.8
250,CC(=O)Nc1ccc2[nH]c(-c3cccc(F)c3)cc(=O)c2c1,7.4,2.41
251,CC(=O)Nc1ccc2[nH]cc(-c3cc(=NC4CC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,2.65
252,CC(=O)Nc1ccc2c(=O)oc(=NC(C)C)[nH]c2c1,7.4,1.2
253,CC(=O)Nc1ccc2c(c1)N(c1cc(=NC3CC3)n3[nH]cc(C#N)c3n1)CC2,7.4,3.3
254,CC(=O)Nc1ccc2c(c1)c(-c1cc(=NC3CC3)n3[nH]cc(C#N)c3n1)cn2C,7.4,2.94
255,CC(=O)Nc1ccc2c(c1)c(-c1cc(=NC3CC3)n3[nH]cc(C#N)c3n1)cn2CCC(=O)O,7.4,-0.87
256,CC(=O)Nc1ccc2c(c1)c(-c1cc(=NC3CC3)n3[nH]cc(C#N)c3n1)cn2CCCO,7.4,2.48
257,CC(=O)Nc1ccc2c(c1)c(-c1cc(=NC3CC3)n3[nH]cc(C#N)c3n1)cn2CCO,7.4,2.71
258,CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,7.4,0.2
259,CC(=O)Nc1ccc2ccn(-c3cc(=NC4CC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,3.29
260,CC(=O)Nc1ccc2ccn(-c3cc(=NC4COC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,2.24
261,CC(=O)Nc1ccc2ccn(-c3cc(=NCCCCO)n4[nH]cc(C#N)c4n3)c2c1,7.4,2.58
262,CC(=O)Nc1ccc2ccn(-c3cc(=NCCCN(C)C)n4[nH]cc(C#N)c4n3)c2c1,7.4,1.62
263,CC(=O)Nc1ccc2ccn(-c3cc(=NCCCN4CCCC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,1.87
264,CC(=O)Nc1ccc2ccn(-c3cc(=NCCN4CCCC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,2.24
265,CC(=O)Nc1ccc2ccn(-c3cc(=Nc4ccn(C)n4)n4[nH]cc(C#N)c4n3)c2c1,7.4,3.57
266,CC(=O)Nc1ccc2cnn(-c3cc(=NC4CC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,3.44
267,CC(=O)Nc1cccc(N=c2nc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)nc[nH]2)c1C,7.4,4.4
268,CC(=O)Nc1cccc(N=c2nc3c(C#N)c[nH]n3c(=NC3CC3)[nH]2)c1,7.4,2.1
269,CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,7.4,2.38
270,CC(=O)Nc1cccc(S(=O)(=O)Nc2ccc(-c3ccccc3)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c2=O)c1,7.4,2.43
271,CC(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O,7.4,-1.41
272,CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,7.4,0.4
273,CC(=O)Nc1ccccc1C,7.4,1.0
274,CC(=O)Nc1cnc2ccn(-c3cc(=NC4CC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,2.69
275,CC(=O)O.N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,7.4,-1.95
276,CC(=O)OC1=C2C(C)[C@@H](OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C1=O)[C@@H](O)C[C@H]1OC[C@]13OC(C)=O)C2(C)C,7.4,4.5
277,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CC=C4CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,7.4,2.19
278,CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc2c(=N)[nH]cnc21,7.4,3.16
279,CC(=O)O[C@@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,7.4,0.61
280,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)C(=O)C3C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,7.4,3.4
281,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)C(=O)C3C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C.O.O.O,7.4,3.4
282,CC(=O)O[C@H]1C=CC2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,7.4,0.61
283,CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)C(c5coc(O)c5)CC[C@]4(O)[C@@H]3CC[C@]2(O)C1,7.4,0.64
284,CC(=O)Oc1c(C)cc(OC[C@H](O)CNC(C)C)c(C)c1C,7.4,0.55
285,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=CC4[C@@H](C2)N(C)CC[C@@]341,7.4,0.85
286,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC(C)=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,7.4,2.65
287,CC(=O)c1c(C)c2c[nH]c(=Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,7.4,0.8
288,CC(=O)c1cc2ccc(O)cc2oc1=O,7.4,0.87
289,CC(=O)c1ccc(N2CCN(S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C)CC2)nc1,7.4,2.21
290,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,7.4,-0.49
291,CC(=O)c1ccc2[nH]c(-c3cccnc3)cc(=O)c2c1,7.4,1.41
292,CC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,7.4,0.37
293,CC(=O)c1ccccc1,7.4,1.58
294,CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O,7.4,3.2
295,CC(=O)c1ncccc1NC(=O)C1CCC(n2c(O)c3c(c2O)[C@@H]2CC[C@H]3C2)CC1,7.4,3.01
296,CC(=O)c1noc(C)c1C(=O)N=c1[nH]ccs1,7.4,1.94
297,CC(C#Cc1ccccc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4,1.4
298,CC(C#Cc1cccs1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4,2.4
299,CC(C#Cc1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4,1.7
300,CC(C#Cc1ccsc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4,1.9
301,CC(C(=O)N1CC2CCC1CC2)N1CCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,7.4,2.94
302,CC(C(=O)N1CC2CNCC(C2)C1)N1CCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,7.4,1.47
303,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)/C=C/c2ccc(Cl)cc2)C1=O,7.4,1.49
304,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)/C=C/c2ccc(Cl)s2)C1=O,7.4,1.47
305,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2cc3cc(Cl)ccc3s2)C1=O,7.4,2.07
306,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2cc3ccc(Cl)cc3s2)C1=O,7.4,1.85
307,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)nc2)C1=O,7.4,2.24
308,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)s2)C1=O,7.4,2.03
309,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,7.4,1.79
310,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2cnc(-c3ccc(Cl)s3)s2)C1=O,7.4,2.18
311,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2ncc(-c3ccc(Cl)s3)s2)C1=O,7.4,2.1
312,CC(C(=O)N1CCc2ccccc2C1)N1C(=O)c2ccccc2C1=O,7.4,2.47
313,CC(C(=O)NCCN1CCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,7.4,1.64
314,CC(C(=O)Nc1ccc(Cl)cc1)c1ncc(C(F)(F)F)cc1Cl,7.4,4.19
315,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,7.4,0.88
316,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,7.4,-0.3
317,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,7.4,1.3
318,CC(C(=O)O)c1cccc(C(=NO)c2ccccc2)c1,7.4,-0.04
319,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,5.5,1.8
320,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,6.5,0.8
321,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,7.4,-0.027200000000000002
322,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,7.4,0.71
323,CC(C)(C#N)c1cnc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)s1,7.4,1.9
324,CC(C)(C(=O)N=c1[nH]nc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,7.4,2.96
325,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,7.4,0.42
326,CC(C)(C(=O)c1cccnc1)c1cccnc1,7.4,1.475
327,CC(C)(C(N)=O)C(=O)NCCCN=c1[nH]c(=Nc2cccc(NC(=O)N3CCCC3)c2)[nH]cc1Br,7.4,2.32
328,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,7.4,2.77
329,CC(C)(C)C(=O)NC1CCCCNC1=O,7.4,0.58
330,CC(C)(C)C(=O)NCc1ccc(NC(=O)N2CCCC(O)(c3ccc(Cl)c(Cl)c3)C2)cc1,7.4,3.93
331,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,7.4,2.83
332,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,7.4,3.8
333,CC(C)(C)CN=c1[nH]c(C#N)nc(N2CCOCC2)c1N,7.4,3.08
334,CC(C)(C)CNC(=NO)c1ccccc1-c1ccccc1,7.4,4.67
335,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc2cnc(C#N)nc21,7.4,0.75
336,CC(C)(C)NC(=O)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,7.4,4.13
337,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,7.4,4.51
338,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,7.4,2.79
339,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,7.4,2.9
340,CC(C)(C)NC(=O)Nc1ccc(-c2c(COCc3ccccc3)[nH]c(=N)[nH]c2=N)cc1,7.4,3.09
341,CC(C)(C)NC(=O)Nc1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1,7.4,1.77
342,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,7.4,-0.77
343,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,7.4,-0.35
344,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,5.5,-1.31
345,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,6.5,-1.3
346,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,7.4,-1.3199999999999998
347,CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@H](O)[C@@H](O)C2,7.4,-1.43
348,CC(C)(C)NC[C@@H](O)COc1ccccc1C1CCCC1,7.4,2.06
349,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1,7.4,0.03
350,CC(C)(C)NC[C@@H](O)c1cc(O)cc(O)c1,7.4,-1.35
351,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,7.4,-0.2625
352,CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,7.4,0.72
353,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(=N)[nH]n3c2)c1,7.4,1.41
354,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(=NC(=O)NCC(=O)N4CCCC4)[nH]n3c2)c1,7.4,1.37
355,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(=NC(=O)NCC(=O)N4CCOCC4)[nH]n3c2)c1,7.4,0.96
356,CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1,7.4,3.0
357,CC(C)(C)OC(=O)N1CCC(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,7.4,2.8
358,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cc2)CC1,7.4,3.9
359,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,7.4,3.2
360,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nc2)CC1,7.4,3.1
361,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,7.4,2.8
362,CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,7.4,3.4
363,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3c(F)cncc3F)cn2)CC1,7.4,3.7
364,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,7.4,3.27
365,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,7.4,2.93
366,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3)cn2)CC1,7.4,3.4
367,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3C#N)cn2)CC1,7.4,2.81
368,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3F)cn2)CC1,7.4,3.6
369,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3S(C)(=O)=O)cn2)CC1,7.4,2.4
370,CC(C)(C)OC(=O)N1C[C@@H]2CC[C@H]1CN2c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,7.4,3.4
371,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)O,7.4,-1.1
372,CC(C)(C)OC(=O)NCCCSC[C@H]1O[C@@H](n2cnc3c(=N)[nH]cnc32)[C@H](O)[C@@H]1O,7.4,1.2
373,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,7.4,2.48
374,CC(C)(C)c1cc(=O)n2[nH]c(=N)nc2[nH]1,7.4,-0.2
375,CC(C)(C)c1cc(N2CCNCC2)n2nc(-c3ccc(F)cc3)cc2n1,7.4,4.15
376,CC(C)(C)c1cc2[nH]c3c(c(=O)n2n1)CN(Cc1ccccc1)C3=O,7.4,1.9
377,CC(C)(C)c1ccc(-c2[nH][nH]c(=NC(=O)c3ccccc3Cl)c2Br)cc1,7.4,4.3
378,CC(C)(C)c1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,7.4,5.41
379,CC(C)(C)c1ccc(-c2nc(O)c(CC(=O)O)s2)cc1,7.4,-0.1
380,CC(C)(C)c1ccc(C(=O)c2ccn(CC(=O)O)c2)cc1,7.4,-0.03
381,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,7.4,3.99
382,CC(C)(C)c1ccc(N=C(N)Nc2ccc(C(C)(C)C)cc2)cc1,7.4,3.65
383,CC(C)(C)c1ccc(N=C(N)Nc2ccc(OCc3ccccc3)cc2)cc1,7.4,3.46
384,CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,7.4,3.61
385,CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2[nH]c(=O)sc12,7.4,2.92
386,CC(C)(CNCCc1ccc(O)c2[nH]c(=O)sc12)CSCCOCCc1ccccc1N,7.4,3.44
387,CC(C)(CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=N)sc12,7.4,3.37
388,CC(C)(CO)NCc1noc(C(CCCC2CCCCC2)CC(O)=NO)n1,7.4,2.6
389,CC(C)(CS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1)N(O)C=O,7.4,1.07
390,CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,7.4,1.91
391,CC(C)(F)CC(N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,7.4,2.9
392,CC(C)(N)C(=O)NC(COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,7.4,1.4
393,CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,7.4,1.0
394,CC(C)(O)c1ccc(N=c2[nH]c3ccc(C#N)cc3[nH]2)cc1,7.4,2.73
395,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,7.4,3.45
396,CC(C)(O)c1ccn2ccnc2c1,7.4,0.6
397,CC(C)(O)c1ccn2ccnc2c1F,7.4,1.1
398,CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,7.4,2.65
399,CC(C)=NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]cn1)C(=O)N[C@H](C(N)=O)C(C)C,7.0,0.16
400,CC(C)C(=O)N=c1[nH]c(-c2ccccn2)cc2ccccc12,7.4,2.7
401,CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1,7.4,-0.15
402,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,7.4,3.46
403,CC(C)C(=O)Nc1ccc2c(c1)C(=O)NC2=O,7.4,1.55
404,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1,7.4,3.6
405,CC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)O)C(C)C,7.4,-2.22
406,CC(C)C(N)C(=O)NCC(=O)O,7.4,-2.74
407,CC(C)C(N)C(=O)O,7.4,0.32
408,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(=N)[nH]c21,7.4,-1.3
409,CC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](C)C(N)=O,7.4,-0.38
410,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)[O-],7.0,-0.44
411,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C[NH3+])C(=O)NC(Cc1ccccc1)C([O])=O,7.0,-1.4
412,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)[C@@H]([NH3+])C(C)C)C(=O)N[C@@H](Cc1ccccc1)C([O])=O,7.0,-0.5
413,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)[NH3+])C(=O)N[C@@H](Cc1ccccc1)C([O])=O,7.0,-1.1
414,CC(C)C(NC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)[O-],7.0,-1.37
415,CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)[O-],7.0,-0.32
416,CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)[O-],7.0,-0.76
417,CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)NCC(=O)[O-],7.0,-2.33
418,CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)N[C@@H](C)C(=O)[O-],7.0,-2.19
419,CC(C)C(NC(=O)CCc1ccccc1)C(=O)N1CCCC1,7.4,2.49
420,CC(C)C(NC(=O)CN)C(=O)O,7.4,-2.98
421,CC(C)C(NC(=O)CNC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)[O-],7.0,-1.86
422,CC(C)C(NC(=O)CNC(=O)C1CCCN1C(=O)[C@@H]([NH3+])C(C)C)C(=O)[O-],7.0,-2.83
423,CC(C)C(NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](C)N)C(=O)NC(Cc1ccccc1)C(=O)O,7.0,-0.59
424,CC(C)C(NC(=O)Cn1c(-c2cc(F)cc(F)c2)ncc(N)c1=O)C(=O)C(F)(F)F,7.4,1.38
425,CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(N)c1=O)C(=O)C(F)(F)F,7.4,1.05
426,CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,7.4,2.47
427,CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F,7.4,2.22
428,CC(C)C(NC(=O)Cn1c(-c2cccc(C(=O)O)c2)ccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,7.4,1.2
429,CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)[nH]c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,7.4,1.88
430,CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(CCN3CCOCC3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,7.4,1.91
431,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(N)c1=O)C(=O)C(F)(F)F,7.4,1.74
432,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)CN2CCOCC2)c1=O)C(=O)C(F)(F)F,7.4,2.0
433,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2ccc(C(=O)O)cc2)c1=O)C(=O)C(F)(F)F,7.4,0.35
434,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2cccc(C(=O)O)c2)c1=O)C(=O)C(F)(F)F,7.4,0.68
435,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2ccccc2C(=O)O)c1=O)C(=O)C(F)(F)F,7.4,1.14
436,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cn2c(O)ccc2O)c1=O)C(=O)C(F)(F)F,7.4,0.96
437,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2cc[n+]([O-])cc2)c1=O)C(=O)C(F)(F)F,7.4,1.13
438,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccc[n+]([O-])c2)c1=O)C(=O)C(F)(F)F,7.4,1.48
439,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccccn2)c1=O)C(=O)C(F)(F)F,7.4,2.15
440,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2cccnc2)c1=O)C(=O)C(F)(F)F,7.4,2.84
441,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccncc2)c1=O)C(=O)C(F)(F)F,7.4,2.16
442,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccc(C(=O)O)cc2)c1=O)C(=O)C(F)(F)F,7.4,0.84
443,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccccn2)c1=O)C(=O)C(F)(F)F,7.4,1.91
444,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F,7.4,2.41
445,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC=O)c1=O)C(=O)C(F)(F)F,7.4,1.84
446,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(=O)(=O)C(F)(F)F)c1=O)C(=O)C(F)(F)F,7.4,1.01
447,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(=O)(=O)NCc2ccccc2)c1=O)C(=O)C(F)(F)F,7.4,2.57
448,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(=O)(=O)c2ccccc2)c1=O)C(=O)C(F)(F)F,7.4,2.26
