,Unnamed: 0,smiles,logP,Energy
339,6770,COC(=O)n1c(-c2cscn2)nc2ccccc21,2.05,
340,4332,CCN(CC)CCSC(=NO)c1nc(-c2cccc3ccccc23)no1,3.87,
341,2221,CC1(C)CC2=NOS3=C2C(=NO3)C1,1.9,
342,11728,O=C(O)COc1cc(Cl)cc(Cl)c1,2.84,
343,12781,O=[N+]([O-])c1ncn(CC(O)CN2CC2)n1,-0.72,
344,8746,Cc1ccc(OCC2CN=C(N)O2)cc1,1.79,
345,13125,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-3.7,
346,11748,O=C(O)COc1ccc2c(c1)CCC2,2.33,
347,7351,COc1ccc(-c2cnccn2)cc1,2.24,
348,3642,CCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,4.97,
349,5966,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.86,
350,10451,NC(=O)CCCc1ccccn1,-0.01,
351,10393,N=c1nc(-c2ccccc2)c2ccccc2[nH]1,2.95,
352,3464,CCCCCCCCCc1ccccc1,7.11,
353,5179,CCOc1ccnnc1,0.2,
354,11448,O=C(NCC1CCCO1)c1cc2nc(C3CC3)cc(C(F)(F)F)n2n1,3.33,
355,5762,CN(C)N=Nc1ccccc1C(=O)NCC(N)=O,1.18,
356,806,CC(=O)NCCn1c([N+](=O)[O-])cnc1C,-0.47,
357,12237,O=C1NC(=O)c2cc(-c3ccccc3)ccc21,2.97,
358,2529,CC1CN1C1=CC(=O)c2ccccc2C1=O,2.17,
359,11229,O=C(C=Cc1ccc([N+](=O)[O-])o1)NN=Cc1ccc([N+](=O)[O-])o1,2.79,
360,1074,CC(=O)OCC1OC(NC(=O)N(CCCl)N=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1.04,
361,9624,Clc1ccc(Oc2ccccc2)cc1Cl,4.99,
362,9964,Ic1cn[nH]c1,1.7,
363,1868,CC(C)NCC(O)COCCOc1ccccc1,1.63,
364,6208,CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,3.79,
365,4709,CCOC(=O)CCC(C)n1nnc2ccccc21,2.64,
366,11810,O=C(O)Cc1ccc2ccccc2c1,2.81,
367,7937,COc1ccnnc1,-0.31,
368,6672,COC(=O)c1cc2ccccc2o1,2.53,
369,11749,O=C(O)COc1ccc2c(c1)CCCC2,2.67,
370,174,C1=C(c2ccccc2)CCCC1,4.53,
371,2641,CCC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.2,
372,4751,CCOC(=O)COC(=O)c1ccccc1OC(C)=O,1.67,
373,6309,CNC(=S)NCC(F)(F)C(F)(F)C(F)(F)F,1.99,
374,4909,CCOC(CP(=O)(OCC)OCC)OCC,0.69,
375,7139,COc1cc(Br)c(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.64,
376,9938,Fc1cccc(F)c1,2.21,
377,11363,O=C(Cc1ccccc1)Nc1cccc(O)c1,2.22,
378,11631,O=C(O)C=Cc1ccc(O)c(O)c1,1.15,
379,3339,CCCCCCCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,3.32,
380,10989,Nc1c([N+](=O)[O-])ccc2ncccc12,1.61,
381,9524,Clc1ccc(-c2ccccc2Cl)cc1Cl,5.87,
382,7535,COc1ccc(N(C(=O)C2CCCCC2)S(=O)(=O)c2ccc3c4c(cccc24)C(=O)N3C)cc1,5.26,
383,8358,Cc1cc(=O)[nH]n1-c1ccncn1,1.4,
384,1322,CC(C(=O)O)c1ccc(-n2cc3c(c2O)CCCC3)cc1,3.07,
385,11541,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc([N+](=O)[O-])cc1,3.75,
386,11891,O=C(O)c1ccc(F)cc1,2.07,
387,7060,COP(=S)(OC)SCn1nnc2ccccc2c1=O,2.75,-10.03
388,12862,O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCOCCCc3ccccc3)c2s1,2.22,
389,2812,CCC(C)C(NC(=O)C([NH3+])CC(C)C)C(=O)NC(C(=O)[O-])C(C)O,-2.14,
390,7324,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)O)CC2,0.47,
391,9503,Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,6.22,
392,5406,CCc1cnc2cccc(C)n2c1=O,1.79,
393,443,C=CCOc1ccccc1OCC(O)CNC(C)C,2.1,
394,3806,CCCCOCCCC,3.21,-0.83
395,5651,CN(C)C(N(C)C)=S(I)c1cccc(Cl)c1,-0.17,
396,7278,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,2.05,
397,12830,O=c1[nH]c(O)cn1N=Cc1ccc([N+](=O)[O-])o1,-0.47,
398,10318,N=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,-1.05,
399,1857,CC(C)NC(=O)NS(=O)(=O)c1ccccc1,1.34,
400,1213,CC(=O)c1ccc(N2CCN(C(=O)/C=C/c3ccc(C)o3)CC2)cc1,4.3,
401,646,CC(=O)N(CCO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.33,
402,7552,COc1ccc(N=NN(C)C)cc1,2.99,
403,3807,CCCCOCCNc1ccc(Cl)cc1C(N)=O,2.99,
404,7588,COc1ccc(OC)c(CC(C)N)c1,1.72,
405,12649,O=[N+]([O-])c1ccc(F)cc1O,1.91,
406,2873,CCC(C)c1cc([N+](=O)[O-])cc(C(C)C)c1O,4.19,
407,142,C#CCOc1cc(OC(=O)N2CCCC2)c(Cl)cc1Cl,3.82,
408,7555,COc1ccc(NC(=O)C(OC(=O)CNC(=O)c2ccc(C)s2)c2ccccc2)cc1Cl,4.54,
409,4596,CCOC(=O)C(=O)C(O)C(O)OCC,-0.29,
410,12390,O=NN(CCF)C(=O)NC1CSCSC1,1.54,
411,5740,CN(C)N=Nc1ccc(C#N)cc1,2.39,
412,7907,COc1ccccc1O,1.32,-5.94
413,6343,CNC1CC2CC1c1ccccc12,2.41,
414,1127,CC(=O)Oc1c(C)cccc1Cl,2.71,
415,3919,CCCCn1cc(C)c(=O)[nH]c1=O,0.91,
416,8227,Cc1[nH]c(=O)[nH]c1O,-0.91,
417,3291,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,3.2,
418,9937,Fc1cccc(Cl)c1NC1=NCCN1,1.45,
419,769,CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,-0.03,
420,11031,Nc1ccc(C(=O)O)cc1,0.83,
421,12949,O=c1cc(C(O)O)oc2ccc(Cl)cc12,1.77,
422,7740,COc1cccc(C=CC(=O)C(F)(F)F)c1,3.05,
423,7794,COc1cccc(OC)c1C(=O)Nc1ccc(N2CCN(C(=O)c3ccccc3C)CC2)cc1,4.16,
424,6305,CNC(=S)N(C)C,0.1,
425,4561,CCOC(=O)C(=Cc1ccc(Cl)cc1)C(=O)OCC,3.96,
426,6634,COC(=O)c1c(C)[nH]c(-c2cc(Cl)ccn2)c1C(=O)OC,2.63,
427,12415,O=Nc1c(O)ccc2ccccc12,2.28,
428,589,CC(=O)C=Cc1ccc(OC(C)=O)cc1,1.63,
429,9667,Clc1cccc(-c2ccccc2Cl)c1,5.02,
430,8636,Cc1ccc(C)n1N=c1ccc(N2CCCCC2)n[nH]1,3.13,
431,8679,Cc1ccc(Cl)cc1Cl,4.24,
432,2539,CC1CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,0.47,
433,8226,Cc1[nH]c(=O)[nH]c(=O)c1N(CCF)CCCl,0.85,
434,9484,Clc1cc2ccccc2nn1,1.57,
435,11177,Nc1cccc2cccnc12,1.79,
436,11787,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,3.2,
437,7295,COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O[Na])n1,0.6,
438,5615,CN(C)C(=O)c1ccco1,0.41,
439,11010,Nc1cc([N+](=O)[O-])ccc1O,1.26,
440,2181,CC/C(=C\c1ccccc1)[N+](=O)[O-],2.86,
441,12559,O=[N+]([O-])OCCOCCO[N+](=O)[O-],0.98,
442,8631,Cc1ccc(C)n1N=c1ccc(N(CCO)CC(C)O)n[nH]1,1.3,
443,7172,COc1cc(C)nc2ccccc12,2.81,
444,5150,CCOc1cccc(OC(=O)NC)c1,1.75,
445,10773,NCCc1ccncc1,-0.01,
446,4229,CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,2.25,
447,13417,S=C=NCCc1ccccc1,3.47,
448,10234,N=c1[nH]c(=N)c2nc(-c3ccccc3)c(=N)[nH]c2[nH]1,0.98,
449,12868,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCSc3ccccc3)c2s1,2.68,
450,3973,CCCN1C(=O)C(=O)c2ccccc2C1=O,1.6,
451,10396,N=c1nc(-c2ccccc2I)[nH]c(=N)[nH]1,1.41,
452,2471,CC1CC2OC(=O)C(C)C2C(OC(=O)CC(=O)OC2C3C(CC(C)C4CCC(=O)C42C)OC(=O)C3C)C2(C)C(=O)CCC12,0.76,
453,5494,CN(C(=O)CCSC#N)c1ccc(S(=O)(=O)N(C)C)cc1,0.84,
454,5982,CN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,1.78,
455,1836,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,2.34,
456,3955,CCCN(CCC)Cc1cccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(=N)[nH]c32)c1,0.6,
457,1891,CC(C)NNC(=O)C(C)(C)Oc1ccc(Cl)cc1,2.56,
458,6703,COC(=O)c1cccc(C)c1,2.77,
459,13428,S=C=Nc1ccc(Nc2ccccc2)cc1,4.94,
460,847,CC(=O)Nc1c(C)cc(O)cc1C,0.31,
461,12103,O=C1C=CC(=O)N1c1ccccc1,1.09,
462,1997,CC(C)c1ccc(OC(=O)c2ccc(N)cc2O)cc1,4.12,
463,11520,O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,3.13,
464,12717,O=[N+]([O-])c1cccc2ccc[n+]([O-])c12,0.04,
465,1363,CC(C)(C)C(=O)OCOc1ccccc1C(N)=O,2.0,
466,4386,CCN(N=O)C(C)C,0.9,
467,734,CC(=O)NC(CC(C)C)(CC(C)C)C(N)=O,1.87,
468,12361,O=NN(CC(F)(F)F)CC(F)(F)F,2.15,
469,13874,COC(=O)C1CCCCC1,,-3.3
470,11611,O=C(O)C1CCCNC1,-2.89,
471,8521,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,3.14,
472,5828,CN(C)c1cccc2ccccc12,3.46,
473,6844,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)OCC1OC1CC(O)C(O)C(C)O1,-0.96,
474,12163,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)ccc21,1.94,
475,12533,O=[N+]([O-])C=Cc1ccco1,1.56,
476,12951,O=c1cc(CO)occ1O,-0.64,
477,8898,Cc1cccc(C)c1NC1=NCCN1,1.45,
478,4711,CCOC(=O)CCCCC(=O)O,0.91,
479,10851,NNc1ccc(Br)cc1,1.39,
480,4396,CCN1C(=O)C(=O)c2c(cccc2[N+](=O)[O-])C1=O,0.82,
481,8529,Cc1cc2n(c1C(=O)c1ccc(Cl)cc1)CCC2C(=O)O,3.6,
482,3854,CCCCOc1cccnn1,1.8,
483,13784,CC(C)=CCC/C(C)=C\CO,,-4.78
484,552,CC(=O)C(C#N)=NNc1ccccc1Cl,4.0,
485,822,CC(=O)NNC(=O)Nc1ccc(F)cc1,0.45,
486,13263,Oc1c(Br)cccc1Br,3.36,
487,6119,CNC(=O)COc1ccc(OCC(O)CNC(C)C)cc1,0.56,
488,1076,CC(=O)OCC1OC(n2ccc(=N)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,-0.8,
489,6153,CNC(=O)NC(C)=O,-0.7,
490,335,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,2.82,
491,787,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,2.3,
492,8178,CSc1nncc(=O)n1N,0.38,
493,1658,CC(C)C(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,3.84,
494,4595,CCOC(=O)C(=Cc1ccccc1[N+](=O)[O-])C(=O)OCC,2.54,
495,4649,CCOC(=O)C(Cc1ccccc1)C(C)=O,2.52,
496,9969,N#CC(=Cc1ccc2c(c1)OCO2)C(=O)NCc1cccc(CNC(=O)C(C#N)=Cc2ccc3c(c2)OCO3)c1,4.92,
497,13655,c1ccc2c(c1)OCCOCCOc1ccccc1OCCO2,2.21,
498,8923,Cc1cccc(N=NN(C)C)c1,2.85,
499,7484,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,0.03,
500,7801,COc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,-0.52,
501,3134,CCCC(C)n1nnc2ccccc21,2.95,
502,13698,c1ccc2cc3c(cc2c1)sc1ccccc13,5.34,
503,10228,N=c1[nH][nH]c(=NC(=O)C(F)(F)C(F)(F)C(F)(F)F)[nH]1,1.54,
504,11755,O=C(O)COc1cccc(Cl)c1,2.03,
505,7454,COc1ccc(C2=NCC(=O)N(C)c3ccc(Cl)cc32)cc1,3.15,
506,6773,COC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,-1.88,
507,1472,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.9,
508,9270,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1S(=O)C(C)(C)C2C(=O)O,2.0,
509,4145,CCCc1c(C)ssc1=O,2.96,
510,3281,CCCCCC(C)O,2.31,
511,5020,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.83,-6.74
512,11807,O=C(O)Cc1ccc(S(=O)(=O)F)cc1,1.86,
513,12568,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,3.69,
514,8475,Cc1cc(Cl)ccc1OCC(=O)O,3.25,
515,8498,Cc1cc(OCCN(C)C)c(C(C)C)cc1OC1CCCCC1=O,3.63,
516,13303,Oc1ccc(Br)cc1,2.59,-5.85
517,263,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.11,
518,13509,c1cc2snnc2c2c1CCNC2,1.35,
519,12449,O=S(=O)(NS(=O)(=O)c1ccccc1)c1ccccc1,0.52,
520,2034,CC(C)c1n[nH]c(=N)o1,0.2,
521,3230,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCN1CCOCC1)C(C)C,4.5,
522,11463,O=C(NCCc1ccccc1)c1ccc(Cl)cc1,3.71,
523,10346,N=c1ccc2ccccc2[nH]1,1.87,
524,4922,CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,3.89,
525,694,CC(=O)N=c1nc2c(c[nH]1)ncn2COCCOC(C)=O,-1.05,
526,12849,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3ccc(F)cc3)c2s1,1.57,
527,11577,O=C(Nc1ccccc1[N+](=O)[O-])c1ccccc1O,2.87,
528,6162,CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,1.16,
529,1701,CC(C)CC(N)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,1.14,
530,1498,CC(C)(C)c1cc(C(O)CCC2CCNCC2)c2ccccc2n1,3.63,
531,3415,CCCCCCCCCCCCCCCCCCCC(=O)OC,9.3,
532,12589,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,3.48,
533,8018,CS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,1.11,
534,7959,COc1nc(=N)nc(C(Cl)(Cl)Cl)[nH]1,2.39,
535,2860,CCC(C)NC(=O)CC(=N)c1ccc(Cl)cc1,2.94,
536,168,C/C(=C\c1ccccc1)C(=O)O,2.6,
537,6010,CN1CCCC1,0.92,
538,7201,COc1cc(CC(C)N)c(OC)cc1Br,2.58,
539,3784,CCCCOC(=O)c1ccc(N)cc1,2.87,
540,9659,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,5.81,
541,6509,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,2.73,
542,4204,CCCn1ccc(=O)c(O)c1C,0.18,
543,5119,CCOc1ccc(NC(=O)OCCF)cc1OCC,2.27,
544,13129,OCC1OC(Oc2ccc(Cl)cc2)C(O)C(O)C1O,0.26,
545,12728,O=[N+]([O-])c1ccccc1F,1.69,
546,1995,CC(C)c1ccc(O)cc1,2.9,
547,4404,CCN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,1.81,
548,7405,COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1OC,2.09,
549,7899,COc1ccccc1NC(=O)OCCN1CCOCC1,1.73,
550,5514,CN(C)C(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.03,
551,9928,Fc1ccc(F)cc1,2.13,
552,5029,CCOP(=S)(OCC)SCCS(=O)(=O)CC,1.87,
553,6637,COC(=O)c1c(C)cccc1C,2.55,
554,6101,CNC(=O)C(Cc1ccc(O)cc1)NC(C)=O,-0.32,
555,10173,N=C(N)N1CCc2ccccc2C1,0.75,
556,6736,COC(=O)c1ccccn1,0.36,
557,7515,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1C(C)C,2.79,
558,5559,CN(C)C(=O)Nc1cccc(F)c1,1.37,
559,1625,CC(C)C(C)P(C)(C)=O,1.08,
560,3130,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,2.85,
561,4588,CCOC(=O)C(=Cc1ccccc1C)C(=O)OCC,3.22,
562,2329,CC12CCC(=O)C=C1CCC1C3CCC4(CCC(=O)O4)C3CCC12C,2.98,
563,6964,COCc1ccccc1NC(=O)OCCN1CCCCC1,2.2,
564,12143,O=C1CC(=O)c2ccccc2C1=O,1.38,
565,9338,ClC=CCCl,2.04,
566,10558,NC(=O)c1ccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)cc1,1.4,
567,12224,O=C1NC(=O)C(c2ccccc2)C1=O,2.26,
568,1142,CC(=O)Oc1ccc(N(C)C(=O)C(Cl)Cl)cc1,1.56,
569,9594,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,6.83,
570,3935,CCCN(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)CCC,0.95,
571,3067,CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,1.19,
572,10087,N#Cc1c(SCC(=O)OCc2ccccc2)nsc1SCC(=O)OCc1ccccc1,5.6,
573,3853,CCCCOc1ccccc1NC(=O)OCCN1CCOCC1,3.25,
574,5522,CN(C)C(=O)Cc1ccccc1,1.48,
575,10576,NC(=O)c1cccc(C(N)=O)c1,-0.21,
576,2697,CCC(=O)n1c(=O)[nH]cc(F)c1=O,0.19,
577,2522,CC1CN(N=O)CC(C)N1N=O,0.08,
578,9249,Cc1noc(C=NO)n1,0.47,
579,7884,COc1ccccc1N1CCN(CCNC(=O)c2ccncn2)CC1,1.5,
580,4889,CCOC(=O)c1cnccn1,0.28,
581,3991,CCCN=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.24,
582,860,CC(=O)Nc1cc(C(C)(C)C)c(O)cc1C,2.18,
583,661,CC(=O)N=C1CC(=O)c2ccccc2C1=O,1.29,
584,7495,COc1ccc(CCNCC(O)COc2ccc(COCc3ncc[nH]3)cc2)cc1OC,1.29,
585,2048,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,2.9,
586,6702,COC(=O)c1cccc(C(=O)O)c1,1.83,
587,1004,CC(=O)Nc1ccccc1Oc1ccccc1,2.37,
588,206,C1CCCCCCC1,4.45,
589,5563,CN(C)C(=O)Nc1cccc(OCCc2ccccc2)c1,3.39,
590,9670,Clc1cccc(C(Cl)(Cl)Cl)n1,3.41,
591,5789,CN(C)c1ccc(-c2nc3ccc(O)cc3s2)cc1,2.0,
592,1141,CC(=O)Oc1ccc(CC=NC=O)cc1,1.32,
593,11652,O=C(O)CCC1=NS(=O)(=O)c2ccccc2N1,-0.18,
594,6787,COC(OC)OC,0.25,-4.42
595,5226,CCSC(=Cc1ccccc1)C(=O)NC(C)CC,3.4,
596,3735,CCCCNC(=O)NS(=O)(=O)c1ccccc1,1.96,
597,6322,CNC(C)Cc1ccccc1,2.07,
598,951,CC(=O)Nc1ccc2c(=O)c(C)c(C)oc2c1[N+](=O)[O-],1.61,
599,13313,Oc1ccc(C2CCCCC2)cc1,4.22,
600,7745,COc1cccc(C=O)c1O,1.37,
601,6804,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,4.98,
602,13576,c1ccc(Cc2cc(-c3ccccc3)n[nH]c2=NCCN2CCOCC2)cc1,3.65,
603,11534,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,1.0,
604,4343,CCN(CC)Cc1ccc(C(=O)Nc2ccccc2C)cc1,3.31,
605,2186,CC1(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,3.63,
606,2486,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,2.9,
607,13254,ON=Cc1nc(-c2ccccc2)no1,2.72,
608,5094,CCOc1ccc(CC(=O)C2=C(N3CCCC3)CCCC2=O)cc1OCC,3.3,
609,1945,CC(C)OC(=O)c1ccccc1,3.18,
610,5306,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,4.25,
611,5207,CCS(=O)c1c(Cl)cncc1Cl,2.1,
612,10965,NS(=O)(=O)c1nc2ccc(Cl)cc2s1,2.1,
613,10999,Nc1cc(Cl)ccc1Cl,2.75,
614,5419,CCc1nc(-c2ccccc2)c(CC)nc1-c1ccccc1,4.94,
615,1456,CC(C)(C)NC(=O)NN,-0.81,
616,3114,CCCC(=O)n1c(=O)[nH]cc(F)c1=O,0.67,
617,11360,O=C(Cc1ccccc1)Nc1cccc(Cl)c1,3.61,
618,10130,N#Cc1cccc(C(=O)O)c1,1.48,
619,13922,C[C@H](O)C(F)(F)F,,-4.16
620,6345,CNC1CC2OC1c1ccccc12,0.91,
621,12863,O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCOCCc3ccccc3)c2s1,1.56,
622,6776,COC(C)(C)C,0.94,-2.21
623,6140,CNC(=O)N(C)S(=O)(=O)c1cccnc1,0.42,
624,9017,Cc1ccccc1NC(=O)C1CNCCN1,0.26,
625,5475,CCn1ccc(CN(C)C(=O)c2ccccc2COc2ccc(F)cc2F)n1,4.43,
626,6526,COC(=O)CC(=O)OC,-0.05,
627,6216,CNC(=O)Oc1cc(C)cc(C(C)C)c1,3.1,
628,9008,Cc1ccccc1CCN,1.6,
629,2235,CC1(C)N=C(N)N=C(N)N1c1ccc(Br)cc1,1.09,
630,1193,CC(=O)c1cc2ccccc2nn1,1.44,
631,1025,CC(=O)OC1=C2C(C)C(OC(=O)C(C)O)CC2(C)C(C)(O)C(OC(=O)c2ccccc2)C2C3(OC(C)=O)COC3CC(O)C2(C)C1=O,1.52,
632,1327,CC(C(N)=O)c1ccc(-n2sc3ccccc3c2=O)cc1,2.07,
633,11830,O=C(O)Cc1ccccc1Nc1cc(Cl)ccc1Cl,4.94,
634,3112,CCCC(=O)Oc1ccccc1C(=O)O,2.2,
635,3653,CCCCCc1cc(OC)c2c(c1)OC(C)(C)C1CC=C(C)CC21,8.06,
636,803,CC(=O)NCCc1c[nH]c2ccccc12,1.41,
637,12842,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCOc3ccccc3)c2s1,1.13,
638,2890,CCC(C)n1nc2ccccc2n1,2.95,
639,5747,CN(C)N=Nc1ccc(NC(N)=O)cc1,1.25,
640,8533,Cc1cc2nc[nH]c2cc1C,2.35,
641,12362,O=NN(CCCl)C(=O)NC(CCC(=O)O)C(=O)O,0.6,
642,8574,Cc1ccc(C(=O)N(C(C)C)C(C)C)cc1,2.5,
643,11397,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,-0.67,
644,5516,CN(C)C(=O)CCOC(=O)c1ccccc1,1.28,
645,9562,Clc1ccc(Cl)c2ccccc12,4.66,
646,8598,Cc1ccc(C(C)C)c(OCCN(C)C)c1,3.79,
647,5459,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.27,
648,5726,CN(C)CCc1ccccn1,1.12,
649,7000,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC3OC(=O)c4ccccc43)=CCSC12)c1csc(=N)[nH]1,1.28,
650,4740,CCOC(=O)CN1C(=O)CC1Oc1ccc(C(=O)C=Cc2ccccc2)cc1,3.3,
651,1645,CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)O,0.43,
652,13630,c1ccc2c(c1)COC2,1.76,
653,994,CC(=O)Nc1ccccc1C(=O)O,1.88,
654,8424,Cc1cc(C)cc(C)c1,3.42,-0.9
655,1358,CC(C)(C)C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,0.6,
656,3897,CCCCc1ccc(NC(C)=O)c([N+](=O)[O-])c1,3.1,
657,13695,c1ccc2c(c1)sc1ccccc12,4.38,
658,1515,CC(C)(C)c1ccc(N)cc1,2.7,
659,6136,CNC(=O)N(C)C(=O)Nc1cc(S(=O)(=O)C(C)C)ccc1F,1.87,
660,13688,c1ccc2c(c1)cnc1ccccc12,3.48,
661,2266,CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,0.59,
662,4519,CCNC(=S)NCC,0.57,
663,9456,Clc1cc(Cl)cc(Oc2ccc(Cl)cc2Cl)c1,6.13,
664,1451,CC(C)(C)NC(=O)C1CN(C(=O)OCc2ccccc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,4.67,
665,8565,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,3.92,
666,7162,COc1cc(C)c(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.23,
667,56,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,3.0,
668,9630,Clc1ccc2[nH]c(=NCCCN3CCN(CCCN=c4[nH]c5ccc(Cl)cc5n5cccc45)CC3)c3cccn3c2c1,4.92,
669,861,CC(=O)Nc1cc(C(F)(F)F)c(Br)cc1F,3.17,
670,7422,COc1ccc(C(=O)c2ccccc2)c(O)c1,3.79,
671,1588,CC(C)C(=O)CC(=O)C(C)C,2.22,
672,10890,NS(=O)(=O)c1cc2c(cc1[N+](=O)[O-])NCNS2(=O)=O,0.2,
673,11629,O=C(O)C=COc1ccccc1,2.27,
674,8335,Cc1c2ccccc2cc2ccccc12,5.07,
675,13868,CC(C)C1CC[C@@H](C)CC1=O,,-2.53
676,12466,O=S(=O)(Nc1ccccc1)c1ccccc1,2.58,
677,1006,CC(=O)Nc1cccnc1,0.41,
678,7524,COc1ccc(Cc2ccccc2C(N)=O)cc1,1.63,
679,3467,CCCCCCCCN(C)N=Nc1[nH]cnc1C(N)=O,3.22,
680,4398,CCN1C(=O)C(=O)c2cc3ccccc3cc2C1=O,2.47,
